game_no,r1p1,r1p2,r2p1,r2p2,r3p1,r3p2,p1_pudding,p2_pudding,p1_total,p2_total,winner
0,11,11,18,13,17,15,3,3,49,42,1
1,19,13,13,14,11,10,6,0,49,37,1
2,17,19,9,14,17,14,6,0,49,47,1
3,21,28,16,11,17,13,6,0,60,52,1
4,18,15,7,8,23,13,0,6,48,42,1
5,10,13,20,24,16,26,3,3,49,66,2
6,14,19,14,18,10,16,0,6,38,59,2
7,17,20,13,18,29,16,0,6,59,60,2
8,8,7,15,16,13,15,3,3,39,41,2
9,15,16,25,21,17,28,3,3,60,68,2
10,18,13,11,14,8,23,0,6,37,56,2
11,12,14,15,17,7,19,6,0,40,50,2
12,9,15,9,17,21,18,3,3,42,53,2
13,24,15,10,9,15,23,3,3,52,50,1
14,13,16,16,28,13,16,0,6,42,66,2
15,16,10,15,17,15,19,0,6,46,52,2
16,13,23,16,17,15,23,6,0,50,63,2
17,19,18,22,16,7,21,6,0,54,55,2
18,9,15,10,15,19,12,3,3,41,45,2
19,14,14,17,15,20,7,0,6,51,42,1
20,15,10,20,26,12,15,6,0,53,51,1
21,29,14,14,18,17,14,0,6,60,52,1
22,19,18,12,13,12,27,6,0,49,58,2
23,13,9,13,20,17,20,3,3,46,52,2
24,9,18,20,17,11,22,6,0,46,57,2
25,16,18,20,11,12,16,3,3,51,48,1
26,12,11,8,18,17,9,0,6,37,44,2
27,20,20,11,14,7,15,6,0,44,49,2
28,16,10,11,17,16,23,6,0,49,50,2
29,13,12,18,15,10,21,3,3,44,51,2
30,7,18,14,15,20,16,0,6,41,55,2
31,12,18,7,10,16,27,0,6,35,61,2
32,13,26,13,19,19,14,6,0,51,59,2
33,8,12,9,28,12,12,0,6,29,58,2
34,18,21,12,20,12,15,0,6,42,62,2
35,12,16,21,16,8,23,3,3,44,58,2
36,14,19,11,12,12,14,6,0,43,45,2
37,15,16,12,13,14,13,3,3,44,45,2
38,18,10,15,11,15,17,0,6,48,44,1
39,20,4,14,15,16,11,3,3,53,33,1
40,8,11,16,11,13,18,0,6,37,46,2
41,16,12,17,25,16,14,0,6,49,57,2
42,12,19,17,16,19,14,0,6,48,55,2
43,13,7,18,16,13,12,6,0,50,35,1
44,16,15,19,14,15,14,3,3,53,46,1
45,11,24,15,15,16,17,3,3,45,59,2
46,25,16,10,26,12,11,6,0,53,53,0
47,10,12,14,21,13,14,6,0,43,47,2
48,20,11,15,23,14,12,0,6,49,52,2
49,15,15,11,11,17,20,3,3,46,49,2
50,14,23,14,17,19,15,0,6,47,61,2
51,13,20,21,24,14,10,6,0,54,54,0
52,8,15,12,15,18,15,0,6,38,51,2
53,6,14,13,17,17,24,6,0,42,55,2
54,14,16,16,25,11,18,6,0,47,59,2
55,15,17,12,26,15,12,0,6,42,61,2
56,13,10,15,10,14,21,6,0,48,41,1
57,15,16,7,13,20,18,0,6,42,53,2
58,16,9,21,17,9,14,0,6,46,46,0
59,17,10,17,21,11,20,6,0,51,51,0
60,17,25,8,22,14,15,0,6,39,68,2
61,21,19,21,20,15,9,0,6,57,54,1
62,20,20,8,12,14,17,3,3,45,52,2
63,11,14,10,14,14,7,6,0,41,35,1
64,13,17,19,20,24,13,3,3,59,53,1
65,17,18,15,10,9,17,0,6,41,51,2
66,15,10,14,21,10,25,0,6,39,62,2
67,16,13,11,9,16,14,6,0,49,36,1
68,28,21,13,13,12,22,6,0,59,56,1
69,12,13,15,9,11,9,0,6,38,37,1
70,14,16,16,20,19,11,0,6,49,53,2
71,12,19,6,21,15,11,6,0,39,51,2
72,19,13,14,23,10,13,0,6,43,55,2
73,17,23,16,13,12,25,0,6,45,67,2
74,16,26,14,7,18,17,3,3,51,53,2
75,23,14,9,16,11,14,0,6,43,50,2
76,11,16,16,12,16,25,0,6,43,59,2
77,20,12,12,11,12,21,6,0,50,44,1
78,12,23,9,21,15,13,0,6,36,63,2
79,11,17,23,17,15,8,6,0,55,42,1
80,24,22,15,11,11,11,6,0,56,44,1
81,13,21,8,11,17,22,3,3,41,57,2
82,15,20,16,19,13,19,0,6,44,64,2
83,10,18,22,15,10,16,6,0,48,49,2
84,6,12,17,13,15,15,3,3,41,43,2
85,17,25,12,10,7,14,6,0,42,49,2
86,17,17,7,22,22,18,0,6,46,63,2
87,11,11,15,7,13,18,6,0,45,36,1
88,14,24,11,11,12,17,0,6,37,58,2
89,14,18,12,12,6,16,6,0,38,46,2
90,13,13,16,9,10,23,3,3,42,48,2
91,19,12,10,16,20,18,6,0,55,46,1
92,18,12,20,18,15,12,6,0,59,42,1
93,9,10,16,17,14,12,6,0,45,39,1
94,12,16,23,15,15,15,3,3,53,49,1
95,12,15,22,13,20,14,3,3,57,45,1
96,12,16,11,21,20,15,0,6,43,58,2
97,13,14,19,18,12,11,0,6,44,49,2
98,10,14,11,19,21,8,0,6,42,47,2
99,11,24,16,23,23,16,3,3,53,66,2
100,26,10,18,18,21,24,3,3,68,55,1
101,8,16,12,20,11,17,0,6,31,59,2
102,15,15,22,12,21,16,0,6,58,49,1
103,12,14,13,24,20,15,6,0,51,53,2
104,17,17,15,9,18,17,3,3,53,46,1
105,17,17,17,17,14,10,3,3,51,47,1
106,24,6,21,18,29,17,0,6,74,47,1
107,15,13,14,20,20,10,0,6,49,49,0
108,16,9,7,15,20,17,0,6,43,47,2
109,13,10,25,14,11,9,0,6,49,39,1
110,18,16,14,14,20,12,0,6,52,48,1
111,13,13,14,20,12,13,6,0,45,46,2
112,12,28,12,10,12,14,3,3,39,55,2
113,15,27,18,14,14,21,0,6,47,68,2
114,15,26,17,24,11,13,6,0,49,63,2
115,13,13,13,16,15,12,3,3,44,44,0
116,12,25,11,14,14,19,3,3,40,61,2
117,8,25,17,22,9,4,0,6,34,57,2
118,12,21,14,14,25,19,3,3,54,57,2
119,19,14,24,13,8,11,0,6,51,44,1
120,12,13,9,13,13,17,6,0,40,43,2
121,12,26,21,11,8,17,3,3,44,57,2
122,13,13,17,9,14,17,6,0,50,39,1
123,9,20,12,18,13,17,6,0,40,55,2
124,23,18,16,20,14,15,0,6,53,59,2
125,14,14,21,14,14,14,0,6,49,48,1
126,16,7,14,22,20,15,3,3,53,47,1
127,8,11,16,18,9,16,0,6,33,51,2
128,22,16,12,7,13,15,3,3,50,41,1
129,14,13,7,15,21,13,3,3,45,44,1
130,10,15,16,20,19,13,0,6,45,54,2
131,15,14,9,24,25,17,3,3,52,58,2
132,16,13,26,10,14,23,3,3,59,49,1
133,15,12,14,13,21,22,0,6,50,53,2
134,12,11,17,17,14,18,0,6,43,52,2
135,11,28,12,15,12,11,0,6,35,60,2
136,19,18,12,20,17,20,6,0,54,58,2
137,14,20,10,14,10,19,0,6,34,59,2
138,12,9,11,12,12,15,3,3,38,39,2
139,10,20,12,31,15,20,0,6,37,77,2
140,15,17,25,9,18,12,0,6,58,44,1
141,8,11,17,11,13,21,6,0,44,43,1
142,11,21,14,18,18,8,3,3,46,50,2
143,12,15,15,14,14,12,6,0,47,41,1
144,13,17,16,18,14,17,6,0,49,52,2
145,16,20,11,18,16,17,3,3,46,58,2
146,16,20,9,17,12,25,3,3,40,65,2
147,8,14,12,31,17,26,6,0,43,71,2
148,17,15,8,17,17,17,3,3,45,52,2
149,19,22,12,29,10,28,3,3,44,82,2
150,16,9,17,25,11,20,6,0,50,54,2
151,17,18,14,11,15,17,6,0,52,46,1
152,9,12,15,14,21,22,0,6,45,54,2
153,19,20,15,19,13,21,6,0,53,60,2
154,16,13,24,11,12,14,3,3,55,41,1
155,16,9,13,24,14,13,0,6,43,52,2
156,11,18,13,28,7,21,6,0,37,67,2
157,10,12,7,12,12,14,6,0,35,38,2
158,16,14,18,18,21,13,3,3,58,48,1
159,14,25,21,13,12,12,6,0,53,50,1
160,16,16,17,12,17,9,6,0,56,37,1
161,13,21,8,15,14,16,6,0,41,52,2
162,18,16,12,12,8,18,6,0,44,46,2
163,17,18,18,20,8,16,0,6,43,60,2
164,14,10,12,12,12,23,3,3,41,48,2
165,14,25,20,10,9,19,6,0,49,54,2
166,16,12,15,16,14,19,0,6,45,53,2
167,11,22,17,31,11,16,6,0,45,69,2
168,12,17,16,23,9,13,6,0,43,53,2
169,24,15,11,28,9,25,6,0,50,68,2
170,13,20,17,18,20,12,3,3,53,53,0
171,9,19,7,14,17,11,3,3,36,47,2
172,11,14,22,20,13,19,3,3,49,56,2
173,19,6,16,9,10,20,6,0,51,35,1
174,16,18,14,16,15,16,0,6,45,56,2
175,14,20,12,22,17,22,6,0,49,64,2
176,18,13,10,18,16,21,3,3,47,55,2
177,16,16,19,16,12,23,3,3,50,58,2
178,19,13,9,15,17,14,3,3,48,45,1
179,13,23,17,23,14,19,0,6,44,71,2
180,14,16,16,14,13,16,6,0,49,46,1
181,18,13,15,20,16,13,3,3,52,49,1
182,19,12,23,18,14,16,6,0,62,46,1
183,9,30,12,18,16,14,0,6,37,68,2
184,13,18,13,22,10,16,0,6,36,62,2
185,10,15,11,15,18,13,0,6,39,49,2
186,29,25,14,13,12,10,0,6,55,54,1
187,15,12,13,21,15,17,6,0,49,50,2
188,15,16,16,16,14,13,0,6,45,51,2
189,19,16,20,13,13,21,0,6,52,56,2
190,14,17,14,13,19,15,0,6,47,51,2
191,17,12,13,16,13,7,0,6,43,41,1
192,9,18,15,17,7,14,6,0,37,49,2
193,12,16,15,14,15,18,3,3,45,51,2
194,14,16,14,16,8,11,3,3,39,46,2
195,14,15,8,30,14,13,0,6,36,64,2
196,14,14,14,20,9,18,3,3,40,55,2
197,12,12,14,21,13,11,6,0,45,44,1
198,21,15,12,10,19,16,6,0,58,41,1
199,13,16,14,32,12,9,3,3,42,60,2
200,16,10,14,19,21,21,0,6,51,56,2
201,19,7,23,17,18,31,3,3,63,58,1
202,17,20,10,17,12,7,6,0,45,44,1
203,19,19,20,18,7,18,3,3,49,58,2
204,8,7,10,14,14,25,3,3,35,49,2
205,10,16,17,17,17,11,0,6,44,50,2
206,17,20,20,17,15,18,3,3,55,58,2
207,13,15,14,18,17,9,6,0,50,42,1
208,20,27,12,14,14,23,3,3,49,67,2
209,11,26,21,11,10,20,3,3,45,60,2
210,17,25,18,15,13,14,6,0,54,54,0
211,24,7,10,14,15,20,6,0,55,41,1
212,15,14,17,29,12,12,3,3,47,58,2
213,18,18,14,12,13,19,6,0,51,49,1
214,7,17,20,21,13,9,3,3,43,50,2
215,8,14,27,15,11,21,0,6,46,56,2
216,17,22,24,15,9,23,3,3,53,63,2
217,17,19,17,17,16,13,0,6,50,55,2
218,16,17,12,22,12,15,0,6,40,60,2
219,19,12,11,12,20,7,3,3,53,34,1
220,24,20,13,22,18,23,0,6,55,71,2
221,11,9,15,20,11,17,0,6,37,52,2
222,13,16,10,23,15,18,3,3,41,60,2
223,7,13,12,28,11,18,6,0,36,59,2
224,12,19,12,13,15,14,0,6,39,52,2
225,23,12,13,22,15,15,6,0,57,49,1
226,13,20,10,21,15,15,0,6,38,62,2
227,12,20,18,22,15,24,0,6,45,72,2
228,14,22,15,19,14,17,0,6,43,64,2
229,12,11,10,5,21,22,3,3,46,41,1
230,17,13,11,21,14,17,3,3,45,54,2
231,21,21,16,9,15,12,0,6,52,48,1
232,25,19,14,18,16,20,6,0,61,57,1
233,12,23,17,10,19,11,0,6,48,50,2
234,11,19,14,20,17,12,0,6,42,57,2
235,13,14,19,14,16,19,3,3,51,50,1
236,10,19,16,17,14,21,3,3,43,60,2
237,16,11,11,15,8,25,6,0,41,51,2
238,11,24,10,24,17,11,6,0,44,59,2
239,16,9,14,14,10,9,0,6,40,38,1
240,12,13,16,23,14,23,3,3,45,62,2
241,14,14,19,23,22,20,0,6,55,63,2
242,13,13,18,28,16,16,0,6,47,63,2
243,18,18,20,20,15,16,6,0,59,54,1
244,14,19,19,25,10,19,6,0,49,63,2
245,10,18,16,23,16,12,0,6,42,59,2
246,13,13,14,13,13,19,0,6,40,51,2
247,6,19,15,21,17,11,6,0,44,51,2
248,23,12,11,11,16,14,0,6,50,43,1
249,14,15,22,20,19,9,6,0,61,44,1
250,9,24,8,27,14,10,3,3,34,64,2
251,11,10,10,27,14,14,6,0,41,51,2
252,14,12,13,19,16,14,6,0,49,45,1
253,13,6,12,15,9,29,6,0,40,50,2
254,20,11,15,13,10,14,3,3,48,41,1
255,12,17,25,19,14,17,6,0,57,53,1
256,8,13,18,16,12,17,3,3,41,49,2
257,14,23,8,20,11,18,6,0,39,61,2
258,18,12,22,21,16,12,0,6,56,51,1
259,10,21,18,15,17,17,3,3,48,56,2
260,8,13,14,21,12,24,6,0,40,58,2
261,9,12,10,26,23,8,0,6,42,52,2
262,24,12,11,9,13,14,0,6,48,41,1
263,18,17,19,25,14,30,6,0,57,72,2
264,12,13,20,25,11,20,0,6,43,64,2
265,21,9,11,25,14,13,3,3,49,50,2
266,5,9,8,21,15,13,6,0,34,43,2
267,11,9,15,31,15,16,6,0,47,56,2
268,19,20,10,22,20,21,3,3,52,66,2
269,18,15,6,18,13,18,3,3,40,54,2
270,13,12,18,21,11,20,0,6,42,59,2
271,11,12,16,26,13,22,3,3,43,63,2
272,15,17,13,16,12,14,6,0,46,47,2
273,9,13,15,25,15,19,3,3,42,60,2
274,13,22,8,18,6,14,6,0,33,54,2
275,21,20,12,12,17,25,3,3,53,60,2
276,17,16,20,10,16,17,6,0,59,43,1
277,9,13,19,26,13,20,6,0,47,59,2
278,13,9,19,28,17,14,6,0,55,51,1
279,23,10,19,14,18,29,3,3,63,56,1
280,13,14,21,22,11,16,0,6,45,58,2
281,11,17,16,13,17,28,6,0,50,58,2
282,15,21,17,12,8,18,0,6,40,57,2
283,14,24,7,3,21,13,3,3,45,43,1
284,19,12,13,14,18,15,6,0,56,41,1
285,15,12,16,11,22,17,3,3,56,43,1
286,18,16,9,9,8,19,6,0,41,44,2
287,21,24,19,20,8,14,0,6,48,64,2
288,9,21,18,14,12,14,0,6,39,55,2
289,17,6,21,20,20,18,0,6,58,50,1
290,20,22,11,9,18,15,0,6,49,52,2
291,13,18,10,15,9,19,3,3,35,55,2
292,16,9,16,15,23,20,6,0,61,44,1
293,10,27,16,11,17,22,0,6,43,66,2
294,13,14,19,13,11,15,6,0,49,42,1
295,20,17,10,12,21,24,3,3,54,56,2
296,18,8,21,20,6,12,0,6,45,46,2
297,22,10,11,22,17,15,3,3,53,50,1
298,17,18,25,11,14,13,6,0,62,42,1
299,11,13,13,22,16,24,6,0,46,59,2
300,17,13,15,13,10,20,0,6,42,52,2
301,19,18,14,9,13,22,0,6,46,55,2
302,14,16,10,15,15,20,3,3,42,54,2
303,18,28,10,13,4,7,0,6,32,54,2
304,14,12,13,16,13,15,0,6,40,49,2
305,15,19,12,22,16,13,6,0,49,54,2
306,14,18,13,10,12,8,0,6,39,42,2
307,13,21,13,23,14,23,6,0,46,67,2
308,11,12,16,20,14,21,3,3,44,56,2
309,16,8,26,18,17,20,6,0,65,46,1
310,14,26,12,20,15,18,3,3,44,67,2
311,14,17,15,19,12,29,6,0,47,65,2
312,14,28,17,19,11,15,3,3,45,65,2
313,21,18,10,18,14,12,3,3,48,51,2
314,16,15,13,28,21,6,0,6,50,55,2
315,12,17,16,10,23,21,3,3,54,51,1
316,10,11,13,28,11,17,0,6,34,62,2
317,12,20,19,15,11,12,0,6,42,53,2
318,13,20,12,23,13,20,3,3,41,66,2
319,18,12,15,16,13,25,6,0,52,53,2
320,14,18,22,11,14,13,6,0,56,42,1
321,13,18,17,14,22,7,3,3,55,42,1
322,19,18,12,7,18,9,0,6,49,40,1
323,15,18,15,17,16,6,0,6,46,47,2
324,10,14,21,18,23,14,0,6,54,52,1
325,10,16,25,19,18,11,3,3,56,49,1
326,10,12,12,25,19,13,6,0,47,50,2
327,9,17,25,15,23,14,6,0,63,46,1
328,15,12,14,15,18,23,6,0,53,50,1
329,13,18,14,16,14,14,0,6,41,54,2
330,7,11,15,17,9,11,3,3,34,42,2
331,9,11,10,16,13,20,6,0,38,47,2
332,13,20,13,14,12,13,0,6,38,53,2
333,15,21,16,21,11,21,6,0,48,63,2
334,12,12,15,16,19,16,0,6,46,50,2
335,21,15,15,14,13,20,3,3,52,52,0
336,8,27,24,9,13,12,3,3,48,51,2
337,10,11,19,25,9,14,0,6,38,56,2
338,8,10,14,12,16,16,3,3,41,41,0
339,18,9,18,19,23,19,0,6,59,53,1
340,13,18,15,22,17,11,3,3,48,54,2
341,14,17,10,15,14,12,0,6,38,50,2
342,15,14,19,21,13,19,6,0,53,54,2
343,23,10,12,8,16,7,3,3,54,28,1
344,18,24,24,8,18,26,6,0,66,58,1
345,13,17,19,14,15,23,3,3,50,57,2
346,13,12,21,10,21,18,3,3,58,43,1
347,19,13,26,15,23,27,6,0,74,55,1
348,16,13,8,18,16,15,6,0,46,46,0
349,11,19,16,15,10,18,0,6,37,58,2
350,15,10,15,15,11,10,0,6,41,41,0
351,14,23,7,12,8,14,6,0,35,49,2
352,11,18,15,19,30,8,0,6,56,51,1
353,13,22,24,17,12,17,3,3,52,59,2
354,14,22,16,22,13,12,6,0,49,56,2
355,13,18,14,11,16,20,0,6,43,55,2
356,13,21,10,11,21,12,3,3,47,47,0
357,13,23,12,22,12,17,3,3,40,65,2
358,21,15,15,11,15,28,0,6,51,60,2
359,9,17,13,9,26,17,3,3,51,46,1
360,15,20,17,25,17,21,0,6,49,72,2
361,26,19,20,15,13,19,3,3,62,56,1
362,13,21,21,30,11,17,0,6,45,74,2
363,9,9,14,12,13,21,3,3,39,45,2
364,14,12,13,13,7,20,0,6,34,51,2
365,8,10,11,11,10,18,0,6,29,45,2
366,21,17,12,13,13,15,0,6,46,51,2
367,12,9,17,19,15,20,0,6,44,54,2
368,10,19,9,16,16,18,3,3,38,56,2
369,7,17,18,24,9,15,0,6,34,62,2
370,17,12,16,18,14,19,3,3,50,52,2
371,15,16,9,25,12,19,6,0,42,60,2
372,16,15,18,16,11,12,3,3,48,46,1
373,11,15,12,17,17,8,0,6,40,46,2
374,16,20,14,17,10,12,6,0,46,49,2
375,5,15,11,20,15,12,0,6,31,53,2
376,14,20,11,12,12,15,3,3,40,50,2
377,17,18,12,13,21,10,6,0,56,41,1
378,10,9,15,20,20,11,3,3,48,43,1
379,19,24,14,22,9,19,6,0,48,65,2
380,19,15,18,22,15,16,3,3,55,56,2
381,14,19,8,15,22,18,0,6,44,58,2
382,19,22,8,18,12,18,6,0,45,58,2
383,11,12,14,11,13,22,0,6,38,51,2
384,18,21,25,10,10,22,3,3,56,56,0
385,15,21,17,16,13,23,0,6,45,66,2
386,14,18,16,15,15,12,0,6,45,51,2
387,11,14,12,13,19,11,0,6,42,44,2
388,9,21,16,22,19,18,3,3,47,64,2
389,17,18,22,22,17,14,3,3,59,57,1
390,20,9,16,13,9,13,0,6,45,41,1
391,13,13,19,17,7,22,6,0,45,52,2
392,17,13,15,16,12,18,6,0,50,47,1
393,12,25,16,17,17,12,6,0,51,54,2
394,15,17,15,18,12,23,0,6,42,64,2
395,12,16,11,15,14,9,6,0,43,40,1
396,9,21,17,20,20,21,6,0,52,62,2
397,24,22,13,18,6,10,0,6,43,56,2
398,9,18,10,27,13,9,3,3,35,57,2
399,21,20,15,5,20,9,0,6,56,40,1
400,25,9,16,9,20,9,3,3,64,30,1
401,19,18,12,22,11,22,6,0,48,62,2
402,10,15,15,18,18,17,6,0,49,50,2
403,21,7,11,9,15,16,0,6,47,38,1
404,11,17,6,19,15,25,0,6,32,67,2
405,17,27,15,9,14,10,3,3,49,49,0
406,10,21,16,21,13,17,6,0,45,59,2
407,11,19,15,17,14,11,6,0,46,47,2
408,13,15,18,15,19,15,3,3,53,48,1
409,16,19,11,18,9,25,6,0,42,62,2
410,11,14,11,15,13,23,0,6,35,58,2
411,25,17,17,7,22,13,0,6,64,43,1
412,17,32,12,17,15,18,6,0,50,67,2
413,18,24,18,9,6,19,6,0,48,52,2
414,19,6,16,16,22,19,0,6,57,47,1
415,13,16,12,13,17,24,6,0,48,53,2
416,18,20,12,19,9,19,6,0,45,58,2
417,24,12,14,26,23,19,0,6,61,63,2
418,18,13,25,9,21,15,6,0,70,37,1
419,19,26,13,29,22,15,3,3,57,73,2
420,14,17,16,22,17,21,0,6,47,66,2
421,17,17,11,17,11,23,6,0,45,57,2
422,12,26,20,23,18,16,6,0,56,65,2
423,10,35,14,24,18,16,6,0,48,75,2
424,12,19,22,11,15,11,6,0,55,41,1
425,16,25,16,10,28,9,0,6,60,50,1
426,12,15,15,12,10,26,6,0,43,53,2
427,21,14,14,11,21,15,0,6,56,46,1
428,15,20,11,18,13,9,0,6,39,53,2
429,22,7,16,19,16,23,0,6,54,55,2
430,8,14,17,8,15,15,6,0,46,37,1
431,15,18,10,13,18,7,6,0,49,38,1
432,6,13,18,15,8,18,6,0,38,46,2
433,21,11,13,18,18,15,0,6,52,50,1
434,14,14,29,24,15,14,3,3,61,55,1
435,15,23,10,13,12,23,0,6,37,65,2
436,28,15,12,10,14,18,6,0,60,43,1
437,17,17,10,16,7,22,6,0,40,55,2
438,16,11,20,12,14,12,0,6,50,41,1
439,9,15,11,15,12,21,3,3,35,54,2
440,15,9,7,10,21,15,3,3,46,37,1
441,18,12,9,10,8,21,3,3,38,46,2
442,12,15,15,20,8,21,3,3,38,59,2
443,14,27,9,25,14,12,6,0,43,64,2
444,12,15,12,20,18,17,0,6,42,58,2
445,9,18,13,11,20,22,3,3,45,54,2
446,11,17,17,14,12,12,0,6,40,49,2
447,17,15,26,20,17,7,0,6,60,48,1
448,17,15,11,21,17,12,0,6,45,54,2
449,19,16,13,27,8,15,6,0,46,58,2
450,17,12,17,12,11,17,6,0,51,41,1
451,16,17,12,16,22,26,3,3,53,62,2
452,15,9,12,15,15,23,3,3,45,50,2
453,21,11,8,23,18,24,3,3,50,61,2
454,11,13,11,12,16,20,3,3,41,48,2
455,23,19,11,25,17,21,3,3,54,68,2
456,21,14,8,24,10,16,6,0,45,54,2
457,24,14,10,8,19,17,3,3,56,42,1
458,22,13,17,14,18,15,0,6,57,48,1
459,11,24,20,16,20,20,3,3,54,63,2
460,13,24,25,24,14,17,6,0,58,65,2
461,23,11,8,13,14,17,6,0,51,41,1
462,15,13,16,11,10,11,3,3,44,38,1
463,12,19,26,23,23,20,3,3,64,65,2
464,15,21,19,9,20,21,3,3,57,54,1
465,11,18,9,10,14,15,6,0,40,43,2
466,14,14,8,17,12,22,0,6,34,59,2
467,10,23,13,17,13,9,0,6,36,55,2
468,24,26,14,16,18,13,0,6,56,61,2
469,24,20,16,22,9,14,6,0,55,56,2
470,12,16,14,15,13,14,0,6,39,51,2
471,19,12,13,19,16,12,3,3,51,46,1
472,13,15,14,19,8,12,3,3,38,49,2
473,15,13,12,21,13,17,6,0,46,51,2
474,10,16,10,21,20,20,6,0,46,57,2
475,23,11,6,14,13,12,3,3,45,40,1
476,9,26,12,17,19,20,6,0,46,63,2
477,9,9,15,12,19,19,6,0,49,40,1
478,15,14,11,20,12,11,6,0,44,45,2
479,13,24,23,12,10,13,6,0,52,49,1
480,18,12,18,15,12,16,3,3,51,46,1
481,16,16,13,12,14,16,0,6,43,50,2
482,17,12,11,18,12,13,3,3,43,46,2
483,12,23,12,28,19,15,3,3,46,69,2
484,11,27,15,9,15,24,3,3,44,63,2
485,9,29,7,18,21,10,3,3,40,60,2
486,15,10,13,16,10,17,6,0,44,43,1
487,4,13,14,19,12,15,6,0,36,47,2
488,9,16,17,25,12,17,3,3,41,61,2
489,11,16,12,19,18,21,0,6,41,62,2
490,13,8,19,16,18,16,3,3,53,43,1
491,19,9,26,11,17,19,0,6,62,45,1
492,17,20,13,16,14,18,6,0,50,54,2
493,11,20,11,21,14,11,6,0,42,52,2
494,16,13,19,17,15,24,6,0,56,54,1
495,9,12,14,14,17,26,0,6,40,58,2
496,14,22,12,21,16,8,0,6,42,57,2
497,16,25,6,12,13,25,6,0,41,62,2
498,16,18,10,9,20,16,3,3,49,46,1
499,16,18,17,27,19,9,6,0,58,54,1
500,17,18,14,20,12,25,3,3,46,66,2
501,9,20,15,13,18,13,3,3,45,49,2
502,15,11,23,23,14,9,3,3,55,46,1
503,13,15,12,14,12,14,0,6,37,49,2
504,21,22,14,20,16,16,6,0,57,58,2
505,22,9,18,12,15,9,0,6,55,36,1
506,10,20,19,17,11,10,0,6,40,53,2
507,14,10,16,13,23,18,3,3,56,44,1
508,12,17,10,17,13,18,3,3,38,55,2
509,24,18,16,16,9,12,6,0,55,46,1
510,17,24,19,16,15,21,6,0,57,61,2
511,16,12,11,6,16,9,3,3,46,30,1
512,17,16,10,10,9,15,0,6,36,47,2
513,16,18,13,18,18,30,0,6,47,72,2
514,7,13,11,18,22,9,0,6,40,46,2
515,20,15,18,16,13,12,3,3,54,46,1
516,20,16,19,15,15,9,0,6,54,46,1
517,19,12,15,15,11,7,0,6,45,40,1
518,16,13,12,24,14,22,6,0,48,59,2
519,11,26,17,13,9,21,6,0,43,60,2
520,19,16,15,19,19,15,3,3,56,53,1
521,13,26,16,23,15,16,6,0,50,65,2
522,9,15,18,6,24,24,6,0,57,45,1
523,16,16,12,13,11,19,3,3,42,51,2
524,13,18,8,25,19,12,3,3,43,58,2
525,15,21,22,24,12,21,6,0,55,66,2
526,15,17,19,13,20,15,3,3,57,48,1
527,16,30,8,24,16,9,0,6,40,69,2
528,15,15,11,12,10,17,6,0,42,44,2
529,10,20,20,15,18,16,3,3,51,54,2
530,9,15,18,25,18,20,3,3,48,63,2
531,10,14,17,12,19,13,6,0,52,39,1
532,13,22,18,15,8,14,3,3,42,54,2
533,16,9,16,12,12,15,6,0,50,36,1
534,11,12,8,25,9,18,6,0,34,55,2
535,7,19,14,21,18,17,6,0,45,57,2
536,13,24,9,24,15,20,0,6,37,74,2
537,18,24,19,21,9,16,0,6,46,67,2
538,18,27,16,16,20,24,3,3,57,70,2
539,13,29,18,12,14,21,6,0,51,62,2
540,13,13,14,21,15,12,3,3,45,49,2
541,16,21,15,9,9,26,3,3,43,59,2
542,5,12,11,9,18,18,0,6,34,45,2
543,17,21,13,26,15,23,6,0,51,70,2
544,12,14,15,14,8,7,0,6,35,41,2
545,11,14,19,20,10,29,6,0,46,63,2
546,16,26,13,17,11,12,3,3,43,58,2
547,14,11,12,18,13,27,6,0,45,56,2
548,8,21,9,17,10,17,6,0,33,55,2
549,10,13,16,14,20,14,3,3,49,44,1
550,16,22,9,19,15,24,0,6,40,71,2
551,14,18,10,18,22,18,3,3,49,57,2
552,22,14,20,17,19,17,3,3,64,51,1
553,20,16,16,14,13,23,6,0,55,53,1
554,13,27,14,14,12,14,3,3,42,58,2
555,8,11,13,19,19,16,0,6,40,52,2
556,22,18,17,14,21,18,0,6,60,56,1
557,12,14,12,26,15,26,0,6,39,72,2
558,13,23,11,17,11,12,0,6,35,58,2
559,13,29,21,11,6,15,3,3,43,58,2
560,12,15,11,14,24,22,6,0,53,51,1
561,15,21,8,13,9,20,3,3,35,57,2
562,18,24,24,10,12,17,6,0,60,51,1
563,21,20,18,22,17,13,3,3,59,58,1
564,19,22,19,16,11,17,6,0,55,55,0
565,9,14,22,13,12,21,0,6,43,54,2
566,15,17,15,13,13,22,6,0,49,52,2
567,14,19,6,15,15,13,0,6,35,53,2
568,15,22,12,19,11,13,3,3,41,57,2
569,14,25,18,20,11,27,3,3,46,75,2
570,9,20,10,14,24,16,3,3,46,53,2
571,24,16,21,28,14,17,3,3,62,64,2
572,16,16,18,26,11,14,6,0,51,56,2
573,13,12,11,15,17,15,3,3,44,45,2
574,21,19,17,13,7,6,3,3,48,41,1
575,19,13,12,17,17,24,6,0,54,54,0
576,17,26,14,12,13,15,0,6,44,59,2
577,19,30,12,16,15,12,6,0,52,58,2
578,17,12,14,28,17,19,3,3,51,62,2
579,15,17,20,12,14,21,6,0,55,50,1
