game_no,r1p1,r1p2,r2p1,r2p2,r3p1,r3p2,p1_pudding,p2_pudding,p1_total,p2_total,winner
0,16,8,21,15,7,14,6,0,50,37,1
1,12,14,13,10,16,18,3,3,44,45,2
2,12,18,10,10,14,24,0,6,36,58,2
3,17,23,19,12,21,27,3,3,60,65,2
4,15,23,11,17,11,15,0,6,37,61,2
5,7,17,16,12,22,16,3,3,48,48,0
6,14,21,12,13,19,22,3,3,48,59,2
7,21,12,27,14,17,18,3,3,68,47,1
8,10,18,9,15,21,17,3,3,43,53,2
9,19,21,11,18,10,11,0,6,40,56,2
10,19,13,25,21,7,12,6,0,57,46,1
11,11,17,25,19,14,15,3,3,53,54,2
12,20,15,20,12,18,27,0,6,58,60,2
13,23,12,13,13,18,11,6,0,60,36,1
14,19,21,10,8,15,19,6,0,50,48,1
15,13,22,15,16,7,7,0,6,35,51,2
16,16,19,19,25,12,17,6,0,53,61,2
17,14,26,11,20,18,14,0,6,43,66,2
18,9,8,15,22,10,13,6,0,40,43,2
19,18,22,18,20,8,24,3,3,47,69,2
20,13,9,16,14,26,7,3,3,58,33,1
21,25,10,12,8,22,22,3,3,62,43,1
22,9,23,13,22,15,17,0,6,37,68,2
23,20,22,22,13,16,15,6,0,64,50,1
24,18,22,9,13,9,30,6,0,42,65,2
25,23,18,25,14,25,18,3,3,76,53,1
26,36,13,18,12,11,15,6,0,71,40,1
27,11,17,15,23,13,15,6,0,45,55,2
28,13,21,11,16,14,24,6,0,44,61,2
29,19,17,17,16,21,20,3,3,60,56,1
30,12,16,15,25,17,9,0,6,44,56,2
31,18,12,12,20,13,15,3,3,46,50,2
32,14,17,14,20,10,14,3,3,41,54,2
33,19,12,15,17,17,22,3,3,54,54,0
34,17,10,24,18,15,12,0,6,56,46,1
35,9,15,22,19,14,18,6,0,51,52,2
36,12,15,12,9,17,11,0,6,41,41,0
37,16,21,14,23,12,16,3,3,45,63,2
38,19,23,17,13,25,20,3,3,64,59,1
39,25,18,14,17,14,10,0,6,53,51,1
40,15,17,18,15,14,19,0,6,47,57,2
41,21,14,16,16,17,14,6,0,60,44,1
42,17,23,12,7,17,15,0,6,46,51,2
43,11,10,11,23,12,12,3,3,37,48,2
44,16,24,19,18,28,14,0,6,63,62,1
45,13,21,22,10,20,16,6,0,61,47,1
46,18,23,13,11,13,29,3,3,47,66,2
47,9,15,19,10,12,24,6,0,46,49,2
48,11,17,28,19,11,13,3,3,53,52,1
49,13,22,14,14,11,16,6,0,44,52,2
50,15,12,6,23,18,19,6,0,45,54,2
51,22,13,10,19,23,10,3,3,58,45,1
52,20,15,13,4,20,16,3,3,56,38,1
53,18,24,20,20,12,17,6,0,56,61,2
54,10,7,22,19,17,19,0,6,49,51,2
55,21,24,11,12,18,26,6,0,56,62,2
56,9,21,17,22,15,19,6,0,47,62,2
57,15,18,8,36,12,7,0,6,35,67,2
58,16,7,21,16,21,25,3,3,61,51,1
59,14,19,16,18,15,20,3,3,48,60,2
60,24,16,12,15,23,17,0,6,59,54,1
61,17,17,13,24,11,20,6,0,47,61,2
62,15,15,17,20,17,16,0,6,49,57,2
63,22,18,17,12,22,19,3,3,64,52,1
64,17,17,18,7,26,9,0,6,61,39,1
65,17,17,14,10,16,22,3,3,50,52,2
66,12,12,27,16,26,24,0,6,65,58,1
67,18,16,14,23,19,20,3,3,54,62,2
68,32,12,28,18,16,11,6,0,82,41,1
69,29,12,20,18,17,12,3,3,69,45,1
70,15,18,21,19,15,12,3,3,54,52,1
71,19,9,16,9,15,25,0,6,50,49,1
72,15,27,12,19,18,17,6,0,51,63,2
73,17,5,20,20,12,15,3,3,52,43,1
74,14,17,10,24,12,22,0,6,36,69,2
75,14,13,16,6,16,15,6,0,52,34,1
76,11,16,17,18,26,25,3,3,57,62,2
77,21,17,13,12,10,12,3,3,47,44,1
78,13,16,28,7,18,13,0,6,59,42,1
79,15,19,12,19,11,21,6,0,44,59,2
80,24,11,9,22,22,12,0,6,55,51,1
81,6,15,14,9,16,10,6,0,42,34,1
82,25,16,20,18,16,21,3,3,64,58,1
83,6,16,17,14,21,32,6,0,50,62,2
84,7,6,10,25,14,18,0,6,31,55,2
85,21,12,11,7,12,22,3,3,47,44,1
86,21,22,16,20,8,16,6,0,51,58,2
87,25,24,11,13,12,15,3,3,51,55,2
88,19,22,19,12,19,21,3,3,60,58,1
89,9,13,23,12,24,18,6,0,62,43,1
90,26,14,31,10,22,21,6,0,85,45,1
91,15,16,15,11,24,19,0,6,54,52,1
92,21,29,14,11,19,9,0,6,54,55,2
93,33,14,12,19,16,18,0,6,61,57,1
94,13,14,20,20,8,18,6,0,47,52,2
95,13,15,19,12,19,19,6,0,57,46,1
96,14,19,18,13,16,16,3,3,51,51,0
97,10,18,11,25,20,21,0,6,41,70,2
98,22,17,15,10,21,20,0,6,58,53,1
99,27,11,13,15,17,14,6,0,63,40,1
100,25,10,26,16,11,21,6,0,68,47,1
101,19,18,28,14,26,16,3,3,76,51,1
102,12,24,14,18,12,17,6,0,44,59,2
103,21,17,21,15,18,15,6,0,66,47,1
104,18,21,23,9,17,26,0,6,58,62,2
105,22,11,19,8,25,16,3,3,69,38,1
106,25,18,14,21,12,9,0,6,51,54,2
107,21,25,12,25,19,17,0,6,52,73,2
108,18,12,13,18,10,9,6,0,47,39,1
109,17,19,18,11,23,20,6,0,64,50,1
110,27,12,13,14,14,14,6,0,60,40,1
111,20,19,19,15,19,10,0,6,58,50,1
112,16,16,27,24,11,19,6,0,60,59,1
113,13,19,23,24,15,18,0,6,51,67,2
114,16,11,19,26,22,17,0,6,57,60,2
115,23,12,12,28,24,21,0,6,59,67,2
116,18,11,17,18,12,21,3,3,50,53,2
117,24,18,20,14,21,17,0,6,65,55,1
118,25,24,12,16,15,12,3,3,55,55,0
119,13,21,15,22,16,12,6,0,50,55,2
120,22,14,15,25,19,12,3,3,59,54,1
121,22,17,12,20,16,10,0,6,50,53,2
122,18,12,17,12,10,15,6,0,51,39,1
123,25,23,23,11,13,16,6,0,67,50,1
124,19,18,19,17,16,19,3,3,57,57,0
125,22,16,24,9,14,20,3,3,63,48,1
126,15,18,16,17,23,13,0,6,54,54,0
127,22,14,17,27,9,14,6,0,54,55,2
128,12,9,22,10,23,17,6,0,63,36,1
129,26,20,20,17,10,16,6,0,62,53,1
130,17,17,16,13,17,11,6,0,56,41,1
131,16,24,17,24,9,14,6,0,48,62,2
132,18,17,12,23,22,10,6,0,58,50,1
133,17,20,16,9,25,13,0,6,58,48,1
134,24,13,14,12,11,11,6,0,55,36,1
135,27,11,15,23,12,14,6,0,60,48,1
136,19,27,17,15,15,22,3,3,54,67,2
137,13,13,7,11,20,28,3,3,43,55,2
138,12,18,13,29,16,11,3,3,44,61,2
139,20,20,15,20,23,23,0,6,58,69,2
140,20,16,6,18,10,20,6,0,42,54,2
141,17,8,15,15,27,11,3,3,62,37,1
142,14,13,25,15,8,11,0,6,47,45,1
143,11,19,18,12,18,16,6,0,53,47,1
144,16,21,9,14,16,18,0,6,41,59,2
145,14,9,22,23,14,23,6,0,56,55,1
146,24,13,16,15,15,10,3,3,58,41,1
147,10,18,18,25,13,13,6,0,47,56,2
148,10,18,14,18,8,10,6,0,38,46,2
149,11,25,25,9,20,28,0,6,56,68,2
150,24,16,26,20,12,19,6,0,68,55,1
151,16,9,15,25,20,24,0,6,51,64,2
152,18,17,14,7,17,16,0,6,49,46,1
153,22,15,23,12,12,20,3,3,60,50,1
154,16,21,11,8,21,13,0,6,48,48,0
155,22,25,15,16,18,11,0,6,55,58,2
156,19,17,17,18,23,15,0,6,59,56,1
157,14,28,14,15,17,12,0,6,45,61,2
158,18,22,27,17,22,9,0,6,67,54,1
159,19,12,15,15,21,24,6,0,61,51,1
160,10,14,15,11,12,11,0,6,37,42,2
161,15,24,9,19,18,11,0,6,42,60,2
162,11,9,17,19,17,13,6,0,51,41,1
163,16,15,8,10,20,13,3,3,47,41,1
164,10,17,13,9,13,29,6,0,42,55,2
165,21,15,9,13,27,35,3,3,60,66,2
166,10,10,18,16,20,19,3,3,51,48,1
167,17,14,10,27,21,18,3,3,51,62,2
168,10,26,20,20,9,16,6,0,45,62,2
169,23,22,17,23,13,24,6,0,59,69,2
170,16,18,13,24,19,24,0,6,48,72,2
171,14,11,11,18,18,19,0,6,43,54,2
172,23,13,18,16,15,17,0,6,56,52,1
173,15,14,11,19,12,14,0,6,38,53,2
174,14,14,18,16,19,14,0,6,51,50,1
175,10,19,16,20,18,9,6,0,50,48,1
176,14,18,17,11,17,16,3,3,51,48,1
177,7,21,23,12,16,14,6,0,52,47,1
178,10,11,20,17,12,29,6,0,48,57,2
179,26,20,9,18,16,18,0,6,51,62,2
180,16,22,20,11,14,17,6,0,56,50,1
181,22,17,13,17,18,16,0,6,53,56,2
182,4,12,18,15,20,9,6,0,48,36,1
183,24,16,20,15,18,11,6,0,68,42,1
184,27,14,21,15,17,16,6,0,71,45,1
185,22,12,10,22,27,15,6,0,65,49,1
186,10,24,10,9,19,18,0,6,39,57,2
187,12,22,12,23,7,15,6,0,37,60,2
188,20,18,14,16,20,11,0,6,54,51,1
189,14,12,13,20,12,18,6,0,45,50,2
190,13,15,12,12,16,24,3,3,44,54,2
191,23,9,20,19,25,7,0,6,68,41,1
192,14,17,33,12,13,10,0,6,60,45,1
193,20,10,13,24,17,23,0,6,50,63,2
194,25,13,14,18,18,12,0,6,57,49,1
195,10,14,26,15,18,14,3,3,57,46,1
196,13,14,13,14,27,19,0,6,53,53,0
197,17,17,19,14,12,17,6,0,54,48,1
198,22,13,14,8,12,24,6,0,54,45,1
199,20,20,31,7,17,24,0,6,68,57,1
200,22,16,22,28,17,20,3,3,64,67,2
201,28,15,6,16,10,17,6,0,50,48,1
202,18,14,19,19,18,14,0,6,55,53,1
203,10,14,16,22,25,20,0,6,51,62,2
204,18,9,14,12,19,10,3,3,54,34,1
205,14,17,17,27,11,13,3,3,45,60,2
206,19,12,14,9,27,15,0,6,60,42,1
207,11,15,12,13,24,24,3,3,50,55,2
208,11,9,12,14,19,27,0,6,42,56,2
209,18,14,11,22,16,10,0,6,45,52,2
210,11,17,14,29,14,10,6,0,45,56,2
211,11,15,18,17,18,18,3,3,50,53,2
212,11,16,13,14,20,18,3,3,47,51,2
213,11,14,17,16,19,10,6,0,53,40,1
214,19,22,19,12,10,23,3,3,51,60,2
215,20,15,7,16,32,13,0,6,59,50,1
216,26,21,15,18,17,16,0,6,58,61,2
217,26,12,20,19,15,9,6,0,67,40,1
218,18,6,12,19,17,24,0,6,47,55,2
219,18,14,17,18,14,15,0,6,49,53,2
220,25,24,21,23,30,9,3,3,79,59,1
221,13,18,18,14,19,10,6,0,56,42,1
222,15,27,18,17,10,19,6,0,49,63,2
223,11,20,20,22,15,10,0,6,46,58,2
224,19,8,15,12,13,16,6,0,53,36,1
225,13,12,7,13,15,9,6,0,41,34,1
226,33,10,17,14,14,20,6,0,70,44,1
227,19,12,14,21,13,15,3,3,49,51,2
228,23,15,11,16,17,16,6,0,57,47,1
229,7,22,14,14,23,17,0,6,44,59,2
230,17,20,15,11,17,23,3,3,52,57,2
231,15,18,15,19,12,20,3,3,45,60,2
232,17,17,15,16,17,14,0,6,49,53,2
233,20,15,14,12,9,9,6,0,49,36,1
234,15,12,10,18,27,21,3,3,55,54,1
235,14,24,16,17,18,19,0,6,48,66,2
236,14,20,20,18,9,10,6,0,49,48,1
237,20,19,17,10,14,8,6,0,57,37,1
238,16,24,17,14,12,8,0,6,45,52,2
239,12,19,23,12,15,23,6,0,56,54,1
240,24,16,21,16,8,18,3,3,56,53,1
241,17,13,22,24,11,24,6,0,56,61,2
242,7,16,15,25,12,12,0,6,34,59,2
243,15,10,27,19,20,19,0,6,62,54,1
244,17,15,16,14,19,16,6,0,58,45,1
245,17,23,10,31,16,13,0,6,43,73,2
246,23,13,24,10,14,17,3,3,64,43,1
247,18,14,12,29,25,19,0,6,55,68,2
248,18,24,14,12,12,25,6,0,50,61,2
249,25,19,27,10,9,16,3,3,64,48,1
250,13,19,16,17,27,20,3,3,59,59,0
251,14,15,12,12,25,12,0,6,51,45,1
252,26,11,27,13,9,18,6,0,68,42,1
253,23,12,17,17,16,16,6,0,62,45,1
254,16,5,16,22,21,14,3,3,56,44,1
255,14,22,13,23,15,12,3,3,45,60,2
256,18,7,18,11,23,13,0,6,59,37,1
257,13,6,25,24,16,21,6,0,60,51,1
258,16,15,21,12,18,12,6,0,61,39,1
259,28,16,16,30,11,11,0,6,55,63,2
260,11,18,19,16,14,19,3,3,47,56,2
261,16,15,12,16,14,9,3,3,45,43,1
262,24,22,22,21,19,13,3,3,68,59,1
263,25,14,12,15,16,20,0,6,53,55,2
264,14,18,14,12,22,15,0,6,50,51,2
265,21,15,19,21,19,15,3,3,62,54,1
266,15,15,9,17,12,25,3,3,39,60,2
267,15,18,23,16,12,17,3,3,53,54,2
268,17,17,7,18,24,16,3,3,51,54,2
269,15,6,16,27,26,10,0,6,57,49,1
270,20,17,17,14,17,9,0,6,54,46,1
271,22,14,12,22,17,13,6,0,57,49,1
272,14,15,12,23,13,17,3,3,42,58,2
273,25,18,11,18,13,17,0,6,49,59,2
274,19,21,18,16,16,22,3,3,56,62,2
275,14,21,18,11,22,17,6,0,60,49,1
276,14,15,22,20,11,25,3,3,50,63,2
277,19,15,16,18,11,15,6,0,52,48,1
278,17,21,13,12,19,12,3,3,52,48,1
279,18,19,13,16,21,22,3,3,55,60,2
280,15,20,18,19,19,14,3,3,55,56,2
281,20,17,22,17,9,25,3,3,54,62,2
282,16,14,19,18,17,23,3,3,55,58,2
283,18,12,13,15,14,22,0,6,45,55,2
284,12,19,22,15,12,19,0,6,46,59,2
285,8,22,19,22,20,15,6,0,53,59,2
286,28,23,13,19,12,26,0,6,53,74,2
287,19,14,18,25,13,23,6,0,56,62,2
288,14,15,24,18,7,20,6,0,51,53,2
289,14,20,12,21,24,10,0,6,50,57,2
290,15,6,18,14,17,9,6,0,56,29,1
291,13,20,18,13,18,19,6,0,55,52,1
292,6,20,11,16,23,12,0,6,40,54,2
293,17,19,15,15,22,13,3,3,57,50,1
294,17,21,17,27,20,13,3,3,57,64,2
295,20,14,21,10,12,14,6,0,59,38,1
296,9,20,21,21,7,16,0,6,37,63,2
297,19,28,10,17,17,14,6,0,52,59,2
298,25,25,9,17,4,10,6,0,44,52,2
299,11,16,19,21,16,25,6,0,52,62,2
300,11,24,14,18,17,17,0,6,42,65,2
301,19,13,16,7,18,19,0,6,53,45,1
302,17,20,18,9,13,21,6,0,54,50,1
303,8,15,25,26,9,11,0,6,42,58,2
304,15,13,18,18,12,11,3,3,48,45,1
305,14,19,17,20,14,19,3,3,48,61,2
306,20,24,12,20,14,13,3,3,49,60,2
307,15,11,19,16,16,15,3,3,53,45,1
308,23,10,17,12,12,10,3,3,55,35,1
309,18,16,14,19,11,8,3,3,46,46,0
310,20,9,11,19,13,23,6,0,50,51,2
311,18,11,12,29,14,17,0,6,44,63,2
312,17,17,16,15,17,18,3,3,53,53,0
313,10,16,18,18,24,27,3,3,55,64,2
314,11,20,9,17,12,13,3,3,35,53,2
315,19,15,8,19,13,23,6,0,46,57,2
316,17,20,21,19,11,16,6,0,55,55,0
317,20,21,13,18,8,7,3,3,44,49,2
318,10,13,23,23,27,8,0,6,60,50,1
319,13,9,23,10,15,21,6,0,57,40,1
320,15,16,13,20,20,27,6,0,54,63,2
321,11,10,29,14,22,12,6,0,68,36,1
322,20,6,12,25,17,8,0,6,49,45,1
323,15,19,19,17,12,14,3,3,49,53,2
324,19,9,14,15,20,20,3,3,56,47,1
325,14,25,15,10,20,21,0,6,49,62,2
326,19,15,24,15,21,15,3,3,67,48,1
327,17,15,8,15,14,17,3,3,42,50,2
328,11,24,18,17,17,19,6,0,52,60,2
329,18,19,15,28,13,13,3,3,49,63,2
330,18,18,16,20,15,16,6,0,55,54,1
331,14,17,7,17,19,23,3,3,43,60,2
332,20,13,9,20,15,21,6,0,50,54,2
333,17,15,12,17,12,17,3,3,44,52,2
334,24,11,19,15,18,15,3,3,64,44,1
335,19,12,12,18,12,22,6,0,49,52,2
336,20,14,16,19,19,10,0,6,55,49,1
337,18,20,19,11,24,14,3,3,64,48,1
338,11,22,18,17,12,20,6,0,47,59,2
339,11,29,13,20,17,15,6,0,47,64,2
340,20,14,16,14,22,12,0,6,58,46,1
341,22,12,17,18,16,17,0,6,55,53,1
342,15,24,22,10,12,17,3,3,52,54,2
343,4,25,17,10,18,25,0,6,39,66,2
344,20,14,18,17,18,10,0,6,56,47,1
345,21,14,11,9,20,19,3,3,55,45,1
346,19,18,18,18,17,19,6,0,60,55,1
347,15,16,23,24,20,12,6,0,64,52,1
348,21,20,13,9,22,17,6,0,62,46,1
349,20,17,12,21,22,23,3,3,57,64,2
350,15,11,13,19,18,16,3,3,49,49,0
351,21,20,15,12,21,11,6,0,63,43,1
352,19,10,21,9,14,20,0,6,54,45,1
353,15,6,16,12,13,10,3,3,47,31,1
354,20,17,18,14,14,12,3,3,55,46,1
355,18,13,21,16,17,15,3,3,59,47,1
356,14,7,18,15,13,15,6,0,51,37,1
357,8,24,18,12,17,19,0,6,43,61,2
358,19,13,8,23,25,20,3,3,55,59,2
359,15,9,15,12,17,17,6,0,53,38,1
360,21,14,15,19,23,16,0,6,59,55,1
361,17,13,17,9,14,17,6,0,54,39,1
362,17,19,9,23,22,19,3,3,51,64,2
363,14,21,16,16,13,12,0,6,43,55,2
364,22,18,14,17,9,21,0,6,45,62,2
365,26,21,11,21,16,12,0,6,53,60,2
366,27,22,22,11,10,19,3,3,62,55,1
367,16,25,10,15,17,28,0,6,43,74,2
368,14,14,14,13,20,16,3,3,51,46,1
369,14,17,14,21,22,12,0,6,50,56,2
370,24,9,19,16,9,16,6,0,58,41,1
371,20,20,16,21,22,12,3,3,61,56,1
372,15,15,26,20,7,12,0,6,48,53,2
373,23,17,16,10,17,8,6,0,62,35,1
374,15,23,16,20,12,7,6,0,49,50,2
375,24,20,9,20,8,13,6,0,47,53,2
376,15,24,13,18,14,17,0,6,42,65,2
377,23,19,16,7,20,17,0,6,59,49,1
378,18,17,30,10,12,15,0,6,60,48,1
379,23,18,20,17,4,8,6,0,53,43,1
380,12,18,15,24,7,19,0,6,34,67,2
381,19,26,19,13,12,7,6,0,56,46,1
382,17,15,23,18,15,13,3,3,58,49,1
383,22,12,21,22,19,16,3,3,65,53,1
384,13,16,10,11,23,17,6,0,52,44,1
385,13,15,9,18,12,17,0,6,34,56,2
386,13,19,23,14,12,29,3,3,51,65,2
387,8,16,18,12,19,12,3,3,48,43,1
388,15,14,19,15,15,22,6,0,55,51,1
389,23,14,10,16,12,14,6,0,51,44,1
390,21,21,18,14,20,11,6,0,65,46,1
391,15,9,18,21,8,13,6,0,47,43,1
392,17,14,15,18,12,13,6,0,50,45,1
393,12,15,15,19,24,12,3,3,54,49,1
394,6,12,23,16,21,18,3,3,53,49,1
395,12,26,15,20,15,13,3,3,45,62,2
396,15,16,17,8,14,23,6,0,52,47,1
397,12,19,20,21,18,24,3,3,53,67,2
398,8,23,24,13,14,17,0,6,46,59,2
399,27,13,17,18,7,14,0,6,51,51,0
400,10,21,21,12,20,19,0,6,51,58,2
401,15,8,22,23,21,19,3,3,61,53,1
402,17,22,17,18,12,18,0,6,46,64,2
403,14,21,23,12,9,17,0,6,46,56,2
404,13,15,21,16,18,18,0,6,52,55,2
405,17,11,4,4,12,17,6,0,39,32,1
406,18,16,28,7,22,9,3,3,71,35,1
407,21,12,24,11,16,11,0,6,61,40,1
408,16,15,30,18,32,11,0,6,78,50,1
409,25,15,12,17,13,13,0,6,50,51,2
410,10,19,24,12,14,22,6,0,54,53,1
411,14,23,14,18,15,27,6,0,49,68,2
412,14,15,24,9,15,21,3,3,56,48,1
413,12,22,13,13,31,11,0,6,56,52,1
414,18,15,14,28,13,10,0,6,45,59,2
415,17,18,15,17,19,10,0,6,51,51,0
416,16,12,14,12,7,17,6,0,43,41,1
417,22,18,23,13,16,18,3,3,64,52,1
418,23,15,23,20,12,20,3,3,61,58,1
419,20,9,23,24,22,15,3,3,68,51,1
420,25,14,21,28,7,11,6,0,59,53,1
421,20,18,16,24,17,12,0,6,53,60,2
422,24,16,19,10,12,12,0,6,55,44,1
423,21,17,12,14,14,22,6,0,53,53,0
424,18,21,17,19,12,17,6,0,53,57,2
425,20,13,16,24,24,23,3,3,63,63,0
426,10,6,19,20,9,10,0,6,38,42,2
427,15,16,22,13,20,15,3,3,60,47,1
428,7,15,20,16,14,24,6,0,47,55,2
429,14,15,25,14,15,12,6,0,60,41,1
430,13,26,24,19,14,21,0,6,51,72,2
431,20,21,9,22,18,11,0,6,47,60,2
432,22,16,14,18,14,21,3,3,53,58,2
433,12,14,18,11,12,12,6,0,48,37,1
434,17,23,12,26,17,15,3,3,49,67,2
435,12,14,15,21,16,12,6,0,49,47,1
436,21,13,10,10,25,12,3,3,59,38,1
437,12,18,14,16,15,18,3,3,44,55,2
438,27,17,13,31,13,11,3,3,56,62,2
439,22,21,9,14,12,27,6,0,49,62,2
440,19,10,16,25,14,19,0,6,49,60,2
441,18,25,21,11,13,14,0,6,52,56,2
442,18,12,13,10,12,15,6,0,49,37,1
443,8,17,9,16,13,12,0,6,30,51,2
444,20,15,17,9,12,21,3,3,52,48,1
445,14,18,12,21,12,18,6,0,44,57,2
446,12,20,25,16,19,15,0,6,56,57,2
447,9,15,15,23,16,13,0,6,40,57,2
448,16,11,20,16,23,11,0,6,59,44,1
449,26,19,9,12,25,9,0,6,60,46,1
450,15,12,6,15,25,7,0,6,46,40,1
451,18,20,18,15,24,15,0,6,60,56,1
452,16,23,24,13,7,14,3,3,50,53,2
453,16,15,17,18,17,18,0,6,50,57,2
454,18,14,9,14,20,18,0,6,47,52,2
455,18,14,20,20,26,18,0,6,64,58,1
456,30,23,15,17,15,10,0,6,60,56,1
457,18,19,13,13,14,20,6,0,51,52,2
458,21,24,9,9,18,22,3,3,51,58,2
459,19,18,23,15,27,15,3,3,72,51,1
460,17,23,6,26,16,18,0,6,39,73,2
461,25,18,17,17,8,9,0,6,50,50,0
462,8,18,10,23,13,21,3,3,34,65,2
463,16,15,17,16,7,12,6,0,46,43,1
464,15,22,21,16,20,10,3,3,59,51,1
465,13,12,7,15,17,10,3,3,40,40,0
466,14,23,14,24,19,20,3,3,50,70,2
467,18,17,15,17,17,10,0,6,50,50,0
468,14,15,18,22,19,17,6,0,57,54,1
469,18,15,24,20,17,7,0,6,59,48,1
470,22,14,9,12,20,13,3,3,54,42,1
471,16,24,15,12,18,17,3,3,52,56,2
472,9,13,24,18,22,15,3,3,58,49,1
473,15,22,18,12,15,12,6,0,54,46,1
474,18,12,12,23,13,20,6,0,49,55,2
475,20,17,12,12,23,23,0,6,55,58,2
476,17,9,10,15,9,21,6,0,42,45,2
477,12,18,6,12,19,14,0,6,37,50,2
478,11,16,15,22,15,28,3,3,44,69,2
479,12,12,22,9,19,27,6,0,59,48,1
480,21,22,14,14,20,26,6,0,61,62,2
481,20,17,8,20,22,22,0,6,50,65,2
482,19,15,11,24,21,32,0,6,51,77,2
483,19,14,14,17,7,24,6,0,46,55,2
484,16,21,20,13,20,16,3,3,59,53,1
485,25,19,19,20,13,11,3,3,60,53,1
486,16,19,21,15,22,21,3,3,62,58,1
487,13,24,19,12,28,10,0,6,60,52,1
488,17,19,14,18,14,23,6,0,51,60,2
489,15,25,21,16,14,20,0,6,50,67,2
490,13,19,21,9,20,26,3,3,57,57,0
491,31,21,22,18,18,11,3,3,74,53,1
492,18,17,14,25,14,28,6,0,52,70,2
493,14,11,12,23,13,18,6,0,45,52,2
494,10,17,10,31,20,23,0,6,40,77,2
495,11,24,11,18,17,18,3,3,42,63,2
496,17,14,27,14,18,22,3,3,65,53,1
497,15,16,24,20,20,25,6,0,65,61,1
498,15,17,9,10,19,27,3,3,46,57,2
499,11,16,22,14,15,12,0,6,48,48,0
500,31,23,18,20,12,16,3,3,64,62,1
501,15,13,18,17,22,25,3,3,58,58,0
502,21,18,11,15,25,18,0,6,57,57,0
503,18,20,19,11,9,19,3,3,49,53,2
504,27,13,18,17,18,15,3,3,66,48,1
505,14,16,24,19,23,9,0,6,61,50,1
506,22,20,16,6,24,13,6,0,68,39,1
507,19,17,20,16,22,11,0,6,61,50,1
508,18,21,16,16,11,15,0,6,45,58,2
509,17,23,13,13,11,25,6,0,47,61,2
510,16,19,7,10,20,18,3,3,46,50,2
511,18,14,20,15,16,19,6,0,60,48,1
512,12,12,18,15,16,23,3,3,49,53,2
513,14,14,14,16,17,23,6,0,51,53,2
514,15,14,18,26,25,24,3,3,61,67,2
515,15,16,14,18,22,7,6,0,57,41,1
516,15,22,10,10,11,15,6,0,42,47,2
517,19,11,17,24,21,10,0,6,57,51,1
518,17,15,16,11,10,13,0,6,43,45,2
519,22,14,23,20,16,15,3,3,64,52,1
520,31,29,7,9,20,15,0,6,58,59,2
521,14,16,17,14,13,31,6,0,50,61,2
522,22,18,15,13,12,19,3,3,52,53,2
523,9,15,19,20,15,12,3,3,46,50,2
524,24,12,9,25,23,26,3,3,59,66,2
525,21,17,11,8,17,22,6,0,55,47,1
526,15,15,13,18,18,19,3,3,49,55,2
527,9,16,23,14,19,11,3,3,54,44,1
528,6,17,16,15,19,15,6,0,47,47,0
529,25,18,23,13,11,23,6,0,65,54,1
530,23,24,13,15,23,18,6,0,65,57,1
531,10,14,17,17,16,15,0,6,43,52,2
532,10,11,15,19,21,9,6,0,52,39,1
533,24,20,13,10,21,26,6,0,64,56,1
534,20,24,15,15,19,16,6,0,60,55,1
535,19,18,14,13,28,14,3,3,64,48,1
536,14,16,13,7,25,28,3,3,55,54,1
537,19,14,11,21,13,24,6,0,49,59,2
538,22,22,21,20,16,15,6,0,65,57,1
539,12,15,20,18,18,15,0,6,50,54,2
540,9,19,12,13,19,14,3,3,43,49,2
541,23,23,21,19,10,11,0,6,54,59,2
542,7,21,15,23,17,21,6,0,45,65,2
543,15,12,15,16,17,18,0,6,47,52,2
544,17,22,14,16,12,18,6,0,49,56,2
545,19,17,17,22,26,18,0,6,62,63,2
546,10,16,13,17,25,6,3,3,51,42,1
547,14,10,16,14,15,16,0,6,45,46,2
548,19,13,26,29,12,17,0,6,57,65,2
549,24,13,21,15,20,28,3,3,68,59,1
550,14,13,9,16,19,21,3,3,45,53,2
551,16,21,18,15,16,20,6,0,56,56,0
552,19,23,19,20,16,18,6,0,60,61,2
553,21,13,11,12,17,13,3,3,52,41,1
554,16,9,12,5,27,11,3,3,58,28,1
555,23,17,7,11,17,15,6,0,53,43,1
556,11,17,12,14,18,22,0,6,41,59,2
557,22,15,15,16,20,16,6,0,63,47,1
558,14,9,13,21,9,14,0,6,36,50,2
559,14,16,21,10,25,14,3,3,63,43,1
560,10,15,14,14,16,18,6,0,46,47,2
561,20,15,9,22,15,23,6,0,50,60,2
562,11,10,20,18,12,20,6,0,49,48,1
563,14,10,15,16,10,15,0,6,39,47,2
564,24,16,23,14,14,21,6,0,67,51,1
565,15,24,16,20,22,9,3,3,56,56,0
566,9,22,22,15,13,18,3,3,47,58,2
567,17,18,24,13,22,10,0,6,63,47,1
568,17,16,18,20,12,11,6,0,53,47,1
569,22,17,6,13,14,30,6,0,48,60,2
570,16,9,20,12,12,24,3,3,51,48,1
571,26,13,12,26,6,19,3,3,47,61,2
572,13,20,17,20,22,13,3,3,55,56,2
573,14,19,17,21,11,13,0,6,42,59,2
574,15,12,17,14,15,14,6,0,53,40,1
575,15,15,14,16,18,14,3,3,50,48,1
576,14,9,13,16,18,14,3,3,48,42,1
577,18,12,24,15,9,28,6,0,57,55,1
578,14,14,17,19,16,19,0,6,47,58,2
579,10,22,6,16,14,15,3,3,33,56,2
