game_no,r1p1,r1p2,r2p1,r2p2,r3p1,r3p2,p1_pudding,p2_pudding,p1_total,p2_total,winner
0,19,16,9,11,11,15,6,0,45,42,1
1,12,14,19,10,19,7,0,6,50,37,1
2,20,12,27,16,15,18,3,3,65,49,1
3,11,17,13,12,16,13,3,3,43,45,2
4,16,15,22,15,13,8,0,6,51,44,1
5,8,23,9,9,10,16,0,6,27,54,2
6,15,16,18,26,18,9,0,6,51,57,2
7,21,18,21,14,13,6,3,3,58,41,1
8,24,9,18,14,11,14,3,3,56,40,1
9,20,11,21,13,18,13,0,6,59,43,1
10,18,22,8,16,12,6,3,3,41,47,2
11,9,21,16,16,15,14,6,0,46,51,2
12,11,7,10,14,11,13,6,0,38,34,1
13,10,12,15,14,20,23,0,6,45,55,2
14,3,19,20,12,24,12,3,3,50,46,1
15,16,19,7,13,13,25,0,6,36,63,2
16,20,21,17,27,15,15,6,0,58,63,2
17,11,14,19,14,22,13,3,3,55,44,1
18,11,18,12,9,12,16,6,0,41,43,2
19,14,23,10,14,13,23,0,6,37,66,2
20,28,16,19,11,4,10,3,3,54,40,1
21,10,15,10,17,15,12,6,0,41,44,2
22,22,15,12,9,17,18,6,0,57,42,1
23,21,15,13,17,17,19,3,3,54,54,0
24,14,18,14,18,29,9,0,6,57,51,1
25,23,15,13,14,14,12,0,6,50,47,1
26,15,19,10,25,16,17,0,6,41,67,2
27,22,19,12,7,17,8,3,3,54,37,1
28,15,20,16,16,13,21,6,0,50,57,2
29,11,30,7,10,8,10,3,3,29,53,2
30,12,12,18,13,15,26,6,0,51,51,0
31,17,18,13,21,23,17,6,0,59,56,1
32,8,16,15,23,7,11,6,0,36,50,2
33,15,22,12,14,17,15,0,6,44,57,2
34,16,19,14,10,23,21,6,0,59,50,1
35,31,8,29,23,12,13,3,3,75,47,1
36,22,15,14,25,17,21,3,3,56,64,2
37,18,25,18,16,12,14,3,3,51,58,2
38,9,13,25,13,15,12,3,3,52,41,1
39,16,9,14,20,12,12,3,3,45,44,1
40,6,20,11,12,9,16,6,0,32,48,2
41,17,17,12,18,18,24,6,0,53,59,2
42,12,15,16,12,19,25,0,6,47,58,2
43,12,18,10,8,15,17,6,0,43,43,0
44,18,16,17,11,17,30,6,0,58,57,1
45,17,15,8,10,14,11,3,3,42,39,1
46,13,10,21,10,11,19,6,0,51,39,1
47,24,13,17,12,19,15,3,3,63,43,1
48,18,14,9,11,23,21,3,3,53,49,1
49,18,24,27,11,13,14,0,6,58,55,1
50,20,11,19,15,14,17,0,6,53,49,1
51,20,22,19,12,20,19,6,0,65,53,1
52,12,9,33,14,13,20,6,0,64,43,1
53,12,23,26,9,14,19,3,3,55,54,1
54,15,11,23,18,8,18,6,0,52,47,1
55,15,21,10,19,17,14,3,3,45,57,2
56,20,11,16,17,15,17,3,3,54,48,1
57,12,21,18,18,12,10,3,3,45,52,2
58,15,22,10,7,14,14,6,0,45,43,1
59,24,11,9,23,12,16,6,0,51,50,1
60,10,19,9,16,14,13,3,3,36,51,2
61,18,7,12,12,11,16,3,3,44,38,1
62,15,19,21,16,21,11,0,6,57,52,1
63,13,27,11,13,20,14,0,6,44,60,2
64,15,10,22,9,23,15,6,0,66,34,1
65,15,14,14,15,20,18,3,3,52,50,1
66,14,23,21,14,14,7,0,6,49,50,2
67,12,7,9,21,17,35,6,0,44,63,2
68,20,16,18,16,12,17,6,0,56,49,1
69,11,19,23,16,16,9,0,6,50,50,0
70,21,19,7,23,19,7,6,0,53,49,1
71,12,13,11,14,13,12,0,6,36,45,2
72,12,9,28,14,23,17,3,3,66,43,1
73,19,11,11,12,15,19,3,3,48,45,1
74,25,21,15,12,19,33,6,0,65,66,2
75,23,11,17,19,20,14,0,6,60,50,1
76,29,15,14,16,22,13,6,0,71,44,1
77,11,17,9,18,24,15,6,0,50,50,0
78,11,25,17,17,12,8,3,3,43,53,2
79,8,20,19,12,16,17,6,0,49,49,0
80,24,17,18,10,9,13,6,0,57,40,1
81,17,13,15,7,19,10,0,6,51,36,1
82,9,22,12,13,16,16,6,0,43,51,2
83,7,6,16,23,12,11,6,0,41,40,1
84,23,19,11,6,9,11,0,6,43,42,1
85,20,15,11,9,17,21,3,3,51,48,1
86,22,14,8,22,14,18,3,3,47,57,2
87,6,16,16,8,14,16,6,0,42,40,1
88,13,20,21,12,21,11,0,6,55,49,1
89,12,23,9,17,18,14,0,6,39,60,2
90,14,19,10,7,20,25,3,3,47,54,2
91,20,8,17,12,20,12,3,3,60,35,1
92,18,14,13,20,11,14,0,6,42,54,2
93,9,17,20,12,25,12,0,6,54,47,1
94,10,27,14,13,13,21,6,0,43,61,2
95,14,9,11,22,21,17,3,3,49,51,2
96,16,21,17,24,10,25,0,6,43,76,2
97,6,13,17,19,25,14,0,6,48,52,2
98,20,12,16,10,20,9,3,3,59,34,1
99,7,14,12,18,13,21,6,0,38,53,2
100,17,11,15,15,20,14,0,6,52,46,1
101,17,8,6,9,24,17,3,3,50,37,1
102,17,14,13,14,20,13,6,0,56,41,1
103,17,12,14,21,7,16,6,0,44,49,2
104,16,19,27,16,29,10,3,3,75,48,1
105,21,16,21,12,24,9,0,6,66,43,1
106,13,14,13,30,19,12,0,6,45,62,2
107,6,13,23,12,18,19,0,6,47,50,2
108,23,17,14,13,15,15,6,0,58,45,1
109,28,11,14,24,10,13,0,6,52,54,2
110,24,12,11,17,7,15,0,6,42,50,2
111,19,13,12,15,22,14,3,3,56,45,1
112,22,12,19,14,12,20,3,3,56,49,1
113,18,28,16,10,27,8,0,6,61,52,1
114,16,6,16,10,14,28,6,0,52,44,1
115,11,14,19,11,19,16,6,0,55,41,1
116,13,16,16,27,23,22,3,3,55,68,2
117,12,13,22,20,13,19,6,0,53,52,1
118,12,17,18,18,13,21,3,3,46,59,2
119,12,14,19,11,18,15,6,0,55,40,1
120,9,12,16,18,15,15,6,0,46,45,1
121,11,11,22,9,14,18,3,3,50,41,1
122,22,9,24,17,7,13,0,6,53,45,1
123,12,19,19,10,23,16,3,3,57,48,1
124,9,12,17,16,9,25,6,0,41,53,2
125,19,8,23,21,23,19,6,0,71,48,1
126,26,14,21,13,25,15,6,0,78,42,1
127,20,17,18,17,9,16,3,3,50,53,2
128,15,11,18,17,13,12,0,6,46,46,0
129,8,15,8,12,14,11,0,6,30,44,2
130,18,12,18,13,13,15,6,0,55,40,1
131,11,22,12,14,24,7,3,3,50,46,1
132,16,11,14,12,17,27,6,0,53,50,1
133,12,20,18,10,11,14,0,6,41,50,2
134,24,27,21,9,16,9,0,6,61,51,1
135,7,18,9,14,20,17,6,0,42,49,2
136,19,13,15,19,21,13,3,3,58,48,1
137,18,10,14,20,19,15,0,6,51,51,0
138,14,23,12,21,11,25,3,3,40,72,2
139,16,12,17,19,19,10,3,3,55,44,1
140,10,23,31,14,17,13,0,6,58,56,1
141,13,22,11,21,12,13,0,6,36,62,2
142,10,6,14,13,14,13,6,0,44,32,1
143,7,19,16,9,16,13,0,6,39,47,2
144,17,7,8,30,17,25,3,3,45,65,2
145,15,14,8,14,23,19,3,3,49,50,2
146,5,11,20,17,20,17,0,6,45,51,2
147,21,19,13,16,15,18,6,0,55,53,1
148,10,6,17,16,16,16,0,6,43,44,2
149,21,16,18,13,10,17,0,6,49,52,2
150,21,14,18,14,9,19,6,0,54,47,1
151,17,14,17,21,17,12,0,6,51,53,2
152,18,22,14,20,12,14,0,6,44,62,2
153,13,12,4,9,9,16,0,6,26,43,2
154,12,16,14,25,11,8,6,0,43,49,2
155,8,24,19,22,17,18,3,3,47,67,2
156,13,9,24,20,14,12,0,6,51,47,1
157,21,14,17,25,17,10,0,6,55,55,0
158,19,16,20,15,8,19,3,3,50,53,2
159,18,16,11,8,9,9,3,3,41,36,1
160,22,23,15,12,15,20,6,0,58,55,1
161,13,16,15,20,23,13,3,3,54,52,1
162,21,11,9,19,20,19,0,6,50,55,2
163,9,11,15,17,12,11,0,6,36,45,2
164,19,16,10,22,23,13,0,6,52,57,2
165,23,12,11,19,18,10,6,0,58,41,1
166,13,11,15,17,25,16,0,6,53,50,1
167,14,11,6,13,12,7,6,0,38,31,1
168,11,9,10,12,10,20,6,0,37,41,2
169,12,12,14,12,16,17,0,6,42,47,2
170,10,23,17,21,15,9,0,6,42,59,2
171,9,14,14,22,20,16,3,3,46,55,2
172,19,11,20,16,28,11,0,6,67,44,1
173,15,19,15,16,12,11,6,0,48,46,1
174,20,22,21,14,22,17,3,3,66,56,1
175,14,6,19,9,9,17,3,3,45,35,1
176,14,13,13,16,11,17,3,3,41,49,2
177,19,15,10,14,18,12,0,6,47,47,0
178,23,13,14,24,18,20,3,3,58,60,2
179,16,18,14,5,22,14,3,3,55,40,1
180,9,18,10,20,11,7,6,0,36,45,2
181,14,14,21,15,23,16,3,3,61,48,1
182,22,9,12,14,19,22,0,6,53,51,1
183,11,12,16,25,20,21,3,3,50,61,2
184,11,12,12,18,14,13,0,6,37,49,2
185,14,14,15,18,17,12,3,3,49,47,1
186,19,16,16,18,19,12,6,0,60,46,1
187,14,18,18,17,15,13,0,6,47,54,2
188,12,15,23,14,16,12,3,3,54,44,1
189,10,12,19,7,22,15,6,0,57,34,1
190,18,17,15,22,8,17,6,0,47,56,2
191,11,17,16,16,22,10,0,6,49,49,0
192,20,9,12,21,14,19,6,0,52,49,1
193,21,23,12,13,25,12,0,6,58,54,1
194,11,12,21,20,9,17,0,6,41,55,2
195,14,13,17,10,17,12,6,0,54,35,1
196,10,20,23,13,12,21,6,0,51,54,2
197,11,19,19,21,21,19,6,0,57,59,2
198,16,19,19,13,14,12,0,6,49,50,2
199,12,11,17,17,20,8,3,3,52,39,1
200,19,16,19,6,16,17,3,3,57,42,1
201,28,12,13,9,17,17,6,0,64,38,1
202,18,10,14,18,11,12,6,0,49,40,1
203,11,22,16,22,14,28,6,0,47,72,2
204,8,17,23,9,20,17,3,3,54,46,1
205,10,10,13,19,13,13,3,3,39,45,2
206,10,29,22,12,10,15,3,3,45,59,2
207,15,13,16,19,13,12,0,6,44,50,2
208,13,18,22,15,14,17,6,0,55,50,1
209,16,19,19,7,14,22,3,3,52,51,1
210,17,16,24,16,9,18,3,3,53,53,0
211,19,13,28,18,16,14,0,6,63,51,1
212,18,17,14,13,26,11,0,6,58,47,1
213,12,16,18,15,16,20,3,3,49,54,2
214,13,12,9,6,24,15,0,6,46,39,1
215,19,13,16,17,14,11,6,0,55,41,1
216,17,14,16,24,15,25,3,3,51,66,2
217,16,19,12,12,23,28,0,6,51,65,2
218,22,7,21,27,15,12,6,0,64,46,1
219,20,6,22,14,16,17,0,6,58,43,1
220,7,12,20,18,12,23,6,0,45,53,2
221,24,8,23,19,10,23,6,0,63,50,1
222,19,12,9,26,17,12,0,6,45,56,2
223,9,10,10,10,15,11,6,0,40,31,1
224,13,14,19,21,15,9,3,3,50,47,1
225,18,19,12,17,12,6,0,6,42,48,2
226,10,15,15,9,16,10,0,6,41,40,1
227,18,17,14,14,18,16,0,6,50,53,2
228,12,15,12,7,25,9,0,6,49,37,1
229,21,23,12,20,17,16,0,6,50,65,2
230,4,10,19,18,17,15,0,6,40,49,2
231,12,20,26,18,20,9,0,6,58,53,1
232,7,14,25,19,10,13,3,3,45,49,2
233,13,14,16,12,20,14,3,3,52,43,1
234,11,22,12,16,18,17,3,3,44,58,2
235,12,15,14,21,13,19,6,0,45,55,2
236,17,14,12,11,21,16,6,0,56,41,1
237,21,24,14,10,10,11,0,6,45,51,2
238,16,26,11,17,12,12,0,6,39,61,2
239,11,7,11,14,17,24,3,3,42,48,2
240,18,28,17,21,26,12,6,0,67,61,1
241,9,13,14,14,21,18,0,6,44,51,2
242,21,12,11,16,16,13,3,3,51,44,1
243,10,18,23,19,15,22,3,3,51,62,2
244,18,7,15,14,21,12,0,6,54,39,1
245,17,15,16,14,15,13,0,6,48,48,0
246,14,18,17,18,7,12,6,0,44,48,2
247,10,14,11,15,14,20,6,0,41,49,2
248,18,27,17,14,14,8,6,0,55,49,1
249,16,21,9,12,17,8,3,3,45,44,1
250,15,20,16,20,14,19,6,0,51,59,2
251,20,10,17,19,15,17,6,0,58,46,1
252,5,16,13,8,21,14,3,3,42,41,1
253,15,16,15,21,15,15,3,3,48,55,2
254,12,18,13,10,19,13,3,3,47,44,1
255,14,25,17,18,31,20,0,6,62,69,2
256,16,15,13,10,18,13,0,6,47,44,1
257,18,17,12,15,12,17,6,0,48,49,2
258,19,22,9,12,15,13,0,6,43,53,2
259,18,17,10,8,16,24,0,6,44,55,2
260,15,15,19,10,15,24,0,6,49,55,2
261,12,16,9,18,6,12,6,0,33,46,2
262,13,14,18,25,11,9,6,0,48,48,0
263,14,20,15,17,11,9,3,3,43,49,2
264,22,13,16,9,23,14,3,3,64,39,1
265,27,19,19,17,7,20,6,0,59,56,1
266,16,9,18,9,16,19,0,6,50,43,1
267,20,27,22,14,19,24,3,3,64,68,2
268,7,19,8,21,21,15,6,0,42,55,2
269,15,22,17,14,10,16,6,0,48,52,2
270,18,13,9,25,18,16,6,0,51,54,2
271,10,15,27,16,12,12,0,6,49,49,0
272,15,10,26,13,12,16,3,3,56,42,1
273,10,12,18,15,12,7,3,3,43,37,1
274,17,7,15,20,10,20,0,6,42,53,2
275,14,11,21,13,14,21,6,0,55,45,1
276,10,21,14,11,14,11,3,3,41,46,2
277,14,26,19,12,14,16,6,0,53,54,2
278,11,20,20,26,12,18,0,6,43,70,2
279,12,8,14,14,17,18,6,0,49,40,1
280,25,9,13,21,20,28,6,0,64,58,1
281,18,19,8,10,12,11,0,6,38,46,2
282,18,33,12,12,22,15,3,3,55,63,2
283,16,12,14,13,9,19,0,6,39,50,2
284,13,21,19,19,22,22,0,6,54,68,2
285,19,29,12,13,18,17,3,3,52,62,2
286,25,12,16,20,16,21,6,0,63,53,1
287,13,33,10,18,15,19,0,6,38,76,2
288,23,11,16,12,17,16,3,3,59,42,1
289,14,15,12,14,8,17,3,3,37,49,2
290,12,17,17,22,19,17,3,3,51,59,2
291,22,19,22,19,17,12,0,6,61,56,1
292,16,11,12,21,15,15,6,0,49,47,1
293,9,15,18,25,18,14,6,0,51,54,2
294,10,18,24,9,13,20,3,3,50,50,0
295,25,11,20,14,12,8,3,3,60,36,1
296,9,26,21,18,17,16,3,3,50,63,2
297,14,19,17,9,13,22,0,6,44,56,2
298,19,6,11,21,19,15,3,3,52,45,1
299,11,15,14,17,18,19,6,0,49,51,2
300,21,20,27,10,20,16,6,0,74,46,1
301,15,14,7,18,13,9,3,3,38,44,2
302,11,12,13,16,8,30,3,3,35,61,2
303,18,17,11,18,16,15,3,3,48,53,2
304,18,13,29,8,16,23,6,0,69,44,1
305,20,9,12,19,19,14,3,3,54,45,1
306,23,15,11,11,19,21,6,0,59,47,1
307,9,17,11,12,25,14,3,3,48,46,1
308,7,15,11,21,23,23,6,0,47,59,2
309,16,20,20,17,18,10,3,3,57,50,1
310,20,16,11,17,20,11,0,6,51,50,1
311,12,7,13,12,16,17,6,0,47,36,1
312,12,21,17,26,12,12,0,6,41,65,2
313,10,17,16,9,20,10,3,3,49,39,1
314,30,16,13,21,13,13,6,0,62,50,1
315,16,12,13,29,11,11,6,0,46,52,2
316,14,17,11,17,13,19,6,0,44,53,2
317,26,17,23,14,10,16,3,3,62,50,1
318,15,14,28,17,21,11,0,6,64,48,1
319,20,19,14,15,11,19,6,0,51,53,2
320,23,12,24,9,15,16,3,3,65,40,1
321,16,12,25,16,17,19,3,3,61,50,1
322,21,19,15,11,16,16,3,3,55,49,1
323,16,13,13,16,20,11,0,6,49,46,1
324,13,25,11,22,13,10,3,3,40,60,2
325,21,30,17,15,15,18,0,6,53,69,2
326,18,17,9,16,18,18,6,0,51,51,0
327,12,8,11,17,21,12,0,6,44,43,1
328,14,10,19,19,15,12,3,3,51,44,1
329,16,26,12,19,11,9,3,3,42,57,2
330,12,19,9,24,10,16,0,6,31,65,2
331,9,14,20,18,12,22,6,0,47,54,2
332,14,11,15,14,20,18,3,3,52,46,1
333,18,8,18,18,9,13,3,3,48,42,1
334,18,13,17,7,24,12,0,6,59,38,1
335,12,18,18,12,14,16,6,0,50,46,1
336,17,11,10,21,17,13,3,3,47,48,2
337,22,12,18,13,19,22,6,0,65,47,1
338,23,21,10,16,21,10,0,6,54,53,1
339,10,15,18,10,18,14,0,6,46,45,1
340,11,13,9,15,18,14,3,3,41,45,2
341,12,21,11,10,18,23,6,0,47,54,2
342,15,7,25,18,24,9,0,6,64,40,1
343,16,24,15,13,22,23,6,0,59,60,2
344,29,16,12,16,17,23,3,3,61,58,1
345,9,19,20,14,20,24,0,6,49,63,2
346,14,17,19,9,20,25,3,3,56,54,1
347,20,16,20,13,21,17,3,3,64,49,1
348,23,11,12,19,18,24,3,3,56,57,2
349,19,13,10,18,23,16,0,6,52,53,2
350,20,16,12,10,15,18,6,0,53,44,1
351,11,16,14,14,11,21,0,6,36,57,2
352,12,16,20,23,10,28,3,3,45,70,2
353,25,11,11,14,15,24,0,6,51,55,2
354,23,12,11,4,12,17,6,0,52,33,1
355,17,9,13,12,19,19,0,6,49,46,1
356,15,8,14,20,19,17,0,6,48,51,2
357,22,10,20,13,19,17,6,0,67,40,1
358,18,14,11,12,11,24,6,0,46,50,2
359,20,11,18,12,22,20,6,0,66,43,1
360,24,21,18,10,8,15,6,0,56,46,1
361,20,16,11,13,12,20,3,3,46,52,2
362,17,16,19,13,15,10,0,6,51,45,1
363,11,17,22,15,13,11,3,3,49,46,1
364,9,14,21,18,22,14,0,6,52,52,0
365,21,14,14,6,12,17,3,3,50,40,1
366,14,11,15,7,27,27,6,0,62,45,1
367,28,7,14,12,17,12,3,3,62,34,1
368,19,24,21,21,18,11,6,0,64,56,1
369,18,12,18,11,15,15,6,0,57,38,1
370,27,10,7,14,9,12,6,0,49,36,1
371,9,17,15,27,23,12,0,6,47,62,2
372,14,10,12,13,11,23,6,0,43,46,2
373,11,11,12,16,15,10,6,0,44,37,1
374,19,20,21,16,21,14,0,6,61,56,1
375,11,15,22,21,14,11,3,3,50,50,0
376,21,18,15,24,11,13,0,6,47,61,2
377,16,16,9,16,7,10,6,0,38,42,2
378,19,9,26,7,12,12,3,3,60,31,1
379,16,22,6,17,16,23,3,3,41,65,2
380,15,20,16,10,18,11,0,6,49,47,1
381,20,17,14,21,15,14,6,0,55,52,1
382,11,17,21,14,15,9,3,3,50,43,1
383,11,15,14,18,14,19,3,3,42,55,2
384,9,11,12,14,23,12,0,6,44,43,1
385,14,12,9,17,14,14,3,3,40,46,2
386,19,12,17,14,20,16,6,0,62,42,1
387,16,21,17,12,20,10,3,3,56,46,1
388,18,21,9,19,18,11,3,3,48,54,2
389,25,10,6,13,18,13,3,3,52,39,1
390,21,15,16,10,12,19,6,0,55,44,1
391,12,9,16,9,14,12,0,6,42,36,1
392,22,15,30,12,11,9,0,6,63,42,1
393,13,9,19,20,17,17,3,3,52,49,1
394,11,13,15,12,17,16,6,0,49,41,1
395,11,15,17,21,18,19,0,6,46,61,2
396,14,12,14,27,17,25,3,3,48,67,2
397,12,20,17,9,9,13,3,3,41,45,2
398,12,16,18,14,12,15,0,6,42,51,2
399,17,15,32,9,23,19,3,3,75,46,1
400,14,21,14,22,10,14,0,6,38,63,2
401,19,22,15,14,18,18,0,6,52,60,2
402,26,22,24,9,14,19,3,3,67,53,1
403,16,12,11,13,16,23,3,3,46,51,2
404,16,13,22,14,18,15,6,0,62,42,1
405,12,18,16,20,27,17,0,6,55,61,2
406,24,24,13,15,12,24,6,0,55,63,2
407,22,12,16,12,17,20,3,3,58,47,1
408,14,12,17,12,19,14,6,0,56,38,1
409,18,23,18,16,9,21,6,0,51,60,2
410,14,14,15,18,17,12,6,0,52,44,1
411,13,18,9,14,14,15,3,3,39,50,2
412,21,13,22,15,20,12,0,6,63,46,1
413,14,16,9,16,17,19,0,6,40,57,2
414,19,22,14,18,14,17,6,0,53,57,2
415,24,16,17,18,14,11,0,6,55,51,1
416,21,9,16,18,18,19,6,0,61,46,1
417,14,12,11,21,17,20,6,0,48,53,2
418,18,15,9,12,13,11,6,0,46,38,1
419,9,9,19,12,27,20,3,3,58,44,1
420,20,10,12,17,21,13,3,3,56,43,1
421,17,12,12,17,14,18,6,0,49,47,1
422,12,8,17,26,13,21,6,0,48,55,2
423,13,17,18,12,23,14,0,6,54,49,1
424,19,12,15,16,13,16,6,0,53,44,1
425,24,15,17,10,17,15,6,0,64,40,1
426,21,9,13,19,22,13,6,0,62,41,1
427,18,12,15,23,22,14,0,6,55,55,0
428,11,9,15,18,13,12,3,3,42,42,0
429,14,28,13,12,20,19,6,0,53,59,2
430,13,17,10,20,9,24,6,0,38,61,2
431,23,21,12,14,12,15,0,6,47,56,2
432,11,11,17,10,18,12,3,3,49,36,1
433,19,17,20,18,15,19,3,3,57,57,0
434,12,15,16,13,17,13,3,3,48,44,1
435,8,11,16,14,12,20,3,3,39,48,2
436,19,16,7,19,8,10,6,0,40,45,2
437,14,20,7,12,8,14,3,3,32,49,2
438,17,16,15,18,13,13,6,0,51,47,1
439,17,19,12,9,20,12,0,6,49,46,1
440,9,13,9,18,4,10,6,0,28,41,2
441,18,12,16,8,22,22,6,0,62,42,1
442,13,12,23,26,9,15,0,6,45,59,2
443,12,9,16,20,21,20,6,0,55,49,1
444,16,12,12,21,13,15,6,0,47,48,2
445,12,13,12,16,22,17,0,6,46,52,2
446,10,13,13,20,24,17,6,0,53,50,1
447,11,13,12,23,17,14,3,3,43,53,2
448,11,13,26,16,13,17,0,6,50,52,2
449,18,13,9,16,14,17,6,0,47,46,1
450,15,26,21,12,19,21,0,6,55,65,2
451,22,12,8,15,17,13,0,6,47,46,1
452,20,9,23,18,14,14,3,3,60,44,1
453,19,11,12,14,16,9,3,3,50,37,1
454,15,22,22,16,11,11,0,6,48,55,2
455,9,21,13,20,16,14,0,6,38,61,2
456,13,12,17,11,17,27,0,6,47,56,2
457,9,13,19,10,17,20,6,0,51,43,1
458,11,16,20,13,24,15,0,6,55,50,1
459,16,13,5,12,12,14,3,3,36,42,2
460,16,12,17,16,26,18,6,0,65,46,1
461,14,16,9,24,21,14,3,3,47,57,2
462,14,23,15,18,20,6,0,6,49,53,2
463,21,18,12,11,17,6,0,6,50,41,1
464,14,20,10,16,9,14,6,0,39,50,2
465,12,15,14,14,18,12,6,0,50,41,1
466,14,15,15,14,17,26,6,0,52,55,2
467,12,10,13,7,18,17,0,6,43,40,1
468,15,21,12,21,19,14,0,6,46,62,2
469,16,11,14,9,4,10,6,0,40,30,1
470,12,13,18,17,10,17,6,0,46,47,2
471,27,12,14,20,16,18,0,6,57,56,1
472,19,11,16,10,21,16,3,3,59,40,1
473,24,13,15,21,11,14,0,6,50,54,2
474,13,13,20,17,10,15,6,0,49,45,1
475,12,26,13,12,14,23,0,6,39,67,2
476,20,9,11,16,14,16,0,6,45,47,2
477,8,14,10,18,15,15,6,0,39,47,2
478,18,30,15,21,11,9,0,6,44,66,2
479,15,18,16,11,22,21,3,3,56,53,1
480,23,16,13,25,18,23,0,6,54,70,2
481,12,13,27,20,18,21,6,0,63,54,1
482,12,16,14,14,15,15,3,3,44,48,2
483,20,15,12,21,19,10,0,6,51,52,2
484,10,14,24,12,24,17,3,3,61,46,1
485,20,12,16,16,14,14,6,0,56,42,1
486,17,21,26,19,20,25,3,3,66,68,2
487,12,16,12,15,12,12,0,6,36,49,2
488,15,13,14,14,12,14,0,6,41,47,2
489,15,17,20,11,17,19,3,3,55,50,1
490,15,10,27,12,16,18,6,0,64,40,1
491,24,21,14,14,17,15,6,0,61,50,1
492,15,30,20,13,13,6,0,6,48,55,2
493,24,9,17,14,10,21,6,0,57,44,1
494,11,14,12,18,21,12,0,6,44,50,2
495,28,23,15,9,19,13,0,6,62,51,1
496,14,16,14,11,8,20,6,0,42,47,2
497,12,21,14,11,13,30,0,6,39,68,2
498,18,16,12,21,15,11,6,0,51,48,1
499,13,23,15,24,21,18,6,0,55,65,2
500,22,13,19,22,20,23,3,3,64,61,1
501,20,23,16,8,10,20,6,0,52,51,1
502,21,10,12,10,18,15,3,3,54,38,1
503,23,18,21,15,19,19,6,0,69,52,1
504,23,14,14,20,21,15,6,0,64,49,1
505,16,13,28,12,20,19,3,3,67,47,1
506,15,18,14,13,29,22,3,3,61,56,1
507,12,9,9,15,17,14,0,6,38,44,2
508,16,28,9,22,9,16,6,0,40,66,2
509,15,15,10,13,23,25,6,0,54,53,1
510,14,17,15,14,21,17,6,0,56,48,1
511,14,14,26,24,14,18,6,0,60,56,1
512,9,18,20,10,14,13,6,0,49,41,1
513,20,24,7,7,7,14,6,0,40,45,2
514,18,20,12,20,27,13,0,6,57,59,2
515,21,16,10,18,12,15,6,0,49,49,0
516,18,8,12,25,22,11,0,6,52,50,1
517,18,19,18,4,15,12,6,0,57,35,1
518,17,18,17,12,8,19,3,3,45,52,2
519,13,10,22,18,15,22,0,6,50,56,2
520,26,23,14,14,20,13,0,6,60,56,1
521,17,14,22,24,17,19,6,0,62,57,1
522,24,22,13,17,17,7,0,6,54,52,1
523,17,18,12,13,19,8,6,0,54,39,1
524,29,13,18,16,18,12,3,3,68,44,1
525,24,17,16,16,9,18,6,0,55,51,1
526,14,27,14,13,17,14,3,3,48,57,2
527,17,11,14,12,10,26,3,3,44,52,2
528,6,15,10,17,10,6,0,6,26,44,2
529,16,17,23,17,10,18,3,3,52,55,2
530,10,12,25,12,9,21,3,3,47,48,2
531,12,16,10,21,7,23,3,3,32,63,2
532,14,19,15,16,16,15,0,6,45,56,2
533,12,22,12,13,21,14,3,3,48,52,2
534,15,18,24,14,19,9,6,0,64,41,1
535,11,18,16,20,12,16,0,6,39,60,2
536,18,7,9,20,14,25,6,0,47,52,2
537,18,14,24,15,10,11,0,6,52,46,1
538,22,18,16,16,17,10,3,3,58,47,1
539,17,18,12,16,14,12,0,6,43,52,2
540,18,17,24,11,7,17,6,0,55,45,1
541,31,17,14,12,17,19,3,3,65,51,1
542,23,15,15,12,14,24,0,6,52,57,2
543,20,20,15,28,12,13,3,3,50,64,2
544,18,16,12,23,21,11,6,0,57,50,1
545,9,12,15,11,14,16,3,3,41,42,2
546,19,13,26,15,18,16,3,3,66,47,1
547,18,13,12,23,15,12,6,0,51,48,1
548,18,26,9,12,17,7,6,0,50,45,1
549,15,24,22,9,19,12,6,0,62,45,1
550,19,11,15,20,13,17,3,3,50,51,2
551,15,23,12,19,23,15,0,6,50,63,2
552,14,22,21,12,15,15,3,3,53,52,1
553,15,21,12,19,13,17,0,6,40,63,2
554,12,9,11,20,16,12,0,6,39,47,2
555,13,21,12,21,22,24,6,0,53,66,2
556,13,12,11,15,16,12,3,3,43,42,1
557,11,19,18,16,17,10,3,3,49,48,1
558,18,7,24,14,12,23,6,0,60,44,1
559,18,20,9,15,21,19,3,3,51,57,2
560,12,11,17,15,19,9,3,3,51,38,1
561,15,13,16,12,11,23,3,3,45,51,2
562,17,13,21,12,16,16,0,6,54,47,1
563,16,14,14,15,22,23,3,3,55,55,0
564,23,15,20,12,13,14,0,6,56,47,1
565,11,19,15,36,11,12,6,0,43,67,2
566,21,15,22,13,19,26,6,0,68,54,1
567,11,12,11,22,9,22,6,0,37,56,2
568,29,18,20,12,16,17,6,0,71,47,1
569,22,12,9,7,18,12,0,6,49,37,1
570,12,12,16,15,11,12,3,3,42,42,0
571,13,6,14,20,17,15,3,3,47,44,1
572,19,17,14,19,11,20,6,0,50,56,2
573,22,10,23,24,13,9,0,6,58,49,1
574,19,9,11,16,19,14,0,6,49,45,1
575,18,15,12,14,21,20,3,3,54,52,1
576,6,14,18,11,13,17,6,0,43,42,1
577,12,20,9,14,15,12,3,3,39,49,2
578,12,24,16,11,9,12,3,3,40,50,2
579,8,5,17,15,23,11,0,6,48,37,1
