game_no,r1p1,r1p2,r2p1,r2p2,r3p1,r3p2,p1_pudding,p2_pudding,p1_total,p2_total,winner
0,16,11,15,20,12,18,6,0,49,49,0
1,18,21,15,21,21,17,0,6,54,65,2
2,13,14,17,14,26,19,6,0,62,47,1
3,16,26,26,14,19,14,0,6,61,60,1
4,14,8,27,16,22,17,3,3,66,44,1
5,12,9,18,24,17,15,0,6,47,54,2
6,16,11,12,26,6,21,3,3,37,61,2
7,18,17,21,13,12,18,6,0,57,48,1
8,21,15,19,7,18,28,0,6,58,56,1
9,18,12,21,25,21,12,0,6,60,55,1
10,21,19,23,14,13,12,0,6,57,51,1
11,29,19,23,19,14,16,6,0,72,54,1
12,16,11,8,20,23,16,6,0,53,47,1
13,17,17,14,12,13,13,6,0,50,42,1
14,18,17,14,12,16,14,0,6,48,49,2
15,13,18,23,24,25,15,0,6,61,63,2
16,11,9,24,10,19,14,0,6,54,39,1
17,21,22,15,28,15,14,3,3,54,67,2
18,26,12,21,14,19,25,6,0,72,51,1
19,18,15,14,19,20,19,0,6,52,59,2
20,18,11,25,25,18,17,0,6,61,59,1
21,20,15,16,21,12,16,6,0,54,52,1
22,10,18,25,8,21,15,6,0,62,41,1
23,23,11,9,6,23,7,0,6,55,30,1
24,26,24,29,14,22,12,6,0,83,50,1
25,20,9,14,12,16,10,6,0,56,31,1
26,12,12,24,17,14,16,3,3,53,48,1
27,21,14,25,25,12,12,3,3,61,54,1
28,15,24,16,23,16,23,6,0,53,70,2
29,16,18,23,16,9,9,0,6,48,49,2
30,16,15,23,15,17,20,3,3,59,53,1
31,18,15,10,10,24,14,0,6,52,45,1
32,16,19,13,24,24,14,0,6,53,63,2
33,16,12,15,11,15,13,6,0,52,36,1
34,19,14,12,21,12,13,6,0,49,48,1
35,22,18,11,15,11,23,0,6,44,62,2
36,16,12,25,21,14,18,6,0,61,51,1
37,17,28,20,21,13,12,6,0,56,61,2
38,29,16,17,8,14,15,6,0,66,39,1
39,14,17,10,18,14,14,3,3,41,52,2
40,22,14,28,14,12,7,0,6,62,41,1
41,18,17,22,22,13,9,0,6,53,54,2
42,18,26,19,15,9,8,6,0,52,49,1
43,19,23,13,13,15,20,6,0,53,56,2
44,23,19,9,11,23,16,0,6,55,52,1
45,15,26,19,7,14,19,0,6,48,58,2
46,24,14,28,21,16,9,0,6,68,50,1
47,10,12,22,26,14,21,6,0,52,59,2
48,18,12,8,14,22,24,0,6,48,56,2
49,9,15,18,11,12,16,3,3,42,45,2
50,19,33,11,11,19,14,0,6,49,64,2
51,20,15,22,9,14,19,0,6,56,49,1
52,13,16,12,17,20,23,3,3,48,59,2
53,8,9,30,11,19,12,3,3,60,35,1
54,11,7,10,20,23,22,3,3,47,52,2
55,15,11,20,14,10,13,0,6,45,44,1
56,15,8,24,16,22,12,6,0,67,36,1
57,17,6,10,22,14,15,0,6,41,49,2
58,13,15,24,9,19,19,3,3,59,46,1
59,15,16,24,16,16,11,3,3,58,46,1
60,10,11,22,11,19,22,3,3,54,47,1
61,16,7,22,19,17,13,0,6,55,45,1
62,27,11,16,21,19,14,0,6,62,52,1
63,21,12,15,9,24,16,0,6,60,43,1
64,13,25,16,16,23,12,6,0,58,53,1
65,13,26,22,14,18,12,3,3,56,55,1
66,20,12,12,16,9,17,6,0,47,45,1
67,18,11,30,11,23,17,6,0,77,39,1
68,28,8,9,29,21,26,6,0,64,63,1
69,10,11,10,17,28,20,0,6,48,54,2
70,14,14,23,21,14,14,3,3,54,52,1
71,16,12,16,10,24,8,0,6,56,36,1
72,15,10,9,19,12,12,3,3,39,44,2
73,23,26,15,6,6,15,6,0,50,47,1
74,19,25,12,9,9,11,0,6,40,51,2
75,16,16,17,20,19,21,6,0,58,57,1
76,14,13,32,13,11,17,6,0,63,43,1
77,29,19,20,13,19,19,3,3,71,54,1
78,14,21,16,19,20,10,0,6,50,56,2
79,26,16,19,17,17,25,6,0,68,58,1
80,19,12,15,12,13,6,0,6,47,36,1
81,16,19,25,10,9,13,6,0,56,42,1
82,16,22,23,13,9,22,6,0,54,57,2
83,12,11,26,13,16,21,6,0,60,45,1
84,18,25,16,17,21,13,3,3,58,58,0
85,9,18,15,15,19,14,0,6,43,53,2
86,16,16,16,12,17,22,6,0,55,50,1
87,20,18,17,22,15,15,6,0,58,55,1
88,9,16,18,16,18,18,6,0,51,50,1
89,16,32,25,11,15,22,6,0,62,65,2
90,16,20,12,16,17,23,6,0,51,59,2
91,23,18,11,19,13,9,0,6,47,52,2
92,20,18,17,21,21,17,6,0,64,56,1
93,13,31,21,8,10,14,3,3,47,56,2
94,13,10,25,23,15,20,0,6,53,59,2
95,14,18,14,10,27,10,0,6,55,44,1
96,17,18,14,19,15,20,3,3,49,60,2
97,18,31,12,20,12,8,0,6,42,65,2
98,19,22,14,15,16,12,6,0,55,49,1
99,14,7,9,15,18,17,3,3,44,42,1
100,16,16,21,23,11,22,3,3,51,64,2
101,23,17,17,11,16,11,0,6,56,45,1
102,25,17,10,11,19,8,0,6,54,42,1
103,9,26,15,13,15,9,3,3,42,51,2
104,23,21,23,10,14,14,0,6,60,51,1
105,14,21,13,10,13,12,6,0,46,43,1
106,20,12,14,13,16,12,0,6,50,43,1
107,24,15,16,7,11,10,6,0,57,32,1
108,12,11,10,16,17,17,3,3,42,47,2
109,18,29,15,11,28,9,0,6,61,55,1
110,11,16,13,17,29,19,6,0,59,52,1
111,6,14,23,27,17,17,6,0,52,58,2
112,9,14,22,16,16,15,0,6,47,51,2
113,13,12,16,20,18,18,6,0,53,50,1
114,15,18,9,16,12,26,3,3,39,63,2
115,16,15,16,31,23,21,3,3,58,70,2
116,21,24,9,17,14,15,0,6,44,62,2
117,15,15,17,15,6,23,6,0,44,53,2
118,14,16,16,7,16,10,3,3,49,36,1
119,23,14,14,18,20,18,0,6,57,56,1
120,20,14,15,12,15,24,6,0,56,50,1
121,23,15,13,22,20,13,3,3,59,53,1
122,15,17,21,16,18,11,0,6,54,50,1
123,16,13,10,12,18,15,6,0,50,40,1
124,15,10,18,9,25,13,3,3,61,35,1
125,20,18,15,18,14,24,3,3,52,63,2
126,10,18,15,25,7,18,6,0,38,61,2
127,18,17,17,11,15,7,6,0,56,35,1
128,18,15,18,15,35,16,6,0,77,46,1
129,14,15,9,21,16,16,6,0,45,52,2
130,17,18,13,13,20,20,6,0,56,51,1
131,24,27,14,18,12,15,3,3,53,63,2
132,12,18,9,20,19,11,6,0,46,49,2
133,12,13,10,24,26,22,6,0,54,59,2
134,17,15,17,12,21,8,0,6,55,41,1
135,19,13,16,22,15,15,6,0,56,50,1
136,21,15,21,15,20,9,3,3,65,42,1
137,16,10,13,8,19,21,6,0,54,39,1
138,17,25,11,10,12,17,6,0,46,52,2
139,21,11,13,16,9,18,0,6,43,51,2
140,17,20,18,15,18,20,0,6,53,61,2
141,23,9,15,21,11,25,0,6,49,61,2
142,13,16,14,20,12,19,3,3,42,58,2
143,16,25,12,13,20,12,0,6,48,56,2
144,13,24,16,15,28,23,3,3,60,65,2
145,15,23,20,8,15,8,3,3,53,42,1
146,14,10,12,10,10,18,0,6,36,44,2
147,17,21,11,21,14,15,6,0,48,57,2
148,11,24,24,8,14,16,0,6,49,54,2
149,14,12,15,13,13,22,3,3,45,50,2
150,7,21,16,20,12,17,6,0,41,58,2
151,16,17,12,16,17,19,6,0,51,52,2
152,12,13,12,24,12,14,0,6,36,57,2
153,20,15,13,28,19,15,6,0,58,58,0
154,19,14,13,23,18,22,3,3,53,62,2
155,15,24,31,11,11,18,3,3,60,56,1
156,25,12,23,20,13,17,0,6,61,55,1
157,15,22,13,17,16,21,3,3,47,63,2
158,21,18,17,15,10,9,0,6,48,48,0
159,12,33,19,17,7,14,6,0,44,64,2
160,12,9,17,23,8,11,6,0,43,43,0
161,21,22,17,8,14,15,0,6,52,51,1
162,13,11,20,12,15,8,0,6,48,37,1
163,21,16,19,12,12,15,6,0,58,43,1
164,20,15,19,14,13,10,0,6,52,45,1
165,20,12,15,17,17,24,6,0,58,53,1
166,16,12,16,19,15,12,0,6,47,49,2
167,21,16,19,13,12,15,6,0,58,44,1
168,13,9,16,6,21,16,6,0,56,31,1
169,14,29,11,12,16,15,6,0,47,56,2
170,17,18,19,22,14,11,6,0,56,51,1
171,12,11,15,15,15,20,6,0,48,46,1
172,9,14,11,14,26,11,0,6,46,45,1
173,12,22,28,23,15,17,6,0,61,62,2
174,17,21,22,12,11,19,3,3,53,55,2
175,16,11,16,23,24,14,0,6,56,54,1
176,24,19,7,20,17,15,6,0,54,54,0
177,13,12,17,10,18,16,6,0,54,38,1
178,10,10,15,9,15,18,0,6,40,43,2
179,16,16,14,13,21,10,3,3,54,42,1
180,26,11,11,21,14,21,0,6,51,59,2
181,19,21,11,24,11,20,6,0,47,65,2
182,18,14,19,9,15,19,0,6,52,48,1
183,20,23,14,25,15,7,0,6,49,61,2
184,20,21,13,11,24,16,6,0,63,48,1
185,17,22,8,26,15,9,3,3,43,60,2
186,12,18,18,25,11,21,6,0,47,64,2
187,20,14,17,18,7,10,6,0,50,42,1
188,12,9,22,16,12,10,3,3,49,38,1
189,19,23,19,21,17,13,6,0,61,57,1
190,13,14,14,16,24,21,6,0,57,51,1
191,16,13,11,9,11,22,3,3,41,47,2
192,20,21,9,12,20,14,0,6,49,53,2
193,13,11,13,12,22,14,0,6,48,43,1
194,8,8,22,19,26,12,0,6,56,45,1
195,16,12,17,20,22,14,0,6,55,52,1
196,9,21,22,14,13,11,0,6,44,52,2
197,9,13,30,29,19,19,0,6,58,67,2
198,12,11,15,12,27,24,6,0,60,47,1
199,9,21,15,19,18,22,6,0,48,62,2
200,12,11,15,7,17,12,6,0,50,30,1
201,14,11,20,17,22,14,6,0,62,42,1
202,10,23,8,14,20,14,6,0,44,51,2
203,16,19,19,15,17,12,3,3,55,49,1
204,21,17,19,24,16,11,0,6,56,58,2
205,17,13,10,29,10,13,3,3,40,58,2
206,12,6,15,23,27,16,6,0,60,45,1
207,14,23,20,18,14,16,0,6,48,63,2
208,9,17,14,13,9,16,0,6,32,52,2
209,26,20,15,19,22,9,0,6,63,54,1
210,26,12,13,17,12,20,3,3,54,52,1
211,20,20,12,12,13,15,0,6,45,53,2
212,14,17,26,10,16,26,6,0,62,53,1
213,17,18,16,21,8,14,3,3,44,56,2
214,22,14,16,19,18,9,3,3,59,45,1
215,15,22,19,18,20,16,0,6,54,62,2
216,14,9,24,16,17,15,3,3,58,43,1
217,11,14,9,20,19,13,0,6,39,53,2
218,17,20,8,10,22,16,3,3,50,49,1
219,21,14,30,8,9,22,3,3,63,47,1
220,21,15,21,9,24,9,3,3,69,36,1
221,15,13,10,20,15,10,3,3,43,46,2
222,19,10,11,19,9,12,0,6,39,47,2
223,12,14,27,16,13,6,6,0,58,36,1
224,13,22,16,13,12,24,6,0,47,59,2
225,15,11,12,20,22,25,0,6,49,62,2
226,10,23,13,18,23,24,3,3,49,68,2
227,13,11,17,27,13,30,6,0,49,68,2
228,15,16,7,14,18,17,3,3,43,50,2
229,26,18,12,13,15,17,0,6,53,54,2
230,20,16,14,14,12,14,6,0,52,44,1
231,22,6,20,21,13,7,0,6,55,40,1
232,22,18,14,23,23,17,6,0,65,58,1
233,22,22,18,14,21,15,0,6,61,57,1
234,15,12,20,19,13,17,3,3,51,51,0
235,7,16,17,14,18,11,0,6,42,47,2
236,23,14,18,13,20,16,3,3,64,46,1
237,8,12,20,13,12,21,6,0,46,46,0
238,19,11,8,9,18,20,3,3,48,43,1
239,17,11,15,8,17,18,0,6,49,43,1
240,27,15,14,25,17,10,3,3,61,53,1
241,17,15,20,11,15,11,0,6,52,43,1
242,18,14,13,29,11,18,6,0,48,61,2
243,12,17,13,14,14,18,0,6,39,55,2
244,27,16,24,13,9,22,6,0,66,51,1
245,13,16,7,21,19,16,6,0,45,53,2
246,18,15,17,12,25,14,3,3,63,44,1
247,23,8,10,14,14,23,3,3,50,48,1
248,14,14,18,15,13,13,6,0,51,42,1
249,14,16,16,15,11,23,6,0,47,54,2
250,12,9,19,18,17,16,0,6,48,49,2
251,21,11,18,11,13,14,6,0,58,36,1
252,12,20,7,12,18,12,3,3,40,47,2
253,21,12,6,15,9,20,6,0,42,47,2
254,20,16,8,10,19,18,0,6,47,50,2
255,7,12,20,11,20,16,0,6,47,45,1
256,19,15,12,15,13,19,6,0,50,49,1
257,16,11,15,31,11,13,6,0,48,55,2
258,17,17,9,19,12,21,3,3,41,60,2
259,22,19,12,17,12,16,6,0,52,52,0
260,22,19,28,17,16,9,3,3,69,48,1
261,18,16,14,26,18,19,0,6,50,67,2
262,6,11,13,9,17,15,0,6,36,41,2
263,16,23,19,8,15,22,3,3,53,56,2
264,16,18,15,21,11,4,0,6,42,49,2
265,26,15,14,3,15,18,0,6,55,42,1
266,24,15,24,19,20,19,0,6,68,59,1
267,26,10,35,11,25,11,3,3,89,35,1
268,15,25,9,14,17,13,0,6,41,58,2
269,11,12,18,17,24,13,0,6,53,48,1
270,21,17,18,24,17,15,6,0,62,56,1
271,7,10,9,26,28,16,3,3,47,55,2
272,21,15,18,23,19,23,3,3,61,64,2
273,17,10,13,13,25,26,3,3,58,52,1
274,15,21,8,13,16,14,6,0,45,48,2
275,10,20,34,10,25,12,3,3,72,45,1
276,23,11,9,16,14,17,6,0,52,44,1
277,12,11,10,14,18,16,0,6,40,47,2
278,12,25,17,26,9,23,3,3,41,77,2
279,9,15,21,12,16,18,6,0,52,45,1
280,16,9,19,16,22,9,0,6,57,40,1
281,15,17,16,16,17,21,3,3,51,57,2
282,24,23,19,15,16,21,3,3,62,62,0
283,15,22,24,10,16,16,0,6,55,54,1
284,15,17,15,25,14,12,6,0,50,54,2
285,10,22,14,12,14,23,3,3,41,60,2
286,18,19,14,14,17,11,0,6,49,50,2
287,9,17,18,25,13,18,3,3,43,63,2
288,13,18,18,13,11,3,0,6,42,40,1
289,27,10,28,17,14,16,6,0,75,43,1
290,24,12,12,16,15,17,0,6,51,51,0
291,19,13,26,17,14,11,6,0,65,41,1
292,17,24,10,15,14,19,0,6,41,64,2
293,19,25,21,10,12,14,6,0,58,49,1
294,17,14,21,18,17,28,3,3,58,63,2
295,12,18,21,15,12,11,3,3,48,47,1
296,18,21,14,11,13,24,3,3,48,59,2
297,17,13,16,12,24,18,0,6,57,49,1
298,12,14,20,25,7,17,3,3,42,59,2
299,13,12,30,17,12,17,0,6,55,52,1
300,17,15,12,24,22,18,3,3,54,60,2
301,12,19,16,13,12,9,6,0,46,41,1
302,15,19,21,11,14,11,6,0,56,41,1
303,23,10,9,20,14,18,0,6,46,54,2
304,17,23,14,14,21,13,0,6,52,56,2
305,12,18,6,11,14,26,6,0,38,55,2
306,18,12,16,15,17,17,3,3,54,47,1
307,14,8,14,14,20,21,0,6,48,49,2
308,29,12,20,16,24,12,3,3,76,43,1
309,19,24,14,8,19,11,6,0,58,43,1
310,12,14,12,17,16,16,6,0,46,47,2
311,16,17,18,18,18,15,6,0,58,50,1
312,6,7,10,15,24,18,0,6,40,46,2
313,22,18,11,13,11,17,6,0,50,48,1
314,15,27,21,13,16,13,3,3,55,56,2
315,6,12,16,18,12,17,3,3,37,50,2
316,7,15,9,15,25,18,3,3,44,51,2
317,16,24,16,11,20,12,0,6,52,53,2
318,10,22,20,24,20,17,0,6,50,69,2
319,11,26,20,18,14,17,0,6,45,67,2
320,19,17,21,13,15,17,3,3,58,50,1
321,22,23,16,14,16,20,3,3,57,60,2
322,13,17,16,19,17,13,0,6,46,55,2
323,16,24,17,10,13,16,0,6,46,56,2
324,11,12,27,17,12,16,6,0,56,45,1
325,13,14,16,13,12,12,0,6,41,45,2
326,18,19,18,18,22,11,0,6,58,54,1
327,24,22,14,18,20,12,6,0,64,52,1
328,17,15,13,13,17,13,3,3,50,44,1
329,9,12,18,12,18,16,0,6,45,46,2
330,22,15,21,13,14,10,0,6,57,44,1
331,24,8,19,20,17,12,0,6,60,46,1
332,15,12,13,17,20,17,0,6,48,52,2
333,17,22,15,20,10,18,0,6,42,66,2
334,11,10,20,22,10,27,6,0,47,59,2
335,14,10,12,10,14,18,6,0,46,38,1
336,20,23,23,17,16,9,0,6,59,55,1
337,21,15,11,18,20,8,0,6,52,47,1
338,16,10,10,22,23,23,0,6,49,61,2
339,18,20,13,12,17,26,6,0,54,58,2
340,21,18,27,16,26,20,3,3,77,57,1
341,19,12,20,7,16,16,6,0,61,35,1
342,12,18,16,21,15,19,6,0,49,58,2
343,27,18,21,15,19,9,3,3,70,45,1
344,20,16,26,10,22,10,0,6,68,42,1
345,24,16,10,13,28,25,3,3,65,57,1
346,13,8,26,16,17,14,6,0,62,38,1
347,17,16,26,29,11,7,6,0,60,52,1
348,18,11,13,12,15,15,6,0,52,38,1
349,9,11,24,20,17,17,6,0,56,48,1
350,24,17,7,14,20,16,3,3,54,50,1
351,12,17,17,11,16,19,6,0,51,47,1
352,19,14,12,23,29,14,0,6,60,57,1
353,12,19,14,10,26,14,3,3,55,46,1
354,18,14,15,23,17,17,6,0,56,54,1
355,15,14,11,18,15,12,6,0,47,44,1
356,12,9,20,12,9,17,6,0,47,38,1
357,21,17,11,20,22,9,0,6,54,52,1
358,18,17,18,17,21,9,0,6,57,49,1
359,12,14,16,14,24,15,0,6,52,49,1
360,15,14,11,15,20,10,0,6,46,45,1
361,17,11,16,17,19,24,3,3,55,55,0
362,18,23,10,25,16,16,6,0,50,64,2
363,18,8,19,14,17,7,0,6,54,35,1
364,26,13,12,15,19,14,0,6,57,48,1
365,20,19,13,14,17,11,0,6,50,50,0
366,19,23,24,8,13,16,6,0,62,47,1
367,15,17,12,14,19,9,0,6,46,46,0
368,12,14,18,9,21,21,3,3,54,47,1
369,11,9,13,15,11,21,6,0,41,45,2
370,22,16,17,15,17,16,0,6,56,53,1
371,18,23,12,17,11,13,3,3,44,56,2
372,11,12,18,18,14,12,6,0,49,42,1
373,22,18,9,19,21,19,3,3,55,59,2
374,19,17,12,18,21,14,0,6,52,55,2
375,10,23,14,17,15,18,6,0,45,58,2
376,18,19,24,18,9,16,6,0,57,53,1
377,16,12,21,16,14,9,0,6,51,43,1
378,13,17,15,18,17,10,6,0,51,45,1
379,23,11,24,12,13,15,0,6,60,44,1
380,21,11,14,22,12,9,0,6,47,48,2
381,15,19,14,18,11,17,0,6,40,60,2
382,23,20,10,12,16,13,3,3,52,48,1
383,21,9,18,14,15,13,3,3,57,39,1
384,18,11,12,12,17,14,0,6,47,43,1
385,11,19,19,21,11,13,6,0,47,53,2
386,21,21,18,21,7,10,0,6,46,58,2
387,9,15,15,15,24,17,0,6,48,53,2
388,7,9,15,18,16,14,0,6,38,47,2
389,14,21,15,20,24,11,0,6,53,58,2
390,25,15,10,11,9,15,0,6,44,47,2
391,20,21,8,13,17,16,0,6,45,56,2
392,15,24,13,18,19,9,0,6,47,57,2
393,16,12,17,8,19,20,0,6,52,46,1
394,13,14,17,18,11,21,3,3,44,56,2
395,23,7,21,28,16,15,0,6,60,56,1
396,23,10,17,15,7,15,6,0,53,40,1
397,13,18,10,26,21,9,0,6,44,59,2
398,27,12,18,18,11,15,0,6,56,51,1
399,15,19,16,22,12,12,0,6,43,59,2
400,7,16,17,13,19,12,3,3,46,44,1
401,19,16,17,15,10,17,3,3,49,51,2
402,20,22,17,15,15,10,6,0,58,47,1
403,12,23,20,10,16,10,3,3,51,46,1
404,16,17,14,9,17,23,6,0,53,49,1
405,22,13,18,20,22,13,0,6,62,52,1
406,21,11,23,19,16,11,3,3,63,44,1
407,14,13,14,15,7,25,3,3,38,56,2
408,19,20,22,19,17,17,6,0,64,56,1
409,24,8,14,16,9,23,6,0,53,47,1
410,19,11,16,17,28,17,0,6,63,51,1
411,17,12,15,19,12,13,6,0,50,44,1
412,19,21,11,9,14,13,0,6,44,49,2
413,21,7,11,12,20,13,0,6,52,38,1
414,13,6,15,23,24,9,0,6,52,44,1
415,14,15,13,11,13,13,6,0,46,39,1
416,25,20,17,13,21,18,0,6,63,57,1
417,14,16,11,13,15,19,3,3,43,51,2
418,15,10,9,27,21,16,0,6,45,59,2
419,15,21,23,15,16,12,6,0,60,48,1
420,24,14,21,16,13,9,3,3,61,42,1
421,14,15,12,14,18,14,6,0,50,43,1
422,18,16,22,12,10,9,6,0,56,37,1
423,26,15,23,22,15,17,0,6,64,60,1
424,15,13,15,20,12,20,0,6,42,59,2
425,26,14,28,12,16,21,0,6,70,53,1
426,10,21,16,21,15,13,6,0,47,55,2
427,12,22,14,10,25,23,0,6,51,61,2
428,12,14,10,16,22,28,6,0,50,58,2
429,31,18,12,15,12,13,6,0,61,46,1
430,22,14,11,15,19,9,0,6,52,44,1
431,15,24,9,27,20,6,3,3,47,60,2
432,17,22,10,10,12,28,6,0,45,60,2
433,9,17,12,14,18,8,6,0,45,39,1
434,22,17,22,9,23,18,6,0,73,44,1
435,25,11,17,12,15,12,3,3,60,38,1
436,21,9,18,15,26,14,0,6,65,44,1
437,21,17,12,23,22,11,3,3,58,54,1
438,17,11,17,14,19,12,3,3,56,40,1
439,13,11,20,14,20,21,0,6,53,52,1
440,14,12,23,8,21,25,6,0,64,45,1
441,11,17,20,12,26,19,0,6,57,54,1
442,25,11,24,21,12,19,0,6,61,57,1
443,9,21,16,26,15,17,6,0,46,64,2
444,23,16,18,9,10,16,6,0,57,41,1
445,23,12,12,17,13,21,0,6,48,56,2
446,24,11,21,11,12,19,3,3,60,44,1
447,31,15,9,17,10,17,3,3,53,52,1
448,15,14,7,12,25,16,3,3,50,45,1
449,20,12,13,15,25,14,0,6,58,47,1
450,21,9,15,20,14,12,6,0,56,41,1
451,25,16,7,11,16,19,0,6,48,52,2
452,14,12,21,21,18,16,3,3,56,52,1
453,10,7,18,20,22,19,6,0,56,46,1
454,13,11,30,17,19,12,3,3,65,43,1
455,18,14,16,26,17,8,0,6,51,54,2
456,22,9,21,9,24,24,3,3,70,45,1
457,12,14,31,12,16,16,3,3,62,45,1
458,27,24,7,13,14,19,3,3,51,59,2
459,22,22,23,17,19,17,3,3,67,59,1
460,14,12,11,25,21,11,6,0,52,48,1
461,20,22,24,23,18,18,0,6,62,69,2
462,21,14,15,10,18,11,0,6,54,41,1
463,17,19,23,20,13,14,6,0,59,53,1
464,19,22,16,9,29,11,3,3,67,45,1
465,22,15,13,10,18,21,3,3,56,49,1
466,26,9,16,17,21,23,3,3,66,52,1
467,19,11,16,14,28,19,3,3,66,47,1
468,18,9,11,7,9,20,6,0,44,36,1
469,18,9,19,19,20,10,6,0,63,38,1
470,17,12,16,17,31,19,0,6,64,54,1
471,14,21,16,9,19,25,6,0,55,55,0
472,16,13,20,14,15,19,6,0,57,46,1
473,17,17,8,10,12,24,6,0,43,51,2
474,14,15,15,25,7,19,3,3,39,62,2
475,22,22,14,30,22,14,0,6,58,72,2
476,17,14,21,24,11,14,0,6,49,58,2
477,22,20,11,21,8,16,6,0,47,57,2
478,6,12,23,14,11,20,3,3,43,49,2
479,15,12,15,21,9,11,0,6,39,50,2
480,9,17,23,13,17,7,0,6,49,43,1
481,15,14,22,21,18,14,6,0,61,49,1
482,11,9,11,17,10,19,6,0,38,45,2
483,10,14,23,10,23,14,6,0,62,38,1
484,15,20,21,12,22,19,6,0,64,51,1
485,30,14,23,13,14,20,3,3,70,50,1
486,9,21,10,12,12,16,0,6,31,55,2
487,11,14,12,11,19,14,6,0,48,39,1
488,18,21,21,22,10,14,0,6,49,63,2
489,14,18,23,19,13,10,6,0,56,47,1
490,13,20,15,23,13,7,0,6,41,56,2
491,17,16,28,21,10,19,3,3,58,59,2
492,19,16,19,9,17,16,6,0,61,41,1
493,14,18,12,17,12,14,3,3,41,52,2
494,15,25,7,10,19,17,3,3,44,55,2
495,15,19,12,19,8,13,0,6,35,57,2
496,16,24,17,8,19,10,3,3,55,45,1
497,21,29,15,19,22,18,0,6,58,72,2
498,15,27,20,17,10,14,0,6,45,64,2
499,13,19,13,14,20,20,0,6,46,59,2
500,26,11,17,14,11,18,0,6,54,49,1
501,24,31,24,12,19,11,3,3,70,57,1
502,20,29,16,20,28,7,0,6,64,62,1
503,15,26,18,16,17,13,3,3,53,58,2
504,17,14,24,12,17,17,3,3,61,46,1
505,9,23,16,14,19,16,6,0,50,53,2
506,15,12,17,18,11,9,6,0,49,39,1
507,15,14,12,11,14,16,0,6,41,47,2
508,23,15,16,12,20,13,6,0,65,40,1
509,6,15,14,12,19,14,0,6,39,47,2
510,16,15,17,9,17,10,0,6,50,40,1
511,24,21,19,9,20,12,0,6,63,48,1
512,16,22,12,16,15,11,6,0,49,49,0
513,16,17,19,14,10,14,3,3,48,48,0
514,17,18,9,18,15,18,0,6,41,60,2
515,23,12,14,10,12,14,0,6,49,42,1
516,15,15,24,17,16,9,3,3,58,44,1
517,11,25,23,12,10,27,3,3,47,67,2
518,18,12,22,18,17,9,6,0,63,39,1
519,11,17,32,14,19,11,3,3,65,45,1
520,22,25,17,13,14,10,6,0,59,48,1
521,28,15,13,20,23,8,0,6,64,49,1
522,18,9,23,18,18,17,3,3,62,47,1
523,15,7,14,12,28,16,0,6,57,41,1
524,14,27,18,10,15,6,0,6,47,49,2
525,12,14,11,17,20,19,0,6,43,56,2
526,14,14,19,22,26,16,0,6,59,58,1
527,15,11,18,12,25,21,0,6,58,50,1
528,11,10,21,9,18,21,3,3,53,43,1
529,12,6,18,26,16,13,6,0,52,45,1
530,27,9,17,17,14,19,0,6,58,51,1
531,21,14,9,15,27,23,6,0,63,52,1
532,14,9,18,16,23,21,6,0,61,46,1
533,16,16,15,9,11,23,6,0,48,48,0
534,21,18,18,25,7,7,0,6,46,56,2
535,17,19,15,15,23,13,0,6,55,53,1
536,25,13,17,6,29,14,0,6,71,39,1
537,18,10,15,17,20,18,6,0,59,45,1
538,20,14,25,7,14,21,0,6,59,48,1
539,17,7,15,21,28,19,0,6,60,53,1
540,26,15,13,25,11,11,0,6,50,57,2
541,18,14,13,9,21,20,0,6,52,49,1
542,16,16,18,20,21,24,6,0,61,60,1
543,21,7,27,9,13,15,0,6,61,37,1
544,16,22,18,9,17,18,0,6,51,55,2
545,9,16,7,18,14,8,0,6,30,48,2
546,14,18,21,14,26,9,0,6,61,47,1
547,13,14,19,12,15,7,0,6,47,39,1
548,11,16,19,17,9,8,0,6,39,47,2
549,19,17,14,16,24,9,0,6,57,48,1
550,19,12,15,20,11,16,3,3,48,51,2
551,28,14,23,17,24,25,0,6,75,62,1
552,18,17,18,23,17,15,0,6,53,61,2
553,15,25,21,12,10,21,3,3,49,61,2
554,19,17,14,15,17,12,0,6,50,50,0
555,21,21,9,18,20,9,0,6,50,54,2
556,5,12,15,10,26,22,3,3,49,47,1
557,14,12,13,11,11,18,6,0,44,41,1
558,17,7,15,14,16,24,6,0,54,45,1
559,15,15,18,17,10,10,6,0,49,42,1
560,11,21,22,11,24,19,3,3,60,54,1
561,15,12,16,16,21,16,3,3,55,47,1
562,13,23,13,14,16,17,0,6,42,60,2
563,13,26,12,19,15,18,6,0,46,63,2
564,16,20,10,24,11,7,6,0,43,51,2
565,14,12,21,13,16,22,0,6,51,53,2
566,18,16,13,20,14,7,0,6,45,49,2
567,22,19,12,9,21,17,0,6,55,51,1
568,18,14,20,16,27,14,6,0,71,44,1
569,11,8,16,21,15,15,0,6,42,50,2
570,22,18,14,19,10,9,3,3,49,49,0
571,22,17,12,12,22,14,3,3,59,46,1
572,13,17,9,23,20,21,3,3,45,64,2
573,14,19,26,21,19,19,6,0,65,59,1
574,19,18,15,26,24,15,0,6,58,65,2
575,16,18,15,12,15,16,3,3,49,49,0
576,17,10,30,14,20,19,6,0,73,43,1
577,15,13,21,13,14,12,0,6,50,44,1
578,18,20,21,12,18,15,6,0,63,47,1
579,20,13,17,14,23,19,6,0,66,46,1
