game_no,r1p1,r1p2,r2p1,r2p2,r3p1,r3p2,p1_pudding,p2_pudding,p1_total,p2_total,winner
59,6,17,12,20,21,12,0,6,39,55,2
60,14,16,27,14,8,7,0,6,49,43,1
61,17,14,16,20,21,14,0,6,54,54,0
62,12,9,13,12,6,18,3,3,34,42,2
63,21,18,14,15,14,18,6,0,55,51,1
64,14,11,16,22,23,25,6,0,59,58,1
65,8,19,19,15,16,11,0,6,43,51,2
66,15,20,14,17,16,25,6,0,51,62,2
67,13,12,13,17,12,27,0,6,38,62,2
68,21,18,9,15,19,10,0,6,49,49,0
69,13,16,23,12,10,16,6,0,52,44,1
70,26,31,12,18,14,9,3,3,55,61,2
71,12,26,11,17,12,26,0,6,35,75,2
72,12,14,14,14,17,14,6,0,49,42,1
73,17,17,19,23,13,18,0,6,49,64,2
74,14,9,16,24,18,15,0,6,48,54,2
75,12,17,19,16,7,14,0,6,38,53,2
76,22,20,13,23,20,10,3,3,58,56,1
77,12,21,14,12,7,18,6,0,39,51,2
78,15,17,16,21,7,18,0,6,38,62,2
79,15,22,11,21,23,12,6,0,55,55,0
80,12,20,19,12,8,18,0,6,39,56,2
81,12,25,26,10,12,26,3,3,53,64,2
82,14,18,16,26,23,14,6,0,59,58,1
83,14,9,10,16,20,14,0,6,44,45,2
84,19,10,13,19,13,20,3,3,48,52,2
85,16,19,8,18,9,17,6,0,39,54,2
86,11,20,15,15,12,17,3,3,41,55,2
87,14,10,11,15,14,9,6,0,45,34,1
88,10,26,12,12,17,22,3,3,42,63,2
89,14,20,17,13,20,11,3,3,54,47,1
90,17,12,12,9,18,27,0,6,47,54,2
91,17,13,10,17,13,22,0,6,40,58,2
92,17,19,12,19,15,21,6,0,50,59,2
93,17,9,16,25,11,14,6,0,50,48,1
94,11,20,18,14,6,14,6,0,41,48,2
95,21,18,12,20,18,15,0,6,51,59,2
96,13,13,7,20,19,14,0,6,39,53,2
97,24,12,16,17,7,17,0,6,47,52,2
98,18,11,20,17,13,10,0,6,51,44,1
99,16,11,10,16,14,25,0,6,40,58,2
100,23,23,12,14,19,13,0,6,54,56,2
101,19,15,10,12,8,20,3,3,40,50,2
102,11,14,14,15,17,12,3,3,45,44,1
103,23,10,22,18,11,12,6,0,62,40,1
104,21,16,11,15,19,18,0,6,51,55,2
105,11,17,17,11,12,22,3,3,43,53,2
106,14,19,19,22,12,11,6,0,51,52,2
107,13,9,12,22,19,23,6,0,50,54,2
108,16,19,12,8,8,30,0,6,36,63,2
109,10,11,17,31,11,10,3,3,41,55,2
110,14,19,10,12,17,24,6,0,47,55,2
111,8,11,11,14,17,15,3,3,39,43,2
112,17,7,17,29,12,13,3,3,49,52,2
113,18,18,21,13,10,10,0,6,49,47,1
114,27,18,12,26,12,18,3,3,54,65,2
115,17,16,15,14,11,13,6,0,49,43,1
116,17,18,14,11,19,13,3,3,53,45,1
117,17,17,11,20,4,18,0,6,32,61,2
118,15,22,12,17,14,19,0,6,41,64,2
119,20,15,29,19,13,19,0,6,62,59,1
120,9,22,17,19,13,14,3,3,42,58,2
121,12,17,15,17,12,12,6,0,45,46,2
122,18,18,14,19,9,15,3,3,44,55,2
123,19,14,9,8,16,14,3,3,47,39,1
124,24,23,9,14,7,10,6,0,46,47,2
125,12,13,20,8,12,14,6,0,50,35,1
126,13,22,13,23,11,14,6,0,43,59,2
127,11,15,15,24,10,23,3,3,39,65,2
128,14,23,17,18,16,22,0,6,47,69,2
129,15,11,19,16,18,16,6,0,58,43,1
130,14,11,15,12,14,11,3,3,46,37,1
131,12,22,15,17,14,16,0,6,41,61,2
132,27,22,12,10,18,14,3,3,60,49,1
133,9,15,14,16,17,23,0,6,40,60,2
134,27,25,21,11,10,10,3,3,61,49,1
135,20,27,18,15,13,12,0,6,51,60,2
136,19,17,16,19,14,18,6,0,55,54,1
137,17,29,11,12,26,18,0,6,54,65,2
138,11,7,11,11,14,18,3,3,39,39,0
139,16,22,12,10,16,23,6,0,50,55,2
140,18,7,9,24,9,15,6,0,42,46,2
141,28,11,17,12,17,18,3,3,65,44,1
142,16,19,11,11,17,16,6,0,50,46,1
143,11,8,17,12,16,9,0,6,44,35,1
144,10,12,15,8,17,14,0,6,42,40,1
145,7,14,12,23,14,16,0,6,33,59,2
146,19,18,12,24,15,8,0,6,46,56,2
147,11,16,11,12,14,10,0,6,36,44,2
148,13,10,14,19,20,12,6,0,53,41,1
149,16,16,21,20,16,9,0,6,53,51,1
150,17,9,17,17,19,17,6,0,59,43,1
151,19,21,24,11,14,20,3,3,60,55,1
152,13,13,12,15,12,12,0,6,37,46,2
153,13,20,10,25,14,6,0,6,37,57,2
154,12,22,14,13,18,27,3,3,47,65,2
155,23,13,21,25,7,12,6,0,57,50,1
156,16,15,12,12,9,18,6,0,43,45,2
157,20,20,15,22,14,15,3,3,52,60,2
158,7,20,16,17,8,22,6,0,37,59,2
159,21,9,14,14,13,17,6,0,54,40,1
160,14,12,15,15,12,10,0,6,41,43,2
161,19,13,12,16,12,29,3,3,46,61,2
162,19,19,11,14,11,15,3,3,44,51,2
163,10,22,15,18,17,16,6,0,48,56,2
164,23,25,17,14,17,23,6,0,63,62,1
165,16,15,15,14,10,17,3,3,44,49,2
166,15,22,18,15,12,11,0,6,45,54,2
167,21,14,16,19,15,10,6,0,58,43,1
168,13,12,11,23,15,22,6,0,45,57,2
169,12,20,16,17,13,10,6,0,47,47,0
170,10,24,16,14,15,16,0,6,41,60,2
171,21,20,19,14,12,11,0,6,52,51,1
172,9,14,11,24,17,16,0,6,37,60,2
173,12,21,18,13,14,12,0,6,44,52,2
174,18,18,13,12,24,10,3,3,58,43,1
175,12,19,14,12,25,17,3,3,54,51,1
176,9,17,14,15,13,26,0,6,36,64,2
177,22,10,8,24,13,25,6,0,49,59,2
178,19,15,14,14,16,17,6,0,55,46,1
179,16,23,9,23,10,8,6,0,41,54,2
180,15,25,12,12,22,24,0,6,49,67,2
181,4,13,15,15,22,13,3,3,44,44,0
182,16,16,9,15,12,9,3,3,40,43,2
183,17,14,11,9,10,19,0,6,38,48,2
184,10,17,11,25,19,18,0,6,40,66,2
185,11,18,15,15,15,18,6,0,47,51,2
186,16,14,8,24,17,19,6,0,47,57,2
187,12,19,14,19,19,15,0,6,45,59,2
188,17,28,13,13,15,9,3,3,48,53,2
189,11,17,25,21,12,7,0,6,48,51,2
190,26,16,9,11,8,11,3,3,46,41,1
191,11,30,9,15,17,17,6,0,43,62,2
192,15,15,20,12,13,17,0,6,48,50,2
193,11,17,14,11,9,33,3,3,37,64,2
194,20,8,19,20,11,12,3,3,53,43,1
195,8,18,9,14,14,9,6,0,37,41,2
196,20,6,17,25,12,13,0,6,49,50,2
197,15,17,13,17,21,20,6,0,55,54,1
198,11,20,19,13,10,21,3,3,43,57,2
199,5,16,11,7,16,14,6,0,38,37,1
200,12,21,14,21,11,18,6,0,43,60,2
201,13,11,22,15,17,19,6,0,58,45,1
202,5,9,11,17,11,12,6,0,33,38,2
203,15,15,11,14,13,13,0,6,39,48,2
204,22,12,12,19,11,12,6,0,51,43,1
205,12,14,11,19,12,17,6,0,41,50,2
206,18,13,23,12,25,26,0,6,66,57,1
207,18,13,16,14,13,9,3,3,50,39,1
208,17,10,11,21,8,16,0,6,36,53,2
209,19,15,7,13,21,19,6,0,53,47,1
210,15,24,14,14,7,13,3,3,39,54,2
211,15,22,11,15,17,16,0,6,43,59,2
212,20,14,20,15,7,15,3,3,50,47,1
213,14,15,19,20,9,15,6,0,48,50,2
214,6,14,14,24,28,14,0,6,48,58,2
215,14,6,12,15,23,18,6,0,55,39,1
216,13,23,18,11,13,16,6,0,50,50,0
217,18,12,12,14,15,16,6,0,51,42,1
218,18,18,11,14,11,20,6,0,46,52,2
219,11,14,22,25,9,16,6,0,48,55,2
220,14,15,13,21,8,30,6,0,41,66,2
221,11,29,20,28,19,12,6,0,56,69,2
222,10,10,9,20,10,11,0,6,29,47,2
223,12,22,17,15,12,22,3,3,44,62,2
224,17,10,20,26,11,9,6,0,54,45,1
225,10,18,9,27,18,14,0,6,37,65,2
226,14,23,15,19,23,11,0,6,52,59,2
227,13,17,16,11,10,14,0,6,39,48,2
228,13,10,14,22,16,20,6,0,49,52,2
229,16,15,12,13,16,18,6,0,50,46,1
230,7,15,18,24,7,14,6,0,38,53,2
231,20,9,11,7,24,17,0,6,55,39,1
232,12,12,13,19,23,19,0,6,48,56,2
233,9,14,12,12,10,12,0,6,31,44,2
234,15,13,14,30,16,16,3,3,48,62,2
235,10,14,15,20,16,19,6,0,47,53,2
236,23,27,23,14,21,20,6,0,73,61,1
237,12,10,17,27,16,14,3,3,48,54,2
238,14,9,16,16,13,20,0,6,43,51,2
239,15,22,14,20,25,11,0,6,54,59,2
240,22,22,15,20,9,13,0,6,46,61,2
241,12,15,11,18,20,18,3,3,46,54,2
242,21,12,15,16,12,19,6,0,54,47,1
243,13,11,20,27,10,17,0,6,43,61,2
244,21,20,14,8,17,12,3,3,55,43,1
245,17,6,14,19,11,14,6,0,48,39,1
246,28,16,16,15,11,10,6,0,61,41,1
247,9,18,7,22,17,13,3,3,36,56,2
248,19,13,14,12,20,17,0,6,53,48,1
249,18,13,22,15,12,24,6,0,58,52,1
250,11,23,18,17,13,25,3,3,45,68,2
251,13,15,22,15,16,24,0,6,51,60,2
252,18,25,16,18,16,22,3,3,53,68,2
253,16,14,20,10,17,23,3,3,56,50,1
254,15,12,16,12,16,17,0,6,47,47,0
255,20,15,15,22,26,10,0,6,61,53,1
256,10,12,14,19,12,23,3,3,39,57,2
257,21,22,10,19,14,13,6,0,51,54,2
258,21,27,4,8,15,12,6,0,46,47,2
259,13,26,19,23,16,19,3,3,51,71,2
260,17,10,21,12,15,21,6,0,59,43,1
261,18,10,13,18,12,12,3,3,46,43,1
262,11,22,14,16,11,15,0,6,36,59,2
263,16,24,17,21,8,11,3,3,44,59,2
264,14,17,15,20,14,17,3,3,46,57,2
265,12,14,18,13,12,14,0,6,42,47,2
266,12,12,10,26,17,20,0,6,39,64,2
267,12,15,11,14,15,14,3,3,41,46,2
268,22,17,10,16,19,17,0,6,51,56,2
269,16,18,11,14,16,21,0,6,43,59,2
270,14,19,9,19,19,20,0,6,42,64,2
271,14,30,10,25,17,13,0,6,41,74,2
272,8,17,14,21,13,22,3,3,38,63,2
273,15,27,12,14,21,26,3,3,51,70,2
274,8,16,11,22,18,24,0,6,37,68,2
275,20,19,11,17,15,13,0,6,46,55,2
276,16,23,26,9,8,20,6,0,56,52,1
277,10,18,14,11,19,21,0,6,43,56,2
278,15,12,16,7,14,15,6,0,51,34,1
279,12,13,10,17,19,17,6,0,47,47,0
280,15,20,13,14,14,21,3,3,45,58,2
281,14,24,11,14,11,15,3,3,39,56,2
282,22,15,15,14,13,10,6,0,56,39,1
283,12,15,23,21,12,12,3,3,50,51,2
284,11,23,10,16,16,9,6,0,43,48,2
285,14,15,14,13,11,16,6,0,45,44,1
286,16,9,16,11,16,23,3,3,51,46,1
287,9,20,14,15,12,9,0,6,35,50,2
288,11,21,21,19,18,13,0,6,50,59,2
289,23,17,12,26,9,9,6,0,50,52,2
290,19,18,18,13,12,28,3,3,52,62,2
291,6,13,14,19,13,12,6,0,39,44,2
292,15,12,23,12,18,12,6,0,62,36,1
293,28,20,12,9,17,14,3,3,60,46,1
294,15,17,9,14,18,18,3,3,45,52,2
295,21,17,11,15,9,10,3,3,44,45,2
296,9,18,9,12,10,16,0,6,28,52,2
297,13,27,22,15,13,19,0,6,48,67,2
298,12,14,7,25,18,18,6,0,43,57,2
299,7,19,14,15,10,19,6,0,37,53,2
300,15,15,22,10,19,24,6,0,62,49,1
301,20,14,16,21,19,23,3,3,58,61,2
302,14,23,12,26,10,15,3,3,39,67,2
303,16,13,12,14,19,12,6,0,53,39,1
304,18,12,12,10,15,20,0,6,45,48,2
305,22,16,12,19,10,24,0,6,44,65,2
306,14,13,12,13,16,25,3,3,45,54,2
307,22,11,15,11,11,23,0,6,48,51,2
308,19,15,15,23,9,15,6,0,49,53,2
309,11,9,21,13,15,14,3,3,50,39,1
310,26,20,9,9,14,28,6,0,55,57,2
311,12,22,21,14,16,17,3,3,52,56,2
312,16,13,14,11,11,27,0,6,41,57,2
313,10,18,16,23,19,24,6,0,51,65,2
314,15,15,9,12,23,15,6,0,53,42,1
315,9,10,14,20,13,21,6,0,42,51,2
316,24,26,19,8,9,18,0,6,52,58,2
317,17,21,16,16,8,20,3,3,44,60,2
318,12,11,15,19,7,12,0,6,34,48,2
319,21,15,15,11,22,12,0,6,58,44,1
320,11,17,9,15,14,18,3,3,37,53,2
321,26,12,10,16,16,26,0,6,52,60,2
322,8,22,17,16,19,12,3,3,47,53,2
323,12,20,20,15,14,9,3,3,49,47,1
324,16,15,14,17,15,12,0,6,45,50,2
325,14,16,9,21,20,17,6,0,49,54,2
326,11,22,7,15,11,18,3,3,32,58,2
327,18,15,11,18,20,13,6,0,55,46,1
328,11,16,14,18,12,12,0,6,37,52,2
329,19,14,11,14,9,16,0,6,39,50,2
330,16,15,19,9,9,16,6,0,50,40,1
331,18,18,14,17,9,8,0,6,41,49,2
332,8,15,19,20,18,12,6,0,51,47,1
333,16,17,9,8,19,19,0,6,44,50,2
334,26,6,13,19,17,11,3,3,59,39,1
335,9,20,14,14,22,14,3,3,48,51,2
336,13,26,23,13,17,18,6,0,59,57,1
337,19,10,19,25,17,12,0,6,55,53,1
338,13,13,20,18,19,24,6,0,58,55,1
339,17,13,12,16,14,15,3,3,46,47,2
340,11,27,10,13,10,26,3,3,34,69,2
341,15,13,14,19,16,15,6,0,51,47,1
342,14,16,14,10,12,22,6,0,46,48,2
343,7,12,9,25,15,12,6,0,37,49,2
344,22,12,11,9,16,12,3,3,52,36,1
345,11,15,11,17,15,15,0,6,37,53,2
346,16,21,17,23,21,18,6,0,60,62,2
347,11,26,14,22,22,19,0,6,47,73,2
348,13,13,14,17,19,23,6,0,52,53,2
349,14,12,24,22,13,16,6,0,57,50,1
350,18,19,12,9,15,15,3,3,48,46,1
351,13,12,16,21,11,15,3,3,43,51,2
352,11,12,13,20,22,15,3,3,49,50,2
353,19,13,7,17,13,12,0,6,39,48,2
354,15,17,15,16,21,11,3,3,54,47,1
355,14,26,14,10,14,26,3,3,45,65,2
356,18,14,12,20,13,12,6,0,49,46,1
357,10,15,11,22,26,14,0,6,47,57,2
358,13,11,19,25,16,14,0,6,48,56,2
359,12,20,20,11,17,28,6,0,55,59,2
360,9,15,21,23,14,21,6,0,50,59,2
361,14,10,15,13,27,13,3,3,59,39,1
362,15,10,13,20,21,13,0,6,49,49,0
363,14,19,13,20,8,9,3,3,38,51,2
364,21,17,15,14,16,16,0,6,52,53,2
365,23,16,18,12,18,25,6,0,65,53,1
366,16,9,10,10,11,19,3,3,40,41,2
367,11,19,20,7,10,21,3,3,44,50,2
368,21,19,12,8,17,25,3,3,53,55,2
369,14,15,17,24,14,15,6,0,51,54,2
370,20,25,7,15,26,13,6,0,59,53,1
371,16,15,14,12,9,23,6,0,45,50,2
372,18,18,16,27,12,13,3,3,49,61,2
373,14,11,11,16,11,11,0,6,36,44,2
374,16,7,14,11,11,17,0,6,41,41,0
375,10,7,30,27,9,15,6,0,55,49,1
376,11,24,20,21,10,12,6,0,47,57,2
377,15,25,18,19,14,17,3,3,50,64,2
378,14,13,12,25,8,17,6,0,40,55,2
379,13,18,19,24,11,11,0,6,43,59,2
380,9,11,21,12,9,16,6,0,45,39,1
381,13,14,8,14,14,18,3,3,38,49,2
382,16,23,17,11,8,9,6,0,47,43,1
383,15,23,21,17,18,10,0,6,54,56,2
384,7,14,23,14,18,12,6,0,54,40,1
385,17,15,9,19,18,13,0,6,44,53,2
386,16,12,12,11,16,22,0,6,44,51,2
387,17,22,25,15,15,9,3,3,60,49,1
388,12,17,14,21,16,14,6,0,48,52,2
389,12,13,21,15,16,17,3,3,52,48,1
390,13,10,12,19,13,15,6,0,44,44,0
391,24,12,12,12,14,17,0,6,50,47,1
392,19,13,19,19,10,26,6,0,54,58,2
393,23,9,12,25,15,27,0,6,50,67,2
394,20,15,13,16,9,22,3,3,45,56,2
395,15,9,18,19,12,22,6,0,51,50,1
396,20,8,9,19,12,21,3,3,44,51,2
397,15,27,8,14,16,14,3,3,42,58,2
398,14,22,16,17,19,16,6,0,55,55,0
399,18,13,15,10,19,11,0,6,52,40,1
400,13,16,19,20,9,12,0,6,41,54,2
401,12,16,17,8,20,16,6,0,55,40,1
402,10,7,20,12,19,17,3,3,52,39,1
403,20,13,15,18,14,17,3,3,52,51,1
404,13,10,16,12,17,10,0,6,46,38,1
405,12,16,20,13,30,18,3,3,65,50,1
406,12,14,18,13,12,7,0,6,42,40,1
407,13,15,26,28,9,9,3,3,51,55,2
408,12,23,16,15,22,14,3,3,53,55,2
409,23,11,16,19,21,17,3,3,63,50,1
410,17,21,11,20,12,20,0,6,40,67,2
411,10,24,16,18,16,14,0,6,42,62,2
412,12,17,17,19,15,14,6,0,50,50,0
413,19,19,7,23,15,18,0,6,41,66,2
414,8,19,7,11,18,19,6,0,39,49,2
415,10,14,22,19,19,15,6,0,57,48,1
416,17,15,23,16,9,22,6,0,55,53,1
417,7,22,21,10,21,14,0,6,49,52,2
418,11,13,10,15,5,11,6,0,32,39,2
419,20,16,14,22,11,20,6,0,51,58,2
420,11,22,10,17,12,22,6,0,39,61,2
421,7,17,19,15,13,18,0,6,39,56,2
422,21,22,14,17,12,14,6,0,53,53,0
423,19,15,14,7,11,30,6,0,50,52,2
424,18,23,6,18,12,22,0,6,36,69,2
425,16,25,10,26,14,14,6,0,46,65,2
426,10,18,12,9,10,14,3,3,35,44,2
427,14,16,16,22,19,18,0,6,49,62,2
428,18,16,7,17,16,21,6,0,47,54,2
429,14,15,11,25,10,10,0,6,35,56,2
430,27,14,9,13,18,12,6,0,60,39,1
431,24,15,13,23,17,19,0,6,54,63,2
432,11,20,10,20,13,20,6,0,40,60,2
433,15,15,10,14,12,12,6,0,43,41,1
434,12,15,19,14,14,6,6,0,51,35,1
435,13,12,18,23,23,18,0,6,54,59,2
436,12,24,13,16,16,21,0,6,41,67,2
437,18,14,12,9,19,19,0,6,49,48,1
438,20,24,16,17,21,19,3,3,60,63,2
439,14,9,23,12,24,25,6,0,67,46,1
440,9,27,13,11,13,25,3,3,38,66,2
441,9,12,16,17,19,12,3,3,47,44,1
442,21,19,21,17,15,18,6,0,63,54,1
443,24,26,12,21,14,25,3,3,53,75,2
444,11,20,18,15,14,24,6,0,49,59,2
445,10,19,5,9,12,12,3,3,30,43,2
446,12,15,21,19,14,19,3,3,50,56,2
447,11,21,11,10,17,14,0,6,39,51,2
448,21,17,13,24,19,15,0,6,53,62,2
449,17,15,11,17,14,20,6,0,48,52,2
450,18,19,20,16,10,21,6,0,54,56,2
451,12,17,15,14,10,17,3,3,40,51,2
452,12,17,16,16,12,29,6,0,46,62,2
453,18,14,16,18,14,11,6,0,54,43,1
454,17,20,17,13,6,14,6,0,46,47,2
455,24,13,18,7,16,20,6,0,64,40,1
456,17,13,17,24,9,16,6,0,49,53,2
457,17,14,15,19,15,13,0,6,47,52,2
458,11,15,15,18,14,16,3,3,43,52,2
459,12,15,13,17,21,17,0,6,46,55,2
460,19,27,20,14,17,11,3,3,59,55,1
461,19,17,15,12,15,23,3,3,52,55,2
462,15,12,7,23,25,12,0,6,47,53,2
463,12,22,14,18,14,14,3,3,43,57,2
464,12,12,14,18,16,18,0,6,42,54,2
465,6,19,19,12,14,18,3,3,42,52,2
466,8,19,15,18,9,18,3,3,35,58,2
467,7,8,18,17,13,26,3,3,41,54,2
468,7,20,11,15,12,25,3,3,33,63,2
469,14,14,17,16,8,21,6,0,45,51,2
470,14,17,9,13,13,23,6,0,42,53,2
471,16,14,15,24,15,23,6,0,52,61,2
472,16,12,13,11,10,20,0,6,39,49,2
473,12,16,10,22,18,17,6,0,46,55,2
474,12,23,18,16,15,17,0,6,45,62,2
475,13,26,17,11,14,15,0,6,44,58,2
476,15,6,17,12,14,29,0,6,46,53,2
477,16,23,9,14,11,23,6,0,42,60,2
478,12,17,12,18,14,19,3,3,41,57,2
479,11,15,16,24,25,15,3,3,55,57,2
480,11,25,11,9,12,32,6,0,40,66,2
481,21,10,15,23,13,24,0,6,49,63,2
482,21,15,17,11,11,14,6,0,55,40,1
483,17,7,17,17,19,17,6,0,59,41,1
484,13,14,21,14,20,17,3,3,57,48,1
485,15,19,9,15,7,22,6,0,37,56,2
486,14,11,15,21,18,16,3,3,50,51,2
487,21,18,19,7,21,26,0,6,61,57,1
488,20,16,24,15,17,14,0,6,61,51,1
489,20,16,16,27,11,14,3,3,50,60,2
490,10,23,13,11,19,18,0,6,42,58,2
491,13,28,18,27,17,14,0,6,48,75,2
492,13,19,9,18,11,20,6,0,39,57,2
493,14,25,10,25,16,11,6,0,46,61,2
494,10,21,10,25,11,29,6,0,37,75,2
495,18,12,22,14,16,19,3,3,59,48,1
496,9,12,16,19,23,14,3,3,51,48,1
497,15,19,10,11,11,19,3,3,39,52,2
498,10,15,10,10,6,13,6,0,32,38,2
499,9,22,15,11,14,27,6,0,44,60,2
500,15,27,8,17,12,18,3,3,38,65,2
501,14,19,11,14,20,15,3,3,48,51,2
502,11,19,19,12,15,18,0,6,45,55,2
503,11,22,17,23,14,18,6,0,48,63,2
504,9,17,16,17,20,24,3,3,48,61,2
505,14,12,14,18,22,19,0,6,50,55,2
506,12,18,14,14,24,9,0,6,50,47,1
507,16,11,13,17,14,15,0,6,43,49,2
508,16,24,11,19,12,18,0,6,39,67,2
509,11,15,14,20,13,16,0,6,38,57,2
510,12,16,6,26,20,13,3,3,41,58,2
511,24,25,21,22,10,23,6,0,61,70,2
512,10,12,26,14,15,21,3,3,54,50,1
513,7,23,20,18,15,6,0,6,42,53,2
514,14,16,19,17,17,16,0,6,50,55,2
515,11,16,12,19,16,18,3,3,42,56,2
516,15,9,17,22,26,27,6,0,64,58,1
517,8,18,16,16,15,11,0,6,39,51,2
518,7,19,5,21,15,13,3,3,30,56,2
519,15,27,16,16,8,13,6,0,45,56,2
520,13,16,10,20,22,8,0,6,45,50,2
521,18,12,11,28,16,15,0,6,45,61,2
522,15,26,16,16,19,16,0,6,50,64,2
523,14,25,15,26,10,19,0,6,39,76,2
524,17,13,16,10,18,19,6,0,57,42,1
525,19,7,16,20,16,19,0,6,51,52,2
526,18,17,15,23,15,21,0,6,48,67,2
527,23,16,19,15,9,22,0,6,51,59,2
528,13,12,12,21,16,16,0,6,41,55,2
529,15,18,18,9,22,22,3,3,58,52,1
530,15,18,10,21,12,12,3,3,40,54,2
531,20,18,17,17,9,18,0,6,46,59,2
532,19,13,14,8,17,19,0,6,50,46,1
533,16,19,20,17,22,13,3,3,61,52,1
534,14,9,17,13,13,17,3,3,47,42,1
535,10,14,11,18,14,15,3,3,38,50,2
536,7,13,19,20,18,15,3,3,47,51,2
537,16,13,18,14,15,30,0,6,49,63,2
538,25,11,11,15,13,18,0,6,49,50,2
539,12,15,16,23,16,15,3,3,47,56,2
540,17,20,9,13,17,15,0,6,43,54,2
541,25,16,15,17,13,15,3,3,56,51,1
542,12,15,22,18,16,19,6,0,56,52,1
543,20,10,17,15,9,14,0,6,46,45,1
544,18,10,19,20,9,12,6,0,52,42,1
545,16,16,17,30,15,20,0,6,48,72,2
546,9,15,12,15,13,15,3,3,37,48,2
547,6,23,16,15,12,17,3,3,37,58,2
548,7,17,21,9,20,14,6,0,54,40,1
549,14,15,12,27,15,12,3,3,44,57,2
550,15,15,18,13,12,15,0,6,45,49,2
551,18,15,20,19,9,14,6,0,53,48,1
552,24,25,8,17,14,21,3,3,49,66,2
553,8,6,19,11,12,19,6,0,45,36,1
554,16,14,9,22,11,14,0,6,36,56,2
555,11,20,14,14,15,16,0,6,40,56,2
556,31,17,21,18,19,12,6,0,77,47,1
557,15,14,20,15,11,9,0,6,46,44,1
558,17,23,10,20,23,22,0,6,50,71,2
559,26,21,14,12,17,18,3,3,60,54,1
560,17,23,12,9,8,15,6,0,43,47,2
561,15,22,11,11,17,14,0,6,43,53,2
562,16,25,9,20,12,24,6,0,43,69,2
563,12,16,17,27,11,17,6,0,46,60,2
564,21,22,19,12,13,18,3,3,56,55,1
565,18,15,10,22,14,15,6,0,48,52,2
566,16,19,9,16,21,19,3,3,49,57,2
567,16,15,13,14,22,17,0,6,51,52,2
568,12,15,10,14,10,13,0,6,32,48,2
569,10,14,9,24,18,13,0,6,37,57,2
570,14,9,11,16,13,22,3,3,41,50,2
571,10,13,15,9,24,17,0,6,49,45,1
572,14,22,17,22,9,22,0,6,40,72,2
573,7,19,10,9,12,15,0,6,29,49,2
574,14,12,18,22,18,9,0,6,50,49,1
575,14,21,14,20,11,20,3,3,42,64,2
576,29,11,14,16,11,14,6,0,60,41,1
577,14,12,7,22,18,21,3,3,42,58,2
