game_no,r1p1,r1p2,r2p1,r2p2,r3p1,r3p2,p1_pudding,p2_pudding,p1_total,p2_total,winner
63,18,11,18,13,34,15,6,0,76,39,1
64,14,21,9,22,15,19,3,3,41,65,2
65,22,11,18,14,10,15,0,6,50,46,1
66,9,20,23,14,12,14,6,0,50,48,1
67,21,17,14,26,18,16,6,0,59,59,0
68,21,22,21,16,21,9,0,6,63,53,1
69,17,18,13,17,11,26,6,0,47,61,2
70,12,12,12,33,19,11,0,6,43,62,2
71,15,16,13,21,13,20,3,3,44,60,2
72,22,9,20,21,21,18,6,0,69,48,1
73,15,12,14,23,19,20,0,6,48,61,2
74,15,17,25,20,14,8,6,0,60,45,1
75,16,21,12,14,15,12,3,3,46,50,2
76,9,19,11,14,14,20,0,6,34,59,2
77,17,8,11,12,23,15,0,6,51,41,1
78,16,18,16,15,12,18,6,0,50,51,2
79,9,18,14,16,13,19,0,6,36,59,2
80,15,15,11,18,8,19,6,0,40,52,2
81,18,22,19,10,18,14,6,0,61,46,1
82,14,19,19,17,14,15,3,3,50,54,2
83,9,9,14,10,9,21,3,3,35,43,2
84,5,12,24,24,14,21,6,0,49,57,2
85,22,17,20,12,22,27,6,0,70,56,1
86,9,12,19,14,18,16,0,6,46,48,2
87,9,18,20,25,7,20,6,0,42,63,2
88,21,18,21,14,18,23,0,6,60,61,2
89,10,13,28,15,14,23,6,0,58,51,1
90,13,10,14,17,13,15,3,3,43,45,2
91,14,20,16,14,6,23,6,0,42,57,2
92,20,18,18,12,9,18,6,0,53,48,1
93,25,7,21,11,16,9,6,0,68,27,1
94,25,13,11,16,9,11,0,6,45,46,2
95,9,21,14,25,19,17,0,6,42,69,2
96,19,20,28,12,14,19,6,0,67,51,1
97,13,16,31,15,17,19,6,0,67,50,1
98,9,15,18,23,14,16,0,6,41,60,2
99,15,19,12,24,24,7,0,6,51,56,2
100,21,14,27,14,15,12,3,3,66,43,1
101,17,17,18,18,22,15,0,6,57,56,1
102,12,18,14,20,25,14,0,6,51,58,2
103,17,20,21,13,11,14,6,0,55,47,1
104,13,21,17,20,16,9,0,6,46,56,2
105,14,13,17,14,13,18,6,0,50,45,1
106,16,4,16,23,16,12,0,6,48,45,1
107,19,15,13,14,17,16,3,3,52,48,1
108,17,19,13,25,17,13,0,6,47,63,2
109,13,16,15,17,12,18,6,0,46,51,2
110,10,17,7,14,12,33,3,3,32,67,2
111,13,12,21,19,17,16,6,0,57,47,1
112,12,28,17,14,7,24,3,3,39,69,2
113,14,12,9,24,16,14,6,0,45,50,2
114,21,10,21,17,9,18,6,0,57,45,1
115,17,16,13,16,14,15,6,0,50,47,1
116,20,24,19,10,16,26,0,6,55,66,2
117,28,10,17,16,8,25,6,0,59,51,1
118,30,15,20,18,14,16,6,0,70,49,1
119,20,14,17,12,14,18,3,3,54,47,1
120,14,14,18,21,19,26,3,3,54,64,2
121,19,14,7,21,8,20,3,3,37,58,2
122,14,17,22,13,18,21,6,0,60,51,1
123,16,9,17,11,21,18,0,6,54,44,1
124,25,15,16,19,22,14,0,6,63,54,1
125,17,18,14,14,7,12,3,3,41,47,2
126,23,12,19,18,18,12,0,6,60,48,1
127,18,11,17,15,13,13,3,3,51,42,1
128,7,15,14,17,14,13,6,0,41,45,2
129,21,15,23,14,10,19,6,0,60,48,1
130,16,17,14,9,22,19,6,0,58,45,1
131,18,23,17,9,17,14,0,6,52,52,0
132,10,25,25,10,16,9,0,6,51,50,1
133,21,13,21,15,12,12,0,6,54,46,1
134,10,12,22,20,18,12,0,6,50,50,0
135,9,16,20,13,25,25,6,0,60,54,1
136,11,21,20,13,24,16,0,6,55,56,2
137,9,31,15,15,20,16,6,0,50,62,2
138,13,19,14,17,16,22,6,0,49,58,2
139,9,16,16,11,13,21,6,0,44,48,2
140,15,14,11,15,14,17,0,6,40,52,2
141,18,10,21,20,14,23,0,6,53,59,2
142,21,15,20,15,17,9,3,3,61,42,1
143,14,17,13,15,25,14,3,3,55,49,1
144,19,19,17,17,17,12,3,3,56,51,1
145,19,14,21,14,3,9,6,0,49,37,1
146,17,16,22,19,13,19,3,3,55,57,2
147,16,12,13,17,22,9,0,6,51,44,1
148,19,13,21,22,16,10,0,6,56,51,1
149,16,12,26,12,14,23,3,3,59,50,1
150,15,13,34,10,16,18,0,6,65,47,1
151,15,26,8,11,13,12,6,0,42,49,2
152,18,6,19,17,13,10,0,6,50,39,1
153,18,27,11,29,14,9,0,6,43,71,2
154,13,10,27,15,15,13,6,0,61,38,1
155,18,21,17,19,14,12,6,0,55,52,1
156,15,23,7,11,18,13,6,0,46,47,2
157,5,4,20,6,21,10,0,6,46,26,1
158,14,32,22,12,23,12,0,6,59,62,2
159,18,16,18,26,16,20,3,3,55,65,2
160,22,20,23,15,9,10,6,0,60,45,1
161,30,9,27,21,7,17,0,6,64,53,1
162,22,24,10,24,13,18,6,0,51,66,2
163,16,19,14,17,18,17,3,3,51,56,2
164,15,15,17,17,17,14,0,6,49,52,2
165,18,20,12,9,16,12,6,0,52,41,1
166,27,22,9,15,13,10,0,6,49,53,2
167,24,23,23,7,22,11,0,6,69,47,1
168,20,9,24,23,8,12,0,6,52,50,1
169,11,24,13,19,17,22,3,3,44,68,2
170,18,22,17,14,28,12,3,3,66,51,1
171,8,25,14,10,22,21,3,3,47,59,2
172,24,17,16,14,9,14,6,0,55,45,1
173,27,14,25,9,16,20,3,3,71,46,1
174,18,12,13,9,23,33,6,0,60,54,1
175,22,15,13,24,26,24,3,3,64,66,2
176,29,20,19,13,11,18,3,3,62,54,1
177,20,18,17,9,28,10,0,6,65,43,1
178,12,8,14,16,17,24,3,3,46,51,2
179,13,14,15,9,22,15,6,0,56,38,1
180,15,20,13,18,22,17,3,3,53,58,2
181,17,21,14,25,23,9,3,3,57,58,2
182,22,25,14,17,7,12,0,6,43,60,2
183,18,11,19,21,13,18,6,0,56,50,1
184,12,13,13,12,11,17,3,3,39,45,2
185,9,14,15,13,20,9,0,6,44,42,1
186,13,19,9,15,22,21,3,3,47,58,2
187,31,14,15,16,6,16,3,3,55,49,1
188,21,19,7,22,22,12,0,6,50,59,2
189,25,17,21,13,11,6,6,0,63,36,1
190,25,14,16,13,23,15,0,6,64,48,1
191,16,20,20,28,21,19,3,3,60,70,2
192,8,17,15,15,18,13,6,0,47,45,1
193,15,17,28,11,20,10,0,6,63,44,1
194,21,21,16,15,18,18,6,0,61,54,1
195,23,17,16,19,23,15,0,6,62,57,1
196,12,22,19,25,14,24,6,0,51,71,2
197,11,17,18,20,17,11,3,3,49,51,2
198,18,35,15,10,19,9,3,3,55,57,2
199,17,9,13,29,13,28,6,0,49,66,2
200,7,12,20,9,21,22,3,3,51,46,1
201,18,19,12,11,15,31,3,3,48,64,2
202,10,14,8,16,18,20,3,3,39,53,2
203,17,17,20,26,12,15,6,0,55,58,2
204,16,21,14,13,15,25,6,0,51,59,2
205,16,15,26,19,12,17,3,3,57,54,1
206,14,14,18,7,12,29,6,0,50,50,0
207,22,7,16,18,10,18,0,6,48,49,2
208,9,19,20,15,15,12,3,3,47,49,2
209,15,30,17,12,11,7,0,6,43,55,2
210,13,23,16,15,16,18,0,6,45,62,2
211,18,21,10,18,16,21,3,3,47,63,2
212,15,24,20,11,12,19,0,6,47,60,2
213,11,9,20,21,25,13,6,0,62,43,1
214,10,14,12,17,13,27,0,6,35,64,2
215,21,11,20,17,29,20,3,3,73,51,1
216,16,19,9,5,22,16,3,3,50,43,1
217,22,15,27,16,10,15,6,0,65,46,1
218,11,19,13,15,10,18,6,0,40,52,2
219,22,22,22,16,20,17,3,3,67,58,1
220,15,18,28,9,21,24,3,3,67,54,1
221,16,11,17,17,27,20,6,0,66,48,1
222,12,19,20,15,9,27,0,6,41,67,2
223,15,10,14,20,14,11,0,6,43,47,2
224,13,24,22,10,11,20,0,6,46,60,2
225,14,27,18,17,19,12,3,3,54,59,2
226,16,16,27,20,18,18,6,0,67,54,1
227,24,10,12,12,14,14,0,6,50,42,1
228,14,7,17,29,23,28,3,3,57,67,2
229,16,18,19,15,17,24,6,0,58,57,1
230,21,19,16,15,19,26,6,0,62,60,1
231,20,21,16,21,17,15,6,0,59,57,1
232,14,21,11,18,27,25,6,0,58,64,2
233,16,19,13,13,17,21,0,6,46,59,2
234,13,12,13,25,18,23,6,0,50,60,2
235,14,21,6,15,10,18,3,3,33,57,2
236,12,25,17,18,21,14,6,0,56,57,2
237,15,12,23,13,15,13,3,3,56,41,1
238,28,13,23,15,26,20,3,3,80,51,1
239,14,18,15,13,12,14,6,0,47,45,1
240,12,11,18,21,8,18,6,0,44,50,2
241,10,11,13,16,19,17,0,6,42,50,2
242,21,17,23,25,15,9,0,6,59,57,1
243,17,14,31,22,29,18,3,3,80,57,1
244,15,23,10,12,15,21,6,0,46,56,2
245,26,13,14,16,20,16,3,3,63,48,1
246,18,14,18,27,15,14,6,0,57,55,1
247,19,30,14,16,17,25,6,0,56,71,2
248,22,12,12,17,10,15,0,6,44,50,2
249,12,20,12,27,10,16,6,0,40,63,2
250,21,15,8,14,15,22,6,0,50,51,2
251,12,21,16,21,10,25,3,3,41,70,2
252,17,16,13,11,11,14,6,0,47,41,1
253,13,21,22,13,19,10,0,6,54,50,1
254,16,18,23,18,23,12,3,3,65,51,1
255,10,7,20,21,22,21,3,3,55,52,1
256,13,21,22,12,13,26,6,0,54,59,2
257,15,11,20,10,16,21,6,0,57,42,1
258,17,22,14,25,22,21,0,6,53,74,2
259,16,20,23,14,17,18,0,6,56,58,2
260,21,24,10,7,15,17,3,3,49,51,2
261,17,14,18,18,12,21,6,0,53,53,0
262,17,14,9,17,20,18,3,3,49,52,2
263,11,12,22,22,20,17,6,0,59,51,1
264,14,18,20,14,14,14,3,3,51,49,1
265,20,11,22,23,24,11,6,0,72,45,1
266,12,16,23,12,20,19,3,3,58,50,1
267,18,16,11,17,12,9,3,3,44,45,2
268,14,12,17,23,16,12,6,0,53,47,1
269,17,15,13,28,15,15,6,0,51,58,2
270,17,18,14,16,11,18,3,3,45,55,2
271,18,21,16,11,16,19,3,3,53,54,2
272,10,15,16,12,13,18,6,0,45,45,0
273,16,17,16,16,14,18,0,6,46,57,2
274,23,18,15,10,12,15,6,0,56,43,1
275,14,16,20,15,21,13,0,6,55,50,1
276,10,7,16,22,20,21,3,3,49,53,2
277,16,12,24,17,11,16,0,6,51,51,0
278,14,12,23,17,12,19,0,6,49,54,2
279,18,19,10,9,22,12,3,3,53,43,1
280,16,20,19,14,7,20,6,0,48,54,2
281,24,15,9,19,13,18,0,6,46,58,2
282,13,14,25,13,17,15,3,3,58,45,1
283,9,21,10,15,20,22,0,6,39,64,2
284,14,20,12,26,22,11,0,6,48,63,2
285,24,17,13,15,15,18,3,3,55,53,1
286,12,14,23,14,18,20,6,0,59,48,1
287,20,17,12,20,13,23,3,3,48,63,2
288,16,20,24,21,27,19,6,0,73,60,1
289,15,16,16,19,12,24,6,0,49,59,2
290,18,13,15,16,13,15,6,0,52,44,1
291,12,14,16,33,27,18,6,0,61,65,2
292,11,14,26,12,10,18,3,3,50,47,1
293,19,15,18,21,25,7,0,6,62,49,1
294,18,7,11,14,14,17,3,3,46,41,1
295,6,15,14,16,20,15,6,0,46,46,0
296,13,22,19,7,30,15,0,6,62,50,1
297,11,18,14,9,21,15,0,6,46,48,2
298,24,11,12,16,34,17,0,6,70,50,1
299,12,12,18,18,9,12,6,0,45,42,1
300,15,16,22,13,22,19,0,6,59,54,1
301,12,24,24,17,19,10,0,6,55,57,2
302,23,15,16,20,22,12,6,0,67,47,1
303,7,12,22,9,15,23,3,3,47,47,0
304,17,18,17,9,14,18,3,3,51,48,1
305,16,25,15,17,20,15,3,3,54,60,2
306,16,13,18,17,17,19,3,3,54,52,1
307,21,18,24,10,13,18,6,0,64,46,1
308,13,14,15,21,19,20,3,3,50,58,2
309,9,21,13,16,19,12,3,3,44,52,2
310,16,32,18,13,17,22,3,3,54,70,2
311,17,17,18,19,11,20,0,6,46,62,2
312,15,9,17,15,14,13,6,0,52,37,1
313,18,17,15,7,19,13,0,6,52,43,1
314,11,18,9,12,16,16,3,3,39,49,2
315,17,13,26,11,16,20,6,0,65,44,1
316,25,17,20,18,16,17,6,0,67,52,1
317,19,14,11,18,14,19,6,0,50,51,2
318,13,11,10,15,18,26,6,0,47,52,2
319,23,20,11,13,22,22,6,0,62,55,1
320,13,24,21,17,24,14,0,6,58,61,2
321,12,10,15,16,16,19,3,3,46,48,2
322,16,12,11,17,21,12,0,6,48,47,1
323,12,21,22,18,19,15,3,3,56,57,2
324,16,23,16,27,15,21,0,6,47,77,2
325,14,21,10,12,9,19,6,0,39,52,2
326,26,18,11,11,15,21,0,6,52,56,2
327,23,13,11,12,28,27,6,0,68,52,1
328,10,22,9,22,16,12,6,0,41,56,2
329,17,6,16,17,19,12,0,6,52,41,1
330,14,17,23,9,26,19,3,3,66,48,1
331,17,25,23,22,19,11,6,0,65,58,1
332,24,24,18,17,19,11,6,0,67,52,1
333,15,15,16,20,28,14,0,6,59,55,1
334,18,19,9,19,15,13,6,0,48,51,2
335,18,9,21,26,11,13,0,6,50,54,2
336,14,12,12,15,20,24,3,3,49,54,2
337,11,12,11,26,25,20,3,3,50,61,2
338,23,17,12,18,18,21,0,6,53,62,2
339,13,21,23,20,18,14,3,3,57,58,2
340,12,27,17,14,12,15,3,3,44,59,2
341,16,13,20,19,23,9,0,6,59,47,1
342,9,31,11,11,13,29,3,3,36,74,2
343,6,16,12,15,13,21,0,6,31,58,2
344,13,14,13,9,14,18,6,0,46,41,1
345,10,22,21,30,17,21,3,3,51,76,2
346,19,19,23,16,11,17,0,6,53,58,2
347,14,18,25,12,28,8,0,6,67,44,1
348,14,16,11,19,14,26,3,3,42,64,2
349,25,20,16,17,19,24,3,3,63,64,2
350,20,17,23,21,19,14,0,6,62,58,1
351,15,21,17,18,17,17,3,3,52,59,2
352,13,25,11,20,14,18,3,3,41,66,2
353,17,17,22,15,18,12,6,0,63,44,1
354,18,15,17,16,16,19,6,0,57,50,1
355,27,17,21,17,14,18,6,0,68,52,1
356,18,8,16,14,12,19,6,0,52,41,1
357,13,17,3,10,28,27,0,6,44,60,2
358,18,15,10,15,16,14,0,6,44,50,2
359,16,13,12,24,14,20,6,0,48,57,2
360,25,11,27,10,15,22,3,3,70,46,1
361,15,17,16,15,11,14,6,0,48,46,1
362,13,13,22,14,21,18,3,3,59,48,1
363,29,12,12,28,12,12,6,0,59,52,1
364,24,15,19,12,19,20,3,3,65,50,1
365,13,16,12,18,12,17,3,3,40,54,2
366,16,27,15,12,22,13,0,6,53,58,2
367,11,11,16,14,18,24,3,3,48,52,2
368,16,9,14,9,22,21,3,3,55,42,1
369,17,14,15,17,17,9,6,0,55,40,1
370,28,14,19,13,12,15,3,3,62,45,1
371,18,13,16,18,15,9,0,6,49,46,1
372,20,11,25,7,12,19,6,0,63,37,1
373,16,23,15,12,21,20,6,0,58,55,1
374,14,14,24,23,10,12,0,6,48,55,2
375,25,18,15,14,22,17,0,6,62,55,1
376,10,18,21,17,9,14,3,3,43,52,2
377,14,16,15,18,10,16,6,0,45,50,2
378,24,18,18,19,16,16,6,0,64,53,1
379,9,17,30,12,11,14,6,0,56,43,1
380,15,26,21,20,17,21,6,0,59,67,2
381,20,20,17,11,24,17,3,3,64,51,1
382,15,9,14,30,22,13,6,0,57,52,1
383,19,22,14,7,17,9,6,0,56,38,1
384,23,17,9,25,14,15,0,6,46,63,2
385,24,10,13,15,21,13,3,3,61,41,1
386,24,16,12,22,18,12,0,6,54,56,2
387,16,21,13,16,12,13,6,0,47,50,2
388,12,13,18,14,21,15,0,6,51,48,1
389,9,16,18,17,14,22,6,0,47,55,2
390,12,12,19,26,20,18,3,3,54,59,2
391,16,12,15,10,17,14,3,3,51,39,1
392,16,15,16,18,24,17,3,3,59,53,1
393,17,11,20,15,27,22,0,6,64,54,1
394,9,12,13,17,25,25,0,6,47,60,2
395,17,6,18,19,16,9,6,0,57,34,1
396,18,14,20,13,18,17,6,0,62,44,1
397,17,20,22,10,14,20,3,3,56,53,1
398,7,15,11,13,12,10,3,3,33,41,2
399,12,12,11,22,17,9,0,6,40,49,2
400,22,18,14,14,15,19,6,0,57,51,1
401,15,16,20,28,11,22,6,0,52,66,2
402,17,19,15,20,13,17,0,6,45,62,2
403,9,12,13,16,26,7,0,6,48,41,1
404,20,17,18,17,18,23,6,0,62,57,1
405,15,15,17,17,15,17,6,0,53,49,1
406,19,20,16,16,14,18,6,0,55,54,1
407,15,15,29,14,23,9,0,6,67,44,1
408,25,12,12,11,18,18,0,6,55,47,1
409,22,13,13,25,12,24,0,6,47,68,2
410,21,12,21,12,14,15,0,6,56,45,1
411,21,11,12,16,7,17,3,3,43,47,2
412,17,19,13,23,22,21,6,0,58,63,2
413,13,14,19,14,16,13,3,3,51,44,1
414,22,19,14,7,11,18,0,6,47,50,2
415,24,14,16,12,9,14,6,0,55,40,1
416,15,25,14,14,20,13,0,6,49,58,2
417,14,20,18,11,13,16,3,3,48,50,2
418,18,19,23,10,11,21,6,0,58,50,1
419,24,18,17,16,9,20,6,0,56,54,1
420,17,27,16,16,26,21,0,6,59,70,2
421,15,6,21,13,13,16,6,0,55,35,1
422,14,18,18,22,9,23,6,0,47,63,2
423,16,24,15,14,25,8,0,6,56,52,1
424,14,16,13,19,22,10,3,3,52,48,1
425,17,22,9,13,24,24,6,0,56,59,2
426,9,17,24,21,14,22,3,3,50,63,2
427,16,10,27,17,11,7,0,6,54,40,1
428,12,23,17,12,17,22,6,0,52,57,2
429,11,18,18,19,9,17,6,0,44,54,2
430,7,10,8,25,15,20,0,6,30,61,2
431,17,13,10,16,16,16,6,0,49,45,1
432,25,22,17,19,7,21,3,3,52,65,2
433,22,11,23,12,22,13,3,3,70,39,1
434,11,18,21,20,10,15,6,0,48,53,2
435,23,16,9,20,28,17,0,6,60,59,1
436,21,10,20,20,13,15,6,0,60,45,1
437,15,14,18,16,25,18,0,6,58,54,1
438,26,17,14,12,20,15,0,6,60,50,1
439,15,23,19,14,17,11,0,6,51,54,2
440,18,20,13,19,13,18,3,3,47,60,2
441,17,13,15,14,13,25,6,0,51,52,2
442,12,9,12,20,15,22,6,0,45,51,2
443,18,12,18,20,18,19,6,0,60,51,1
444,19,12,27,26,12,20,3,3,61,61,0
445,17,17,12,21,13,26,6,0,48,64,2
446,23,19,23,25,20,11,0,6,66,61,1
447,10,17,10,11,21,16,6,0,47,44,1
448,16,19,15,19,14,14,0,6,45,58,2
449,13,12,18,7,11,9,0,6,42,34,1
450,16,10,18,27,10,21,6,0,50,58,2
451,9,29,21,14,12,13,6,0,48,56,2
452,27,14,20,14,11,13,6,0,64,41,1
453,12,23,21,36,15,23,0,6,48,88,2
454,24,18,12,12,18,20,6,0,60,50,1
455,11,23,21,22,15,11,6,0,53,56,2
456,16,20,10,12,13,29,3,3,42,64,2
457,23,16,11,20,9,18,3,3,46,57,2
458,11,16,20,14,11,13,6,0,48,43,1
459,11,10,29,13,14,17,3,3,57,43,1
460,12,22,11,9,16,15,3,3,42,49,2
461,18,12,11,16,11,28,6,0,46,56,2
462,18,21,18,9,25,14,6,0,67,44,1
463,13,21,16,23,24,18,0,6,53,68,2
464,25,19,23,13,21,12,6,0,75,44,1
465,16,18,17,14,16,28,6,0,55,60,2
466,25,16,21,20,8,10,3,3,57,49,1
467,15,19,16,8,18,19,3,3,52,49,1
468,12,18,10,11,11,14,6,0,39,43,2
469,13,25,18,18,18,16,3,3,52,62,2
470,20,10,13,11,20,19,3,3,56,43,1
471,20,12,24,24,16,11,0,6,60,53,1
472,7,15,14,17,24,29,6,0,51,61,2
473,8,21,21,12,11,14,6,0,46,47,2
474,17,14,15,20,18,13,0,6,50,53,2
475,22,23,16,13,12,21,6,0,56,57,2
476,22,24,17,21,15,9,3,3,57,57,0
477,15,17,18,13,17,9,3,3,53,42,1
478,13,21,15,25,11,12,0,6,39,64,2
479,13,20,15,11,11,12,0,6,39,49,2
480,23,22,8,18,17,16,6,0,54,56,2
481,23,15,13,14,19,27,6,0,61,56,1
482,22,21,11,14,19,21,3,3,55,59,2
483,26,17,13,20,13,26,6,0,58,63,2
484,9,12,12,11,16,21,0,6,37,50,2
485,14,21,16,9,14,12,6,0,50,42,1
486,21,16,17,11,27,20,0,6,65,53,1
487,16,15,22,17,13,11,6,0,57,43,1
488,19,15,19,22,13,10,0,6,51,53,2
489,20,16,16,20,22,23,3,3,61,62,2
490,18,16,9,14,20,11,0,6,47,47,0
491,21,16,12,31,14,17,3,3,50,67,2
492,25,20,18,20,23,9,3,3,69,52,1
493,24,12,18,10,15,15,3,3,60,40,1
494,13,16,14,19,9,20,6,0,42,55,2
495,11,17,17,10,19,18,3,3,50,48,1
496,24,17,15,21,9,23,3,3,51,64,2
497,20,12,23,24,10,21,0,6,53,63,2
498,15,19,21,12,20,20,3,3,59,54,1
499,10,15,16,20,14,15,6,0,46,50,2
500,14,24,19,12,13,13,0,6,46,55,2
501,10,14,22,16,20,19,3,3,55,52,1
502,20,19,19,12,12,17,3,3,54,51,1
503,27,12,14,10,12,13,3,3,56,38,1
504,23,18,15,18,20,13,3,3,61,52,1
505,15,14,20,22,17,14,6,0,58,50,1
506,13,14,12,16,12,20,3,3,40,53,2
507,7,10,15,24,21,16,6,0,49,50,2
508,17,19,13,14,14,19,0,6,44,58,2
509,16,23,17,11,12,19,0,6,45,59,2
510,15,20,19,17,9,13,6,0,49,50,2
511,13,16,15,15,16,18,6,0,50,49,1
512,25,22,20,18,20,20,6,0,71,60,1
513,22,15,32,17,14,13,3,3,71,48,1
514,13,11,19,16,9,18,6,0,47,45,1
515,19,15,18,20,18,17,0,6,55,58,2
516,22,19,14,24,21,16,0,6,57,65,2
517,21,14,20,19,9,23,6,0,56,56,0
518,10,7,13,18,17,22,0,6,40,53,2
519,19,17,10,25,9,23,6,0,44,65,2
520,15,16,15,25,13,12,6,0,49,53,2
521,20,20,7,15,17,21,0,6,44,62,2
522,17,15,21,18,11,17,0,6,49,56,2
523,19,11,20,12,13,14,6,0,58,37,1
524,12,17,18,12,17,23,6,0,53,52,1
525,22,7,26,12,17,20,6,0,71,39,1
526,18,6,13,12,20,22,3,3,54,43,1
527,13,20,20,7,19,11,0,6,52,44,1
528,16,14,26,23,9,20,3,3,54,60,2
529,6,9,15,18,20,11,0,6,41,44,2
530,12,22,11,15,19,18,0,6,42,61,2
531,7,21,19,19,13,19,3,3,42,62,2
532,14,22,21,18,8,13,6,0,49,53,2
533,7,5,17,16,12,16,6,0,42,37,1
534,9,15,30,17,19,15,3,3,61,50,1
535,17,19,23,27,19,23,3,3,62,72,2
536,14,14,14,16,16,15,0,6,44,51,2
537,12,12,22,25,18,15,3,3,55,55,0
538,15,9,20,20,14,12,3,3,52,44,1
539,25,17,26,11,12,28,6,0,69,56,1
540,11,13,27,10,14,21,6,0,58,44,1
541,17,20,19,11,10,20,3,3,49,54,2
542,33,19,14,18,15,19,0,6,62,62,0
543,15,24,9,23,12,17,6,0,42,64,2
544,14,12,20,7,21,13,3,3,58,35,1
545,17,11,17,14,14,22,0,6,48,53,2
546,15,13,9,18,7,20,6,0,37,51,2
547,17,14,17,19,19,15,6,0,59,48,1
548,22,13,22,15,13,16,3,3,60,47,1
549,15,15,15,17,16,12,0,6,46,50,2
550,18,18,14,9,14,18,6,0,52,45,1
551,14,18,17,29,16,16,3,3,50,66,2
552,15,14,19,18,30,17,3,3,67,52,1
553,24,15,11,11,15,21,6,0,56,47,1
554,20,20,9,15,18,15,6,0,53,50,1
555,6,23,16,21,14,22,0,6,36,72,2
556,25,18,18,19,19,14,3,3,65,54,1
557,20,15,21,9,20,12,6,0,67,36,1
558,25,12,17,8,16,16,6,0,64,36,1
559,8,18,14,11,20,15,3,3,45,47,2
560,15,11,19,25,18,8,0,6,52,50,1
561,18,13,18,15,22,24,3,3,61,55,1
562,21,15,21,12,8,15,6,0,56,42,1
563,14,20,29,13,7,20,6,0,56,53,1
564,14,15,12,14,15,25,0,6,41,60,2
565,12,17,16,17,14,9,3,3,45,46,2
566,11,14,23,21,19,22,3,3,56,60,2
567,14,7,12,14,15,21,3,3,44,45,2
568,10,11,19,18,26,15,3,3,58,47,1
569,18,25,18,9,24,17,0,6,60,57,1
570,11,13,20,19,25,15,6,0,62,47,1
571,16,10,16,20,19,12,6,0,57,42,1
572,23,22,11,20,16,16,0,6,50,64,2
573,15,15,16,27,9,7,6,0,46,49,2
574,11,19,18,8,18,22,3,3,50,52,2
575,12,30,13,16,18,14,6,0,49,60,2
576,20,24,17,19,27,18,3,3,67,64,1
577,16,21,14,26,21,19,0,6,51,72,2
