game_no,r1p1,r1p2,r2p1,r2p2,r3p1,r3p2,p1_pudding,p2_pudding,p1_total,p2_total,winner
96,14,21,20,16,15,17,6,0,55,54,1
97,30,14,21,20,11,13,6,0,68,47,1
98,21,18,25,15,14,25,3,3,63,61,1
99,20,14,9,14,28,18,0,6,57,52,1
100,27,9,17,12,10,18,0,6,54,45,1
101,7,22,10,22,17,18,0,6,34,68,2
102,12,16,12,19,14,18,6,0,44,53,2
103,20,19,14,13,23,19,0,6,57,57,0
104,10,22,10,28,12,18,6,0,38,68,2
105,14,13,12,12,26,21,6,0,58,46,1
106,14,11,16,15,11,11,6,0,47,37,1
107,31,12,13,14,9,14,0,6,53,46,1
108,13,9,22,10,15,21,3,3,53,43,1
109,12,18,30,16,19,21,6,0,67,55,1
110,17,21,14,21,12,20,6,0,49,62,2
111,19,12,12,15,14,20,6,0,51,47,1
112,15,20,6,15,8,11,6,0,35,46,2
113,7,22,14,17,22,23,6,0,49,62,2
114,22,11,22,13,16,22,3,3,63,49,1
115,18,13,13,15,10,17,3,3,44,48,2
116,13,15,22,19,24,14,3,3,62,51,1
117,12,22,18,19,11,18,3,3,44,62,2
118,14,9,8,17,21,23,3,3,46,52,2
119,11,9,19,14,14,17,0,6,44,46,2
120,20,21,18,21,19,16,0,6,57,64,2
121,23,13,21,8,21,13,0,6,65,40,1
122,19,18,9,17,22,17,6,0,56,52,1
123,19,12,19,13,12,21,0,6,50,52,2
124,23,19,23,9,23,11,0,6,69,45,1
125,15,10,10,19,17,13,0,6,42,48,2
126,13,7,16,25,7,16,6,0,42,48,2
127,17,11,20,16,21,18,6,0,64,45,1
128,18,18,21,13,19,12,0,6,58,49,1
129,17,24,13,9,27,14,3,3,60,50,1
130,16,16,12,18,11,10,6,0,45,44,1
131,18,13,15,24,22,22,6,0,61,59,1
132,10,15,23,25,24,19,6,0,63,59,1
133,11,13,17,30,15,19,3,3,46,65,2
134,12,24,12,18,10,25,3,3,37,70,2
135,16,21,26,11,17,15,0,6,59,53,1
136,19,17,11,21,23,16,0,6,53,60,2
137,14,23,23,17,20,11,6,0,63,51,1
138,20,16,13,18,23,14,6,0,62,48,1
139,14,12,14,27,22,14,0,6,50,59,2
140,21,9,15,13,21,21,0,6,57,49,1
141,18,14,21,18,14,21,6,0,59,53,1
142,11,23,12,13,25,16,0,6,48,58,2
143,18,18,22,15,14,23,0,6,54,62,2
144,18,13,24,17,9,21,6,0,57,51,1
145,15,26,22,12,16,13,0,6,53,57,2
146,25,15,21,19,12,19,6,0,64,53,1
147,23,13,10,9,16,13,0,6,49,41,1
148,16,17,12,17,30,17,6,0,64,51,1
149,25,25,22,9,24,12,0,6,71,52,1
150,22,18,9,15,16,19,3,3,50,55,2
151,21,16,13,17,17,18,0,6,51,57,2
152,29,14,14,16,16,23,6,0,65,53,1
153,12,24,16,18,15,15,6,0,49,57,2
154,13,28,13,13,15,23,6,0,47,64,2
155,14,21,11,11,12,33,6,0,43,65,2
156,19,19,26,17,10,13,6,0,61,49,1
157,16,23,8,14,16,17,6,0,46,54,2
158,10,9,17,22,27,22,6,0,60,53,1
159,23,21,24,9,11,15,6,0,64,45,1
160,20,17,15,15,20,12,6,0,61,44,1
161,20,23,11,18,13,17,6,0,50,58,2
162,27,14,23,19,16,19,3,3,69,55,1
163,11,17,12,17,13,16,3,3,39,53,2
164,12,23,15,25,24,17,0,6,51,71,2
165,12,20,27,14,7,15,3,3,49,52,2
166,14,19,18,10,15,15,6,0,53,44,1
167,9,17,23,27,17,13,0,6,49,63,2
168,25,19,11,12,19,24,0,6,55,61,2
169,30,6,14,12,16,20,6,0,66,38,1
170,18,17,17,15,11,22,0,6,46,60,2
171,18,16,11,9,15,10,0,6,44,41,1
172,10,12,12,22,24,12,3,3,49,49,0
173,19,11,19,11,10,19,6,0,54,41,1
174,18,12,15,19,23,7,3,3,59,41,1
175,14,17,21,9,14,18,0,6,49,50,2
176,25,8,21,9,14,25,6,0,66,42,1
177,30,17,23,10,7,9,6,0,66,36,1
178,21,23,19,6,17,10,3,3,60,42,1
179,15,17,11,12,17,18,3,3,46,50,2
180,22,14,25,12,18,17,6,0,71,43,1
181,14,29,12,11,20,19,0,6,46,65,2
182,23,26,25,14,9,17,0,6,57,63,2
183,16,19,14,16,7,20,3,3,40,58,2
184,18,15,9,16,13,18,6,0,46,49,2
185,18,16,17,15,10,12,6,0,51,43,1
186,20,14,15,13,18,14,0,6,53,47,1
187,22,20,17,14,17,12,0,6,56,52,1
188,16,15,12,22,16,17,0,6,44,60,2
189,21,22,13,14,12,7,0,6,46,49,2
190,13,18,18,21,20,17,3,3,54,59,2
191,7,14,23,30,22,16,6,0,58,60,2
192,18,10,7,27,25,19,6,0,56,56,0
193,11,11,15,17,20,10,3,3,49,41,1
194,21,18,26,20,16,15,3,3,66,56,1
195,18,14,16,11,13,17,3,3,50,45,1
196,23,27,18,25,17,24,6,0,64,76,2
197,19,21,18,15,23,18,6,0,66,54,1
198,15,13,27,18,14,10,6,0,62,41,1
199,15,11,11,18,24,22,0,6,50,57,2
200,13,12,10,13,25,19,0,6,48,50,2
201,17,11,12,9,19,9,0,6,48,35,1
202,14,19,17,16,23,15,0,6,54,56,2
203,18,18,18,22,16,25,6,0,58,65,2
204,14,21,9,18,10,22,6,0,39,61,2
205,33,17,15,23,18,22,6,0,72,62,1
206,25,17,18,25,24,17,6,0,73,59,1
207,9,20,22,11,14,25,6,0,51,56,2
208,12,23,23,11,12,20,0,6,47,60,2
209,20,26,14,10,13,12,6,0,53,48,1
210,8,18,17,24,23,14,0,6,48,62,2
211,15,21,16,16,16,23,0,6,47,66,2
212,9,26,17,17,18,18,6,0,50,61,2
213,19,27,11,21,14,8,0,6,44,62,2
214,16,15,14,7,11,18,3,3,44,43,1
215,16,17,17,11,22,18,0,6,55,52,1
216,20,28,16,17,12,19,6,0,54,64,2
217,17,16,18,24,16,16,3,3,54,59,2
218,21,20,15,15,12,9,3,3,51,47,1
219,18,17,24,18,11,12,6,0,59,47,1
220,18,22,9,25,19,22,3,3,49,72,2
221,19,25,14,16,16,15,0,6,49,62,2
222,17,18,22,28,12,8,3,3,54,57,2
223,13,9,11,13,17,24,3,3,44,49,2
224,12,18,12,23,15,21,3,3,42,65,2
225,12,10,32,11,14,23,3,3,61,47,1
226,15,10,19,22,18,16,6,0,58,48,1
227,19,6,22,10,9,33,3,3,53,52,1
228,18,9,19,13,19,15,3,3,59,40,1
229,22,13,17,18,22,23,0,6,61,60,1
230,21,13,17,9,14,17,6,0,58,39,1
231,12,11,21,14,17,9,0,6,50,40,1
232,20,13,16,16,12,9,3,3,51,41,1
233,18,11,18,21,11,26,3,3,50,61,2
234,25,13,15,17,18,19,0,6,58,55,1
235,12,16,21,17,23,10,6,0,62,43,1
236,20,20,7,19,20,12,3,3,50,54,2
237,17,22,16,20,15,20,6,0,54,62,2
238,15,25,23,15,9,21,6,0,53,61,2
239,18,11,19,13,25,19,0,6,62,49,1
240,14,12,25,15,26,18,0,6,65,51,1
241,10,13,16,11,16,20,0,6,42,50,2
242,26,12,13,15,17,21,0,6,56,54,1
243,8,24,18,16,15,7,6,0,47,47,0
244,18,8,16,24,23,15,0,6,57,53,1
245,25,16,11,29,17,18,3,3,56,66,2
246,23,17,14,24,21,15,0,6,58,62,2
247,22,19,11,22,27,17,3,3,63,61,1
248,21,14,18,23,11,18,6,0,56,55,1
249,27,22,11,28,13,14,3,3,54,67,2
250,21,12,17,18,17,13,3,3,58,46,1
251,19,19,21,16,16,33,3,3,59,71,2
252,18,13,22,15,7,18,3,3,50,49,1
253,19,19,14,22,14,19,6,0,53,60,2
254,17,15,18,13,20,17,3,3,58,48,1
255,18,13,4,20,15,19,3,3,40,55,2
256,12,16,17,6,7,18,3,3,39,43,2
257,12,14,13,14,15,7,0,6,40,41,2
258,17,18,13,20,14,13,6,0,50,51,2
259,16,17,12,21,10,20,6,0,44,58,2
260,8,18,20,10,17,16,3,3,48,47,1
261,13,12,12,15,14,24,6,0,45,51,2
262,18,15,17,18,16,13,6,0,57,46,1
263,27,16,17,16,17,16,6,0,67,48,1
264,21,18,23,13,16,12,0,6,60,49,1
265,13,11,21,20,8,17,0,6,42,54,2
266,23,13,18,19,16,14,0,6,57,52,1
267,22,15,24,14,22,13,3,3,71,45,1
268,12,18,16,19,16,18,6,0,50,55,2
269,9,14,20,18,13,21,6,0,48,53,2
270,21,13,9,20,14,17,0,6,44,56,2
271,15,15,23,17,18,22,6,0,62,54,1
272,12,14,10,20,19,14,6,0,47,48,2
273,16,11,22,13,13,15,3,3,54,42,1
274,12,23,19,22,23,11,0,6,54,62,2
275,8,24,20,15,18,14,6,0,52,53,2
276,18,29,18,15,18,14,0,6,54,64,2
277,23,14,24,22,24,22,6,0,77,58,1
278,12,27,17,13,23,22,6,0,58,62,2
279,13,20,14,15,18,17,3,3,48,55,2
280,16,17,15,23,17,9,6,0,54,49,1
281,11,17,14,12,25,17,3,3,53,49,1
282,16,14,12,6,14,20,6,0,48,40,1
283,17,12,13,15,26,16,3,3,59,46,1
284,9,14,9,21,15,9,6,0,39,44,2
285,21,14,7,20,16,6,0,6,44,46,2
286,13,17,19,23,19,9,0,6,51,55,2
287,19,19,19,29,19,8,0,6,57,62,2
288,18,7,24,22,23,20,6,0,71,49,1
289,13,20,26,13,14,22,6,0,59,55,1
290,21,9,16,13,21,17,0,6,58,45,1
291,22,10,17,28,24,13,3,3,66,54,1
292,15,17,19,29,14,13,3,3,51,62,2
293,16,23,14,24,16,9,3,3,49,59,2
294,17,12,18,14,21,9,0,6,56,41,1
295,10,15,15,16,12,15,0,6,37,52,2
296,20,27,12,19,16,23,0,6,48,75,2
297,16,20,15,21,14,15,0,6,45,62,2
298,19,25,17,11,19,14,3,3,58,53,1
299,12,20,15,14,19,19,0,6,46,59,2
300,28,14,9,25,17,18,6,0,60,57,1
301,11,14,21,24,13,23,6,0,51,61,2
302,12,19,18,9,9,20,6,0,45,48,2
303,24,20,9,19,15,12,0,6,48,57,2
304,22,21,20,15,19,23,3,3,64,62,1
305,14,17,22,15,19,11,0,6,55,49,1
306,20,9,21,16,23,9,3,3,67,37,1
307,16,15,14,12,23,21,6,0,59,48,1
308,19,14,12,18,10,20,6,0,47,52,2
309,18,14,14,21,20,13,3,3,55,51,1
310,12,12,17,17,20,24,0,6,49,59,2
311,18,15,25,19,16,19,3,3,62,56,1
312,23,13,15,21,14,14,6,0,58,48,1
313,26,18,26,16,18,12,6,0,76,46,1
314,17,16,19,19,12,14,6,0,54,49,1
315,15,10,14,20,12,19,0,6,41,55,2
316,24,11,18,18,21,10,0,6,63,45,1
317,19,23,17,12,16,14,6,0,58,49,1
318,18,16,12,12,21,11,0,6,51,45,1
319,11,15,12,27,14,16,0,6,37,64,2
320,8,16,9,12,15,18,6,0,38,46,2
321,14,17,18,11,21,17,3,3,56,48,1
322,15,12,22,13,21,18,3,3,61,46,1
323,19,9,26,7,10,22,6,0,61,38,1
324,19,17,17,17,24,31,0,6,60,71,2
325,10,11,9,17,22,16,0,6,41,50,2
326,15,23,20,10,11,19,6,0,52,52,0
327,19,12,19,23,14,18,3,3,55,56,2
328,14,15,14,18,18,16,6,0,52,49,1
329,16,15,25,15,15,13,0,6,56,49,1
330,12,20,10,28,17,16,3,3,42,67,2
331,14,17,18,17,15,21,6,0,53,55,2
332,11,11,25,10,17,13,0,6,53,40,1
333,24,20,25,21,12,14,3,3,64,58,1
334,12,19,13,20,17,11,0,6,42,56,2
335,12,21,15,12,19,18,0,6,46,57,2
336,22,21,17,18,22,14,3,3,64,56,1
337,18,7,18,14,16,32,6,0,58,53,1
338,12,20,9,16,13,19,3,3,37,58,2
339,14,19,17,14,17,20,3,3,51,56,2
340,15,7,20,23,9,16,6,0,50,46,1
341,17,15,13,15,12,28,3,3,45,61,2
342,17,11,18,12,12,19,6,0,53,42,1
343,21,20,12,20,19,15,3,3,55,58,2
344,21,11,18,11,18,17,0,6,57,45,1
345,14,16,13,10,13,17,6,0,46,43,1
346,29,18,18,11,13,15,3,3,63,47,1
347,22,24,20,21,27,12,6,0,75,57,1
348,11,17,12,21,20,16,6,0,49,54,2
349,19,8,18,29,13,15,0,6,50,58,2
350,21,9,9,13,20,16,3,3,53,41,1
351,23,15,20,18,13,23,3,3,59,59,0
352,23,14,12,15,19,30,6,0,60,59,1
353,16,14,18,18,21,15,6,0,61,47,1
354,19,21,20,26,20,15,6,0,65,62,1
355,16,12,23,17,11,15,6,0,56,44,1
356,12,21,17,13,15,26,3,3,47,63,2
357,14,20,20,14,24,9,0,6,58,49,1
358,13,16,17,17,12,17,0,6,42,56,2
359,14,18,22,22,19,25,3,3,58,68,2
360,18,13,17,22,16,10,3,3,54,48,1
361,17,21,18,10,13,21,0,6,48,58,2
362,9,16,21,15,19,13,0,6,49,50,2
363,19,17,10,12,20,11,0,6,49,46,1
364,12,15,23,17,19,22,3,3,57,57,0
365,17,13,13,22,13,19,6,0,49,54,2
366,11,20,19,18,20,13,0,6,50,57,2
367,9,12,10,22,18,11,6,0,43,45,2
368,18,9,14,11,7,11,6,0,45,31,1
369,19,11,14,18,17,26,0,6,50,61,2
370,19,17,13,17,21,16,0,6,53,56,2
371,17,26,19,15,12,15,6,0,54,56,2
372,24,13,16,16,28,12,3,3,71,44,1
373,14,11,26,21,12,23,0,6,52,61,2
374,15,18,14,11,12,18,6,0,47,47,0
375,18,11,15,10,15,27,3,3,51,51,0
376,22,14,18,16,18,25,3,3,61,58,1
377,10,20,11,15,11,22,6,0,38,57,2
378,13,20,9,22,24,10,3,3,49,55,2
379,10,19,13,19,10,21,6,0,39,59,2
380,17,19,14,12,7,18,6,0,44,49,2
381,21,15,13,9,11,21,0,6,45,51,2
382,20,14,17,20,16,11,6,0,59,45,1
383,24,18,16,16,15,18,6,0,61,52,1
384,18,15,22,16,13,29,6,0,59,60,2
385,15,15,15,20,17,13,3,3,50,51,2
386,20,9,21,15,19,19,0,6,60,49,1
387,16,22,10,4,15,16,6,0,47,42,1
388,15,19,12,18,16,9,6,0,49,46,1
389,28,9,14,25,10,18,6,0,58,52,1
390,14,22,13,16,15,23,0,6,42,67,2
391,14,18,18,17,14,21,6,0,52,56,2
392,19,16,7,3,18,15,3,3,47,37,1
393,20,21,28,22,21,13,3,3,72,59,1
394,14,12,14,19,17,17,3,3,48,51,2
395,18,17,17,17,17,11,3,3,55,48,1
396,18,14,17,17,19,13,6,0,60,44,1
397,14,20,15,23,11,15,6,0,46,58,2
398,19,19,15,11,24,19,3,3,61,52,1
399,15,12,24,13,17,17,6,0,62,42,1
400,14,10,17,12,10,15,6,0,47,37,1
401,9,25,15,15,16,12,3,3,43,55,2
402,10,23,23,24,14,17,3,3,50,67,2
403,13,20,19,9,16,16,3,3,51,48,1
404,23,7,19,18,18,18,6,0,66,43,1
405,12,22,16,18,37,14,0,6,65,60,1
406,24,15,16,24,16,16,0,6,56,61,2
407,15,23,19,15,18,19,0,6,52,63,2
408,18,13,16,15,17,12,0,6,51,46,1
409,16,17,9,14,14,20,3,3,42,54,2
410,13,13,14,15,9,23,3,3,39,54,2
411,20,16,16,17,24,13,3,3,63,49,1
412,20,14,7,21,14,24,6,0,47,59,2
413,13,20,22,12,15,26,3,3,53,61,2
414,23,7,20,15,12,30,6,0,61,52,1
415,18,21,10,11,18,9,3,3,49,44,1
416,10,21,10,20,15,20,6,0,41,61,2
417,17,28,10,15,18,15,3,3,48,61,2
418,15,28,17,13,13,23,3,3,48,67,2
419,12,9,23,11,13,24,6,0,54,44,1
420,17,12,20,26,29,17,0,6,66,61,1
421,27,21,16,12,12,21,6,0,61,54,1
422,14,22,18,24,15,8,3,3,50,57,2
423,11,20,14,10,13,22,3,3,41,55,2
424,9,19,24,15,12,16,3,3,48,53,2
425,13,15,11,16,20,11,3,3,47,45,1
426,16,18,12,17,23,12,6,0,57,47,1
427,21,23,23,14,10,9,0,6,54,52,1
428,16,18,14,13,11,16,3,3,44,50,2
429,13,11,8,15,16,21,3,3,40,50,2
430,7,20,8,14,21,15,0,6,36,55,2
431,13,27,22,17,17,18,0,6,52,68,2
432,16,10,14,7,17,19,3,3,50,39,1
433,10,16,9,15,28,21,3,3,50,55,2
434,12,14,8,16,23,17,0,6,43,53,2
435,21,21,18,14,16,16,3,3,58,54,1
436,13,12,15,10,10,22,6,0,44,44,0
437,9,23,11,25,17,17,6,0,43,65,2
438,21,18,20,13,15,15,0,6,56,52,1
439,15,14,20,13,18,15,3,3,56,45,1
440,22,15,14,17,18,27,3,3,57,62,2
441,22,12,14,12,23,14,3,3,62,41,1
442,23,12,11,13,19,17,3,3,56,45,1
443,17,13,27,20,12,14,3,3,59,50,1
444,16,14,17,15,10,13,6,0,49,42,1
445,28,9,17,9,9,9,3,3,57,30,1
446,23,19,11,9,16,15,6,0,56,43,1
447,16,10,9,17,21,15,6,0,52,42,1
448,14,12,17,24,15,15,3,3,49,54,2
449,16,12,9,24,27,19,0,6,52,61,2
450,24,18,15,11,12,17,6,0,57,46,1
451,20,14,19,12,25,9,0,6,64,41,1
452,15,9,18,12,21,17,0,6,54,44,1
453,16,14,17,7,23,18,3,3,59,42,1
454,18,19,15,19,18,19,6,0,57,57,0
455,11,21,13,14,22,10,3,3,49,48,1
456,27,18,10,12,19,12,6,0,62,42,1
457,7,17,13,26,9,12,6,0,35,55,2
458,20,14,17,12,25,15,0,6,62,47,1
459,8,17,13,16,17,18,0,6,38,57,2
460,17,15,16,26,13,28,6,0,52,69,2
461,15,13,15,14,13,18,0,6,43,51,2
462,8,12,14,12,13,14,3,3,38,41,2
463,26,16,8,15,25,13,0,6,59,50,1
464,13,7,15,17,19,10,0,6,47,40,1
465,18,26,14,9,23,17,3,3,58,55,1
466,22,21,23,9,15,20,0,6,60,56,1
467,15,22,22,19,11,7,3,3,51,51,0
468,23,10,12,12,14,33,0,6,49,61,2
469,14,11,18,18,21,14,3,3,56,46,1
470,19,15,12,25,17,12,0,6,48,58,2
471,6,25,6,9,19,15,6,0,37,49,2
472,12,12,12,25,18,26,0,6,42,69,2
473,13,18,17,16,20,13,0,6,50,53,2
474,14,17,18,14,4,12,0,6,36,49,2
475,16,17,19,15,16,20,6,0,57,52,1
476,12,13,14,11,18,17,6,0,50,41,1
477,18,15,15,25,13,20,0,6,46,66,2
478,27,12,24,19,14,15,3,3,68,49,1
479,21,18,14,12,14,32,6,0,55,62,2
480,21,21,14,32,11,19,3,3,49,75,2
481,17,9,19,16,14,17,3,3,53,45,1
482,14,22,11,20,13,25,6,0,44,67,2
483,20,16,15,11,9,11,0,6,44,44,0
484,7,14,16,11,11,24,3,3,37,52,2
485,11,9,31,19,17,17,6,0,65,45,1
486,14,19,6,12,16,18,6,0,42,49,2
487,15,22,23,17,14,17,3,3,55,59,2
488,23,15,18,18,21,12,3,3,65,48,1
489,17,24,13,20,23,12,0,6,53,62,2
490,19,23,12,10,15,16,3,3,49,52,2
491,13,27,9,17,13,31,6,0,41,75,2
492,9,21,16,28,11,18,6,0,42,67,2
493,12,18,9,16,4,14,6,0,31,48,2
494,22,16,12,12,12,11,3,3,49,42,1
495,17,19,17,22,22,23,3,3,59,67,2
496,15,14,15,17,16,15,3,3,49,49,0
497,22,9,12,19,25,9,3,3,62,40,1
498,14,25,13,16,17,12,0,6,44,59,2
499,18,11,15,25,25,13,6,0,64,49,1
500,9,9,11,15,19,28,0,6,39,58,2
501,10,17,27,24,13,19,0,6,50,66,2
502,14,15,12,10,12,19,6,0,44,44,0
503,11,18,26,15,11,15,6,0,54,48,1
504,19,10,14,11,9,15,0,6,42,42,0
505,16,18,7,14,11,21,6,0,40,53,2
506,20,12,19,22,16,14,3,3,58,51,1
507,18,20,8,14,17,20,3,3,46,57,2
508,18,22,15,18,19,19,6,0,58,59,2
509,14,22,23,16,21,11,0,6,58,55,1
510,21,19,18,9,12,8,0,6,51,42,1
511,12,9,11,18,12,19,0,6,35,52,2
512,6,23,14,22,13,8,6,0,39,53,2
513,20,17,22,9,14,15,3,3,59,44,1
514,19,13,14,18,12,12,0,6,45,49,2
515,14,15,15,23,14,15,0,6,43,59,2
516,14,17,24,11,9,20,0,6,47,54,2
517,8,4,21,16,11,9,6,0,46,29,1
518,18,13,18,21,12,17,6,0,54,51,1
519,15,14,7,10,25,18,6,0,53,42,1
520,23,22,21,15,11,13,0,6,55,56,2
521,15,20,16,12,12,17,3,3,46,52,2
522,20,16,20,16,18,7,6,0,64,39,1
523,9,13,19,12,16,21,0,6,44,52,2
524,16,15,9,27,16,12,0,6,41,60,2
525,16,30,17,14,21,15,0,6,54,65,2
526,21,17,19,16,22,19,0,6,62,58,1
527,10,19,12,13,20,14,6,0,48,46,1
528,19,26,19,17,20,19,6,0,64,62,1
529,25,21,14,22,12,25,6,0,57,68,2
530,23,10,13,17,21,21,3,3,60,51,1
531,23,14,26,15,12,21,6,0,67,50,1
532,15,24,20,29,12,8,0,6,47,67,2
533,22,10,27,11,13,12,0,6,62,39,1
534,11,19,20,15,23,16,3,3,57,53,1
535,10,16,13,12,23,17,3,3,49,48,1
536,29,23,20,13,17,11,3,3,69,50,1
537,29,10,22,15,18,10,6,0,75,35,1
538,10,23,12,23,15,18,3,3,40,67,2
539,11,16,14,13,17,17,3,3,45,49,2
540,18,12,13,15,20,10,3,3,54,40,1
541,8,14,17,9,14,13,3,3,42,39,1
542,13,9,13,14,15,13,6,0,47,36,1
543,15,16,18,9,26,21,3,3,62,49,1
544,15,16,16,11,25,28,3,3,59,58,1
545,21,25,18,10,12,19,6,0,57,54,1
546,11,13,12,29,19,18,3,3,45,63,2
547,16,10,6,14,18,16,3,3,43,43,0
548,18,16,21,25,13,14,3,3,55,58,2
549,24,20,17,17,11,28,3,3,55,68,2
550,16,13,16,19,10,14,6,0,48,46,1
551,27,16,9,17,14,17,3,3,53,53,0
552,12,22,24,11,20,14,0,6,56,53,1
553,12,13,11,11,24,13,0,6,47,43,1
554,19,18,9,13,17,11,0,6,45,48,2
555,21,20,15,9,17,24,6,0,59,53,1
556,24,17,17,26,12,22,6,0,59,65,2
557,11,22,23,15,17,14,3,3,54,54,0
558,26,8,22,15,8,18,6,0,62,41,1
559,15,16,18,25,19,23,3,3,55,67,2
560,13,20,16,22,17,15,0,6,46,63,2
561,12,16,19,30,12,12,6,0,49,58,2
562,11,14,21,19,22,7,0,6,54,46,1
563,22,20,15,8,20,26,3,3,60,57,1
564,16,6,12,15,18,16,0,6,46,43,1
565,16,25,16,17,11,11,6,0,49,53,2
566,13,19,16,16,14,12,3,3,46,50,2
567,22,17,16,13,12,30,3,3,53,63,2
568,24,25,14,14,19,12,3,3,60,54,1
569,10,13,16,15,14,15,3,3,43,46,2
570,12,25,19,12,20,14,3,3,54,54,0
571,9,22,19,21,18,19,0,6,46,68,2
572,23,10,17,15,9,20,6,0,55,45,1
573,13,26,16,21,18,14,6,0,53,61,2
574,20,15,16,14,23,16,0,6,59,51,1
575,9,17,14,12,7,12,0,6,30,47,2
576,14,23,15,16,21,25,0,6,50,70,2
577,18,18,13,20,22,20,0,6,53,64,2
