10,1.5043028864944024
20,1.503034190609196
30,1.5018562543194447
40,1.5007578944557318
50,1.4997301776157046
60,1.4987658788384155
70,1.4978590672313374
80,1.4970047858324194
90,1.4961988033345792
100,1.4954374218135444
110,1.494717328754502
120,1.4940354843804724
130,1.4933890371143916
140,1.4927752613102145
150,1.4921915123791882
160,1.4916351952397018
170,1.4911037427003508
180,1.4905946009795246
190,1.4901052200855676
200,1.4896330472345651
210,1.489175521870071
220,1.4887300711720026
230,1.488294105203346
240,1.4878650110470848
250,1.4874401454370771
260,1.487016825490956
270,1.4865923172160087
280,1.4861638214852662
290,1.4857284571744278
300,1.4852832411132197
310,1.4848250644379686
320,1.4843506648342277
330,1.4838565940255894
340,1.4833391796906374
350,1.4827944807641842
360,1.4822182347863309
370,1.4816057955818391
380,1.4809520590521192
390,1.4802513741989198
400,1.479497435609848
410,1.47868315243032
420,1.4778004871916066
430,1.4768402555632436
440,1.4757918748537975
450,1.4746430444438865
460,1.4733793345955177
470,1.4719836501285326
480,1.4704355204914477
490,1.4687101448203295
500,1.4667770846873764
510,1.4645984397746477
520,1.4621262473754721
530,1.4592986874447877
540,1.4560343978372359
550,1.4522237042180584
560,1.4477146238330545
570,1.4422895918389709
580,1.4356245192328967
590,1.427209462966833
600,1.4161593664456724
610,1.4005236159753054
620,1.3731137903457775
630,1.2957816931127863
640,1.2431131288097768
650,1.5119303610308683
660,0.8221546632122941
670,0.03867419334699894
680,0.01700465817583396
690,0.010635204498733107
700,0.007655553536516292
710,0.005945159641173841
720,0.0048415560670722925
730,0.004073232789640824
740,0.0035089489672255085
750,0.003077737907386333
760,0.002737963169089222
770,0.0024636290275120024
780,0.002237689058566575
790,0.0020485123606428573
800,0.0018878981845118032
810,0.0017499024469561021
820,0.0016301140865253169
830,0.001525192472890411
840,0.0014325624048461992
850,0.0013502075307726003
860,0.0012765270897864172
870,0.0012102344680012507
880,0.001150284015067638
890,0.0010958173592642432
900,0.0010461234283248837
910,0.0010006082674274854
920,0.0009587719681320467
930,0.000920190830960105
940,0.0008845034293951291
950,0.000851399616534497
960,0.0008206117754095161
970,0.0007919077972616365
980,0.0007650854030465501
990,0.0007399675181850138
1000,0.0007163984798879731
1010,0.0006942409076158505
1020,0.0006733731054750963
1030,0.0006536868941634541
1040,0.0006350857919660101
1050,0.000617483481071193
1060,0.0006008025084184134
1070,0.0005849731803507171
1080,0.0005699326182215829
1090,0.0005556239483099411
1100,0.000541995604315186
1110,0.0005290007246253807
1120,0.0005165966296949001
1130,0.0005047443674013044
1140,0.000493408316302944
1150,0.00048255583838878143
1160,0.0004721569742771048
1170,0.0004621841749411919
1180,0.0004526120649640639
1190,0.00044341723309021747
1200,0.0004345780464782528
1210,0.0004260744855889969
1220,0.0004178879970880095
1230,0.000410001362514476
1240,0.00040239858078314303
1250,0.00039506476285185654
1260,0.0003879860371125489
1270,0.0003811494642558244
1280,0.0003745429605222797
1290,0.0003681552283942231
1300,0.00036197569390091145
1310,0.00035599444981414616
1320,0.0003502022040994658
1330,0.0003445902330654296
1340,0.0003391503387196944
1350,0.0003338748098985967
1360,0.00032875638678690554
1370,0.00032378822848846354
1380,0.00031896388334643963
1390,0.0003142772617454819
1400,0.00030972261115744547
1410,0.0003052944932180489
1420,0.0003009877626445507
1430,0.00029679754782452604
1440,0.00029271923292349054
1450,0.00028874844137480787
1460,0.00028488102062898546
1470,0.0002811130280520043
1480,0.00027744071787304085
1490,0.0002738605290917351
1500,0.0002703690742639766
1510,0.00026696312909256254
1520,0.0002636396227564317
1530,0.0002603956289180777
1540,0.000257228357354376
1550,0.000254135146161135
1560,0.00025111345448599936
1570,0.0002481608557485394
1580,0.00024527503130991276
1590,0.0002424537645576404
1600,0.00023969493537434497
1610,0.00023699651496149365
