1,11.520000000000003,1.0,-1.0,2.2
2,4.118814720000001,0.039999999999999813,-0.9520000000000001,1.0192
3,0.008125757521919992,0.9462400000000001,-0.9973120000000001,1.0298752
4,0.0027436838259209074,0.97394944,-0.9986974719999998,1.0021338111999998
5,2.2806122957664027e-05,0.9972509286400001,-0.999862546432,1.0008364982272
6,2.2933989838011993e-06,0.99922083856384,-0.9999610419281921,1.0000980553695231
7,3.9157796476676467e-08,0.9998903892469352,-0.9999945194623467,1.0000255670581462
8,2.240922317230159e-09,0.9999751619233606,-0.9999987580961682,1.0000037850841248
9,5.4607783615527375e-11,0.9999959784096347,-0.9999997989204819,1.0000008255741064
10,2.3999514689375244e-12,0.9999991786771004,-0.9999999589338551,1.000000137074169
11,6.971065649221093e-14,0.999999857487749,-0.9999999928743875,1.0000000274899319
12,2.699772343485056e-15,0.9999999723075644,-0.9999999986153781,1.0000000048292161
13,8.548413439010552e-17,0.9999999950289296,-0.9999999997514465,1.0000000009301946
14,3.1142824749190386e-18,0.9999999990570015,-0.99999999995285,1.000000000167992
15,1.0286024202170675e-19,0.9999999998278865,-0.9999999999913943,1.0000000000317322
16,3.637674543756695e-21,0.9999999999677297,-0.9999999999983864,1.000000000005809
17,1.2265654066083444e-22,0.9999999999940621,-0.9999999999997032,1.000000000001087
18,4.27472251543476e-24,0.9999999999988931,-0.9999999999999447,1.0000000000002003
19,1.456996509659263e-25,0.9999999999997955,-0.9999999999999898,1.0000000000000373
20,5.027077748279118e-27,0.999999999999962,-0.9999999999999981,1.0000000000000069
21,1.7078838598034906e-28,0.999999999999993,-0.9999999999999997,1.0000000000000013
22,6.458798661497034e-30,0.9999999999999987,-1.0,1.0000000000000002
23,4.5606021083089745e-31,0.9999999999999998,-0.9999999999999999,0.9999999999999999
24,0.0,1.0,-1.0,1.0
