10,0.1556119492218949
20,0.15491593515123936
30,0.15387745339232906
40,0.15289327250781676
50,0.15197342590649734
60,0.15112646982196273
70,0.15036151253776112
80,0.14968643842173854
90,0.14910720347524645
100,0.14862771390279106
110,0.1482499454246197
120,0.1479741360430698
130,0.1477989881781755
140,0.14772186577289445
150,0.14773898981361122
160,0.14784563767040818
170,0.14803634765707502
180,0.14830512556875255
190,0.14864564691488927
200,0.1490514475246784
210,0.1495160956512761
220,0.15003333985149483
230,0.15059722806155423
240,0.15120219395088882
250,0.15184310659255926
260,0.15251527873758283
270,0.15321442770320007
280,0.15393658144360983
290,0.15467792134202352
300,0.15543455349042928
310,0.15620220285065806
320,0.15697583106513593
330,0.15774919001942703
340,0.15851433990673536
350,0.1592611809171945
360,0.15997706713203752
370,0.1606465818072327
380,0.16125154556075086
390,0.1617712966259676
400,0.16218322775420319
410,0.1624635021733579
420,0.16258782451944093
430,0.16253213300139402
440,0.16227311321973956
450,0.161788500366961
460,0.16105721145763813
470,0.1600594102467737
480,0.15877664269875533
490,0.15719218988261743
500,0.15529177271973135
510,0.1530647101682496
520,0.15050556941366683
530,0.1476162297222268
540,0.14440807973657885
550,0.1409037742665622
560,0.13713768645343244
570,0.13315420962351138
580,0.12900387562797236
590,0.12473903947595938
600,0.12041262664902594
610,0.11608303285999276
620,0.11182478406377781
630,0.10774023106186797
640,0.10396471688341352
650,0.1006533567746418
660,0.0979266377015497
670,0.09575196530867795
680,0.09381642912651196
690,0.09159014989197625
700,0.0887013529704641
710,0.08541749325718347
720,0.0829174158773524
730,0.08338077436615222
740,0.09052245801575472
750,0.10987795198957293
760,0.14075325801374017
770,0.16663650526732787
780,0.1794955505954527
790,0.18398755660925464
800,0.18451779278684355
810,0.18332118300315625
820,0.18143991388111183
830,0.17935925043265172
840,0.17730366910436712
850,0.17537267464342454
860,0.1736050047140597
870,0.17200996612463676
880,0.17058311776371238
890,0.1693142518723993
900,0.1681914928832735
910,0.1672034155300846
920,0.16634016303662177
930,0.16559409346125528
940,0.16496026031891453
950,0.16443693381557822
960,0.1640263434488237
970,0.16373585446130293
980,0.16357987675386026
990,0.16358291929471527
1000,0.16378410332164725
1010,0.16424150984109068
1020,0.16501997911269675
1030,0.16603091784909355
1040,0.1654914986905255
1050,0.14894907768278645
1060,0.12064301731617343
1070,0.10364484749613234
1080,0.08920441247121204
1090,0.08014821818268499
1100,0.07696129074047238
1110,0.07994627171574417
1120,0.09350257595117317
1130,0.13223500360306584
1140,0.15526469586245326
1150,0.12277606440879396
1160,0.0934449999462006
1170,0.07556275669736291
1180,0.06531079855829917
1190,0.060139386581856774
1200,0.058899989796345274
1210,0.06099509681777093
1220,0.06564686936091184
1230,0.0716867537877429
1240,0.078021831975589
1250,0.08407957403295878
1260,0.08981475170715819
1270,0.0955895411414757
1280,0.10233795063993593
1290,0.112889031903473
1300,0.13560325628399533
1310,0.10516734161095527
1320,0.06759768755665099
1330,0.052668610519852575
1340,0.04894411334431785
1350,0.05296258619610176
1360,0.06240031346208386
1370,0.06450299254703293
1380,0.05616118589636139
1390,0.04661624686846047
1400,0.0389410741454538
1410,0.03311521273042644
1420,0.028674821075326304
1430,0.025219682545749023
1440,0.022467884967227778
1450,0.020228870747718154
1460,0.018372926489792503
1470,0.01680976281205218
1480,0.015474894751351375
1490,0.014321100949381745
1500,0.013312990047694937
1510,0.01242345895444698
1520,0.011631319246701537
1530,0.010919657967916618
1540,0.01027466632427421
1550,0.009684765903589864
1560,0.009139916577637427
1570,0.008631019445581777
1580,0.008149341634361623
1590,0.00768589788456484
1600,0.00723075793907664
1610,0.006772444550290439
1620,0.006298576595236096
1630,0.0058038003946628315
1640,0.005335366667283241
1650,0.0052089268836208085
1660,0.006485970543140394
1670,0.009129025449129982
1680,0.010564108214164876
1690,0.010681189411336818
1700,0.010247527254674494
