place,date,verification_status,emulator,platform,region,realtime
682,2018-04-30,verified,False,jm95z9ol,e6lxy1dz,321
682,2018-08-10,verified,False,kz9wynep,pr184lqn,321
682,2019-02-09,verified,False,jm95z9ol,pr184lqn,321
682,2019-02-25,verified,True,jm95z9ol,pr184lqn,321
682,2020-03-11,verified,False,jm95z9ol,pr184lqn,321
682,2020-05-29,verified,True,jm95z9ol,pr184lqn,321
682,2021-01-04,verified,False,jm95z9ol,pr184lqn,321
699,2016-09-10,verified,True,jm95z9ol,pr184lqn,322
699,2017-06-26,verified,True,jm95z9ol,pr184lqn,322
699,2018-01-17,verified,True,jm95z9ol,pr184lqn,322
699,2018-05-01,verified,True,jm95z9ol,e6lxy1dz,322
699,2019-12-20,verified,True,jm95z9ol,,322
699,2020-05-03,verified,False,jm95z9ol,pr184lqn,322
699,2020-05-25,verified,False,7m6ylw9p,pr184lqn,322
699,2021-02-28,verified,False,jm95z9ol,pr184lqn,322
699,2021-03-25,verified,False,kz9wynep,pr184lqn,322
699,2021-06-25,verified,False,7m6ylw9p,e6lxy1dz,322
709,2016-08-17,verified,True,jm95z9ol,pr184lqn,323
709,2016-11-12,verified,True,jm95z9ol,pr184lqn,323
709,2016-11-29,verified,False,jm95z9ol,pr184lqn,323
709,2017-06-28,verified,False,kz9wynep,,323
709,2018-02-25,verified,True,jm95z9ol,e6lxy1dz,323
709,2018-05-02,verified,False,kz9wynep,pr184lqn,323
709,2019-08-07,verified,False,jm95z9ol,pr184lqn,323
709,2020-05-19,verified,False,jm95z9ol,pr184lqn,323
709,2021-01-06,verified,True,jm95z9ol,pr184lqn,323
718,2016-06-28,verified,False,jm95z9ol,pr184lqn,324
718,2017-04-13,verified,True,jm95z9ol,pr184lqn,324
718,2017-04-24,verified,True,jm95z9ol,pr184lqn,324
718,2017-05-24,verified,True,jm95z9ol,pr184lqn,324
718,2017-07-28,verified,False,jm95z9ol,pr184lqn,324
718,2017-08-01,verified,False,v06dr394,pr184lqn,324
718,2017-09-24,verified,False,jm95z9ol,pr184lqn,324
718,2019-10-13,verified,False,jm95z9ol,pr184lqn,324
718,2020-01-31,verified,True,jm95z9ol,pr184lqn,324
718,2021-02-15,verified,False,jm95z9ol,,324
718,2021-05-04,verified,True,jm95z9ol,pr184lqn,324
718,2021-06-19,verified,True,jm95z9ol,pr184lqn,324
730,2002-06-25,verified,False,jm95z9ol,,325
730,2016-02-26,verified,False,jm95z9ol,pr184lqn,325
730,2016-09-12,verified,True,jm95z9ol,e6lxy1dz,325
730,2016-12-12,verified,False,jm95z9ol,pr184lqn,325
730,2017-05-10,verified,True,jm95z9ol,pr184lqn,325
730,2017-05-21,verified,False,jm95z9ol,pr184lqn,325
730,2017-11-18,verified,False,jm95z9ol,pr184lqn,325
730,2018-01-05,verified,True,jm95z9ol,e6lxy1dz,325
730,2018-01-31,verified,True,jm95z9ol,pr184lqn,325
730,2018-04-02,verified,False,jm95z9ol,pr184lqn,325
730,2019-06-08,verified,True,jm95z9ol,pr184lqn,325
730,2019-07-05,verified,True,jm95z9ol,pr184lqn,325
730,2019-11-13,verified,True,jm95z9ol,pr184lqn,325
730,2019-11-21,verified,True,jm95z9ol,pr184lqn,325
730,2020-05-26,verified,False,jm95z9ol,pr184lqn,325
730,2020-07-16,verified,False,7m6ylw9p,pr184lqn,325
730,2020-09-23,verified,False,7m6ylw9p,pr184lqn,325
730,2021-03-30,verified,False,jm95z9ol,pr184lqn,325
730,2021-06-13,verified,True,jm95z9ol,pr184lqn,325
730,2021-06-28,verified,True,jm95z9ol,pr184lqn,325
750,2014-03-25,verified,False,jm95z9ol,,326
750,2017-01-24,verified,True,jm95z9ol,pr184lqn,326
750,2017-02-25,verified,False,7g6mx89r,pr184lqn,326
750,2017-03-31,verified,True,jm95z9ol,pr184lqn,326
750,2017-09-25,verified,False,jm95z9ol,pr184lqn,326
750,2018-01-04,verified,True,jm95z9ol,pr184lqn,326
750,2018-06-11,verified,True,jm95z9ol,pr184lqn,326
750,2018-09-15,verified,False,v06dr394,pr184lqn,326
750,2018-11-02,verified,False,jm95z9ol,pr184lqn,326
750,2019-02-15,verified,False,jm95z9ol,pr184lqn,326
750,2019-02-16,verified,False,7g6mx89r,pr184lqn,326
750,2019-03-17,verified,False,kz9wynep,,326
750,2019-04-23,verified,True,jm95z9ol,pr184lqn,326
750,2019-11-30,verified,True,jm95z9ol,pr184lqn,326
750,2020-01-29,verified,True,jm95z9ol,pr184lqn,326
750,2020-06-10,verified,True,jm95z9ol,pr184lqn,326
750,2020-11-12,verified,True,jm95z9ol,pr184lqn,326
750,2021-02-12,verified,True,jm95z9ol,,326
750,2021-06-19,verified,True,jm95z9ol,pr184lqn,326
769,2015-11-13,verified,True,jm95z9ol,pr184lqn,327
769,2016-02-08,verified,False,jm95z9ol,pr184lqn,327
769,2017-05-21,verified,False,v06dr394,pr184lqn,327
769,2017-06-03,verified,False,7g6mx89r,,327
769,2017-07-03,verified,False,kz9wynep,,327
769,2017-09-15,verified,False,jm95z9ol,pr184lqn,327
769,2017-11-28,verified,True,jm95z9ol,pr184lqn,327
769,2017-12-25,verified,False,jm95z9ol,pr184lqn,327
769,2018-01-29,verified,True,jm95z9ol,pr184lqn,327
769,2018-02-09,verified,False,7g6mx89r,,327
769,2018-05-13,verified,False,jm95z9ol,e6lxy1dz,327
769,2019-09-15,verified,True,jm95z9ol,pr184lqn,327
769,2019-10-11,verified,True,jm95z9ol,pr184lqn,327
769,2020-02-19,verified,True,7m6ylw9p,pr184lqn,327
769,2020-04-08,verified,True,jm95z9ol,pr184lqn,327
769,2020-04-21,verified,False,jm95z9ol,pr184lqn,327
769,2020-05-17,verified,True,jm95z9ol,pr184lqn,327
769,2020-07-07,verified,True,jm95z9ol,pr184lqn,327
769,2021-01-30,verified,True,jm95z9ol,pr184lqn,327
769,2021-05-11,verified,False,jm95z9ol,pr184lqn,327
769,2021-05-14,verified,True,jm95z9ol,pr184lqn,327
790,2016-09-02,verified,False,nzelreqp,pr184lqn,328
790,2017-04-09,verified,False,jm95z9ol,pr184lqn,328
790,2017-06-19,verified,False,jm95z9ol,pr184lqn,328
790,2017-07-10,verified,False,kz9wynep,pr184lqn,328
790,2018-01-15,verified,False,jm95z9ol,pr184lqn,328
790,2018-02-17,verified,False,jm95z9ol,pr184lqn,328
790,2018-02-28,verified,True,jm95z9ol,pr184lqn,328
790,2018-04-12,verified,True,7g6mx89r,,328
790,2019-04-30,verified,False,kz9wynep,pr184lqn,328
790,2019-06-11,verified,True,jm95z9ol,pr184lqn,328
790,2019-12-17,verified,True,jm95z9ol,,328
790,2020-05-11,verified,False,7m6ylw9p,pr184lqn,328
790,2020-06-18,verified,False,jm95z9ol,pr184lqn,328
790,2021-01-09,verified,False,mr6k409z,o316x197,328
790,2021-06-02,verified,False,7m6ylw9p,pr184lqn,328
805,2015-10-24,verified,False,nzelreqp,o316x197,329
805,2016-05-24,verified,True,jm95z9ol,,329
805,2016-12-07,verified,True,jm95z9ol,pr184lqn,329
805,2017-02-08,verified,True,jm95z9ol,pr184lqn,329
805,2017-04-20,verified,True,jm95z9ol,o316x197,329
805,2017-07-28,verified,False,jm95z9ol,o316x197,329
805,2017-10-14,verified,False,jm95z9ol,pr184lqn,329
805,2018-01-27,verified,False,jm95z9ol,,329
805,2018-04-15,verified,True,jm95z9ol,pr184lqn,329
805,2018-05-08,verified,True,jm95z9ol,pr184lqn,329
805,2018-10-23,verified,False,jm95z9ol,pr184lqn,329
805,2020-06-25,verified,True,jm95z9ol,pr184lqn,329
805,2020-10-10,verified,False,jm95z9ol,pr184lqn,329
818,2012-08-26,verified,False,jm95z9ol,e6lxy1dz,330
818,2015-04-26,verified,True,jm95z9ol,pr184lqn,330
818,2017-03-04,verified,True,jm95z9ol,pr184lqn,330
818,2017-06-08,verified,True,jm95z9ol,pr184lqn,330
818,2017-07-25,verified,True,jm95z9ol,pr184lqn,330
818,2018-01-02,verified,True,jm95z9ol,pr184lqn,330
818,2018-03-10,verified,False,jm95z9ol,pr184lqn,330
818,2018-09-25,verified,False,jm95z9ol,pr184lqn,330
818,2021-01-14,verified,False,jm95z9ol,pr184lqn,330
818,2021-06-22,verified,False,jm95z9ol,pr184lqn,330
818,2021-07-08,verified,True,jm95z9ol,pr184lqn,330
829,2016-11-25,verified,True,jm95z9ol,pr184lqn,331
829,2017-02-28,verified,True,jm95z9ol,pr184lqn,331
829,2017-05-27,verified,True,jm95z9ol,pr184lqn,331
829,2018-03-26,verified,True,jm95z9ol,pr184lqn,331
829,2018-11-28,verified,False,jm95z9ol,pr184lqn,331
829,2019-10-19,verified,False,jm95z9ol,pr184lqn,331
829,2020-06-03,verified,True,jm95z9ol,pr184lqn,331
829,2020-11-06,verified,False,nzelreqp,pr184lqn,331
829,2020-12-29,verified,False,jm95z9ol,pr184lqn,331
829,2021-03-20,verified,True,jm95z9ol,pr184lqn,331
829,2021-06-26,verified,True,jm95z9ol,pr184lqn,331
840,2015-01-13,verified,True,jm95z9ol,e6lxy1dz,332
840,2016-01-16,verified,False,jm95z9ol,o316x197,332
840,2016-02-11,verified,False,jm95z9ol,pr184lqn,332
840,2016-08-21,verified,False,jm95z9ol,,332
840,2017-04-29,verified,True,jm95z9ol,pr184lqn,332
840,2017-08-15,verified,False,nzelreqp,pr184lqn,332
840,2017-12-07,verified,False,7g6mx89r,pr184lqn,332
840,2017-12-31,verified,True,jm95z9ol,pr184lqn,332
840,2018-01-19,verified,False,7g6mx89r,e6lxy1dz,332
840,2018-01-31,verified,True,jm95z9ol,pr184lqn,332
840,2018-02-04,verified,True,jm95z9ol,pr184lqn,332
840,2019-05-06,verified,False,kz9wynep,pr184lqn,332
840,2019-05-08,verified,True,jm95z9ol,pr184lqn,332
840,2020-02-22,verified,False,7m6ylw9p,,332
840,2021-03-29,verified,True,jm95z9ol,pr184lqn,332
855,2016-08-21,verified,True,jm95z9ol,pr184lqn,333
855,2017-04-17,verified,True,jm95z9ol,o316x197,333
855,2017-05-02,verified,True,jm95z9ol,o316x197,333
855,2017-05-25,verified,True,jm95z9ol,pr184lqn,333
855,2018-05-17,verified,True,jm95z9ol,pr184lqn,333
855,2018-06-20,verified,False,jm95z9ol,pr184lqn,333
855,2020-04-26,verified,False,jm95z9ol,pr184lqn,333
855,2020-07-03,verified,False,7m6ylw9p,pr184lqn,333
855,2020-10-25,verified,False,7m6ylw9p,pr184lqn,333
855,2021-02-11,verified,False,jm95z9ol,pr184lqn,333
865,2017-02-03,verified,False,jm95z9ol,pr184lqn,334
865,2017-05-30,verified,True,jm95z9ol,pr184lqn,334
865,2017-06-11,verified,False,jm95z9ol,o316x197,334
865,2018-09-03,verified,True,jm95z9ol,pr184lqn,334
865,2018-09-16,verified,False,kz9wynep,pr184lqn,334
865,2018-10-08,verified,True,jm95z9ol,pr184lqn,334
865,2018-10-31,verified,True,jm95z9ol,pr184lqn,334
865,2019-04-16,verified,False,jm95z9ol,e6lxy1dz,334
865,2020-02-17,verified,True,jm95z9ol,pr184lqn,334
865,2020-05-13,verified,False,kz9wynep,pr184lqn,334
865,2020-11-29,verified,False,jm95z9ol,e6lxy1dz,334
865,2021-05-19,verified,True,jm95z9ol,o316x197,334
877,2014-10-06,verified,False,nzelreqp,pr184lqn,335
877,2014-11-30,verified,False,jm95z9ol,pr184lqn,335
877,2016-04-21,verified,False,jm95z9ol,pr184lqn,335
877,2016-07-16,verified,True,jm95z9ol,pr184lqn,335
877,2016-11-19,verified,False,jm95z9ol,o316x197,335
877,2017-03-28,verified,True,jm95z9ol,,335
877,2019-05-02,verified,True,jm95z9ol,pr184lqn,335
877,2020-07-31,verified,False,jm95z9ol,pr184lqn,335
877,2021-01-23,verified,True,jm95z9ol,pr184lqn,335
886,2015-09-26,verified,True,jm95z9ol,pr184lqn,336
886,2018-03-12,verified,False,jm95z9ol,pr184lqn,336
886,2018-05-19,verified,False,7g6mx89r,pr184lqn,336
886,2020-03-10,verified,False,jm95z9ol,pr184lqn,336
886,2021-01-14,verified,False,jm95z9ol,pr184lqn,336
886,2021-07-01,verified,False,7m6ylw9p,pr184lqn,336
886,2021-07-03,verified,True,jm95z9ol,pr184lqn,336
893,2014-07-21,verified,True,jm95z9ol,pr184lqn,337
893,2016-02-07,verified,False,jm95z9ol,o316x197,337
893,2016-06-29,verified,True,jm95z9ol,pr184lqn,337
893,2017-10-15,verified,True,jm95z9ol,pr184lqn,337
893,2017-11-17,verified,True,jm95z9ol,pr184lqn,337
893,2018-03-30,verified,True,jm95z9ol,pr184lqn,337
893,2020-06-18,verified,False,jm95z9ol,pr184lqn,337
893,2020-11-28,verified,False,jm95z9ol,o316x197,337
901,2017-11-06,verified,True,jm95z9ol,e6lxy1dz,338
901,2018-01-15,verified,True,jm95z9ol,pr184lqn,338
901,2018-06-24,verified,True,jm95z9ol,pr184lqn,338
901,2020-02-03,verified,True,jm95z9ol,pr184lqn,338
901,2020-02-07,verified,True,jm95z9ol,pr184lqn,338
901,2020-06-08,verified,True,jm95z9ol,pr184lqn,338
901,2021-04-17,verified,False,kz9wynep,pr184lqn,338
901,2021-07-12,verified,True,jm95z9ol,pr184lqn,338
909,2013-01-01,verified,True,jm95z9ol,pr184lqn,339
909,2017-04-25,verified,True,jm95z9ol,pr184lqn,339
909,2017-10-28,verified,False,jm95z9ol,pr184lqn,339
909,2018-02-11,verified,False,kz9wynep,pr184lqn,339
909,2020-02-27,verified,False,7m6ylw9p,pr184lqn,339
909,2020-05-22,verified,True,jm95z9ol,pr184lqn,339
909,2020-08-18,verified,False,7m6ylw9p,pr184lqn,339
909,2020-09-28,verified,False,kz9wynep,pr184lqn,339
909,2020-11-17,verified,True,jm95z9ol,,339
909,2021-02-22,verified,True,jm95z9ol,pr184lqn,339
919,2015-07-29,verified,True,jm95z9ol,pr184lqn,340
919,2016-10-31,verified,True,jm95z9ol,pr184lqn,340
919,2017-04-22,verified,True,jm95z9ol,pr184lqn,340
919,2017-05-23,verified,True,jm95z9ol,pr184lqn,340
919,2017-06-07,verified,False,jm95z9ol,pr184lqn,340
919,2017-08-08,verified,True,jm95z9ol,pr184lqn,340
919,2017-12-26,verified,True,jm95z9ol,pr184lqn,340
919,2018-05-07,verified,False,jm95z9ol,pr184lqn,340
919,2020-07-23,verified,True,jm95z9ol,pr184lqn,340
928,2016-09-25,verified,False,jm95z9ol,pr184lqn,341
928,2016-11-22,verified,False,jm95z9ol,pr184lqn,341
928,2017-10-24,verified,False,nzelreqp,pr184lqn,341
928,2018-03-03,verified,True,jm95z9ol,pr184lqn,341
928,2018-04-19,verified,True,jm95z9ol,pr184lqn,341
928,2018-07-27,verified,False,kz9wynep,pr184lqn,341
928,2020-05-01,verified,False,kz9wynep,pr184lqn,341
928,2020-05-02,verified,True,jm95z9ol,pr184lqn,341
928,2020-09-06,verified,True,jm95z9ol,,341
928,2020-10-03,verified,False,jm95z9ol,pr184lqn,341
928,2021-02-08,verified,False,jm95z9ol,pr184lqn,341
928,2021-05-12,verified,True,jm95z9ol,pr184lqn,341
940,2017-07-18,verified,True,jm95z9ol,pr184lqn,342
940,2017-08-23,verified,True,jm95z9ol,pr184lqn,342
940,2017-09-15,verified,True,jm95z9ol,pr184lqn,342
940,2018-02-04,verified,False,jm95z9ol,pr184lqn,342
940,2018-07-08,verified,True,kz9wynep,o316x197,342
940,2018-08-16,verified,False,jm95z9ol,pr184lqn,342
940,2019-07-12,verified,False,7m6ylw9p,pr184lqn,342
940,2019-10-25,verified,False,jm95z9ol,pr184lqn,342
940,2020-07-02,verified,False,jm95z9ol,pr184lqn,342
949,2016-10-01,verified,True,jm95z9ol,pr184lqn,343
949,2017-06-19,verified,False,jm95z9ol,pr184lqn,343
949,2017-10-17,verified,False,jm95z9ol,,343
949,2018-02-02,verified,False,kz9wynep,,343
949,2020-10-13,verified,False,7m6ylw9p,pr184lqn,343
949,2021-03-13,verified,True,jm95z9ol,pr184lqn,343
949,2021-04-21,verified,True,jm95z9ol,pr184lqn,343
949,2021-05-28,verified,True,jm95z9ol,pr184lqn,343
957,2017-02-25,verified,False,jm95z9ol,o316x197,344
957,2017-04-18,verified,True,jm95z9ol,pr184lqn,344
957,2017-07-10,verified,False,jm95z9ol,pr184lqn,344
957,2017-12-20,verified,True,jm95z9ol,pr184lqn,344
957,2018-01-02,verified,True,jm95z9ol,pr184lqn,344
957,2018-05-08,verified,False,jm95z9ol,e6lxy1dz,344
957,2019-01-11,verified,True,jm95z9ol,pr184lqn,344
957,2019-04-05,verified,True,jm95z9ol,pr184lqn,344
957,2020-09-10,verified,True,jm95z9ol,pr184lqn,344
957,2020-11-02,verified,True,jm95z9ol,pr184lqn,344
967,2016-10-05,verified,False,jm95z9ol,pr184lqn,345
967,2017-03-30,verified,True,jm95z9ol,pr184lqn,345
967,2017-08-18,verified,False,v06dr394,,345
967,2019-06-12,verified,True,jm95z9ol,pr184lqn,345
967,2019-11-24,verified,False,jm95z9ol,pr184lqn,345
967,2020-12-28,verified,True,jm95z9ol,,345
967,2021-05-03,verified,False,7m6ylw9p,pr184lqn,345
974,2015-08-16,verified,False,jm95z9ol,pr184lqn,346
974,2015-08-18,verified,True,jm95z9ol,pr184lqn,346
974,2016-06-14,verified,False,v06dr394,pr184lqn,346
974,2017-04-12,verified,True,jm95z9ol,pr184lqn,346
974,2018-12-10,verified,True,jm95z9ol,pr184lqn,346
974,2020-09-03,verified,False,7m6ylw9p,pr184lqn,346
974,2020-10-03,verified,False,jm95z9ol,pr184lqn,346
974,2020-11-17,verified,True,jm95z9ol,e6lxy1dz,346
982,2017-04-08,verified,False,jm95z9ol,pr184lqn,347
982,2017-12-31,verified,False,nzelreqp,pr184lqn,347
982,2018-04-24,verified,False,jm95z9ol,,347
982,2020-06-21,verified,False,7m6ylw9p,o316x197,347
982,2020-08-17,verified,True,jm95z9ol,pr184lqn,347
982,2020-09-02,verified,False,jm95z9ol,pr184lqn,347
982,2020-10-04,verified,True,jm95z9ol,pr184lqn,347
982,2021-02-28,verified,True,jm95z9ol,pr184lqn,347
982,2021-04-13,verified,True,jm95z9ol,,347
991,2016-08-06,verified,True,jm95z9ol,pr184lqn,348
991,2018-01-12,verified,True,jm95z9ol,,348
991,2019-11-17,verified,False,7m6ylw9p,pr184lqn,348
991,2020-05-24,verified,False,jm95z9ol,pr184lqn,348
991,2020-06-02,verified,True,jm95z9ol,e6lxy1dz,348
991,2020-06-04,verified,True,jm95z9ol,pr184lqn,348
991,2021-01-23,verified,False,jm95z9ol,pr184lqn,348
991,2021-03-21,verified,False,jm95z9ol,pr184lqn,348
991,2021-06-23,verified,True,jm95z9ol,pr184lqn,348
991,2021-06-27,verified,True,jm95z9ol,pr184lqn,348
1001,2015-07-30,verified,True,jm95z9ol,e6lxy1dz,349
1001,2016-03-20,verified,False,v06dr394,,349
1001,2017-06-08,verified,False,v06dr394,pr184lqn,349
1001,2017-06-17,verified,False,jm95z9ol,pr184lqn,349
1001,2017-10-16,verified,True,jm95z9ol,pr184lqn,349
1001,2019-11-05,verified,False,v06dr394,pr184lqn,349
1001,2021-03-14,verified,False,jm95z9ol,pr184lqn,349
1008,2014-03-19,verified,False,jm95z9ol,pr184lqn,350
1008,2014-10-22,verified,False,jm95z9ol,e6lxy1dz,350
1008,2017-04-19,verified,True,jm95z9ol,pr184lqn,350
1008,2017-08-07,verified,True,jm95z9ol,pr184lqn,350
1008,2020-04-13,verified,True,jm95z9ol,pr184lqn,350
1008,2020-07-31,verified,True,jm95z9ol,pr184lqn,350
1008,2021-02-28,verified,False,kz9wynep,,350
1015,2015-03-31,verified,False,nzelreqp,pr184lqn,351
1015,2015-12-11,verified,False,nzelreqp,pr184lqn,351
1015,2016-06-06,verified,True,jm95z9ol,pr184lqn,351
1015,2018-01-17,verified,False,jm95z9ol,e6lxy1dz,351
1015,2018-02-27,verified,True,jm95z9ol,e6lxy1dz,351
1015,2019-12-22,verified,True,jm95z9ol,pr184lqn,351
1015,2020-02-28,verified,True,jm95z9ol,pr184lqn,351
1022,2016-07-28,verified,False,jm95z9ol,pr184lqn,352
1022,2016-09-08,verified,True,jm95z9ol,,352
1022,2017-02-17,verified,True,jm95z9ol,pr184lqn,352
1022,2017-02-23,verified,False,jm95z9ol,o316x197,352
1022,2017-10-20,verified,False,v06dr394,pr184lqn,352
1022,2018-01-08,verified,True,jm95z9ol,pr184lqn,352
1022,2018-06-16,verified,False,jm95z9ol,pr184lqn,352
1022,2018-09-17,verified,True,jm95z9ol,,352
1022,2020-02-07,verified,False,7m6ylw9p,pr184lqn,352
1031,2015-11-15,verified,True,jm95z9ol,,353
1031,2016-01-13,verified,False,jm95z9ol,o316x197,353
1031,2017-04-13,verified,True,jm95z9ol,pr184lqn,353
1031,2018-06-24,verified,False,jm95z9ol,e6lxy1dz,353
1031,2019-06-12,verified,False,kz9wynep,pr184lqn,353
1031,2019-07-17,verified,True,jm95z9ol,pr184lqn,353
1031,2020-02-23,verified,True,jm95z9ol,,353
1031,2021-02-22,verified,False,kz9wynep,pr184lqn,353
1031,2021-04-08,verified,False,7m6ylw9p,pr184lqn,353
1040,2013-07-12,verified,True,jm95z9ol,pr184lqn,354
1040,2017-02-16,verified,True,jm95z9ol,pr184lqn,354
1040,2018-02-24,verified,True,jm95z9ol,pr184lqn,354
1040,2018-02-25,verified,False,jm95z9ol,pr184lqn,354
1040,2020-03-24,verified,True,jm95z9ol,pr184lqn,354
1040,2020-05-06,verified,True,jm95z9ol,pr184lqn,354
1040,2020-09-20,verified,True,jm95z9ol,pr184lqn,354
1040,2021-01-14,verified,False,7m6ylw9p,pr184lqn,354
1040,2021-01-28,verified,False,7m6ylw9p,pr184lqn,354
1040,2021-06-20,verified,True,jm95z9ol,pr184lqn,354
1050,2017-03-08,verified,True,jm95z9ol,o316x197,355
1050,2017-04-29,verified,True,jm95z9ol,pr184lqn,355
1050,2018-03-20,verified,True,jm95z9ol,pr184lqn,355
1050,2018-05-18,verified,True,jm95z9ol,pr184lqn,355
1050,2020-04-15,verified,True,jm95z9ol,pr184lqn,355
1050,2020-05-14,verified,True,jm95z9ol,pr184lqn,355
1056,2017-01-28,verified,False,jm95z9ol,pr184lqn,356
1057,2016-01-17,verified,False,nzelreqp,o316x197,357
1057,2017-01-15,verified,False,jm95z9ol,pr184lqn,357
1057,2017-04-21,verified,False,kz9wynep,pr184lqn,357
1057,2017-08-19,verified,True,jm95z9ol,e6lxy1dz,357
1057,2018-01-15,verified,True,jm95z9ol,,357
1057,2018-02-24,verified,True,jm95z9ol,pr184lqn,357
1057,2020-09-15,verified,True,jm95z9ol,pr184lqn,357
1064,2015-10-24,verified,False,jm95z9ol,pr184lqn,358
1064,2017-04-27,verified,True,jm95z9ol,pr184lqn,358
1064,2017-06-21,verified,True,jm95z9ol,e6lxy1dz,358
1064,2017-10-11,verified,False,jm95z9ol,pr184lqn,358
1064,2018-03-16,verified,True,jm95z9ol,e6lxy1dz,358
1064,2018-08-01,verified,False,jm95z9ol,pr184lqn,358
1064,2019-06-29,verified,False,7m6ylw9p,pr184lqn,358
1064,2020-10-02,verified,False,jm95z9ol,pr184lqn,358
1072,2014-02-09,verified,False,nzelreqp,pr184lqn,359
1072,2018-02-16,verified,True,jm95z9ol,e6lxy1dz,359
1072,2018-04-10,verified,True,jm95z9ol,pr184lqn,359
1072,2020-04-03,verified,False,kz9wynep,pr184lqn,359
1072,2020-06-09,verified,False,7m6ylw9p,pr184lqn,359
1077,2021-04-24,verified,True,jm95z9ol,pr184lqn,360
1077,2021-06-03,verified,True,jm95z9ol,,360
1079,2019-03-10,verified,False,kz9wynep,pr184lqn,361
1080,2016-06-29,verified,False,jm95z9ol,pr184lqn,362
1080,2017-05-27,verified,False,v06dr394,pr184lqn,362
1080,2018-03-10,verified,False,jm95z9ol,e6lxy1dz,362
1080,2019-01-29,verified,True,jm95z9ol,pr184lqn,362
1080,2020-07-15,verified,True,jm95z9ol,pr184lqn,362
1085,2020-06-06,verified,False,7m6ylw9p,pr184lqn,363
1085,2021-02-26,verified,True,jm95z9ol,e6lxy1dz,363
1085,2021-03-22,verified,False,jm95z9ol,pr184lqn,363
1085,2021-04-22,verified,True,jm95z9ol,pr184lqn,363
1089,2017-01-04,verified,True,jm95z9ol,pr184lqn,364
1089,2021-05-22,verified,False,kz9wynep,pr184lqn,364
1091,2017-02-19,verified,False,jm95z9ol,pr184lqn,365
1091,2017-06-11,verified,True,jm95z9ol,pr184lqn,365
1091,2018-04-04,verified,True,jm95z9ol,pr184lqn,365
1091,2018-04-27,verified,True,jm95z9ol,pr184lqn,365
1091,2020-02-28,verified,True,jm95z9ol,pr184lqn,365
1096,2017-01-24,verified,False,jm95z9ol,pr184lqn,366
1096,2017-07-07,verified,False,v06dr394,pr184lqn,366
1098,2015-08-11,verified,True,jm95z9ol,pr184lqn,367
1098,2021-02-01,verified,False,7m6ylw9p,pr184lqn,367
1100,2015-11-23,verified,True,jm95z9ol,pr184lqn,369
1100,2017-12-14,verified,False,kz9wynep,pr184lqn,369
1102,2017-04-16,verified,False,jm95z9ol,pr184lqn,370
1103,2014-11-02,verified,False,jm95z9ol,pr184lqn,371
1103,2016-06-12,verified,False,jm95z9ol,pr184lqn,371
1103,2017-07-04,verified,True,jm95z9ol,o316x197,371
1103,2018-11-28,verified,False,kz9wynep,pr184lqn,371
1103,2019-12-24,verified,True,jm95z9ol,pr184lqn,371
1103,2021-01-24,verified,True,jm95z9ol,pr184lqn,371
1103,2021-01-30,verified,True,jm95z9ol,e6lxy1dz,371
1103,2021-03-28,verified,False,kz9wynep,pr184lqn,371
1103,2021-06-15,verified,True,jm95z9ol,pr184lqn,371
1112,2017-12-21,verified,True,jm95z9ol,,372
1112,2018-12-09,verified,True,jm95z9ol,pr184lqn,372
1112,2021-04-11,verified,True,jm95z9ol,pr184lqn,372
1115,2017-01-13,verified,False,jm95z9ol,pr184lqn,373
1115,2018-03-05,verified,True,jm95z9ol,pr184lqn,373
1115,2020-02-17,verified,True,jm95z9ol,pr184lqn,373
1118,2016-10-12,verified,False,v06dr394,pr184lqn,374
1118,2017-07-20,verified,True,jm95z9ol,pr184lqn,374
1118,2017-08-25,verified,False,jm95z9ol,pr184lqn,374
1118,2018-02-01,verified,False,7g6mx89r,pr184lqn,374
1118,2018-05-17,verified,False,v06dr394,pr184lqn,374
1118,2020-06-09,verified,False,jm95z9ol,pr184lqn,374
1118,2020-06-11,verified,True,jm95z9ol,pr184lqn,374
1118,2021-03-29,verified,False,7m6ylw9p,pr184lqn,374
1126,2016-05-06,verified,False,jm95z9ol,e6lxy1dz,375
1126,2018-09-18,verified,False,jm95z9ol,pr184lqn,375
1128,2016-05-28,verified,True,jm95z9ol,pr184lqn,376
1128,2016-08-21,verified,False,jm95z9ol,pr184lqn,376
1128,2018-04-09,verified,False,jm95z9ol,pr184lqn,376
1128,2021-05-18,verified,False,jm95z9ol,pr184lqn,376
1132,2016-03-18,verified,True,jm95z9ol,pr184lqn,377
1132,2016-08-18,verified,False,v06dr394,pr184lqn,377
1132,2017-09-25,verified,False,jm95z9ol,pr184lqn,377
1132,2020-06-18,verified,True,jm95z9ol,pr184lqn,377
1136,2017-09-25,verified,False,jm95z9ol,pr184lqn,378
1137,2015-08-29,verified,True,jm95z9ol,pr184lqn,379
1137,2018-05-29,verified,True,jm95z9ol,pr184lqn,379
1137,2020-07-30,verified,False,kz9wynep,pr184lqn,379
1137,2020-10-31,verified,True,jm95z9ol,e6lxy1dz,379
1141,2014-01-13,verified,False,jm95z9ol,pr184lqn,380
1141,2018-10-28,verified,False,7m6ylw9p,pr184lqn,380
1141,2021-03-26,verified,False,7m6ylw9p,pr184lqn,380
1144,2017-02-07,verified,True,jm95z9ol,,381
