1,"[[0.9946220840824749], [0.9999999999999325]]",1.0000495049503686,"[[1.0863390152978036], [1.0972024054509255]]",0.0029211199411403746,1.1920517968865225
2,"[[0.9973311585992345], [0.9973177480031411]]",0.002493765278185513,"[[1.0863390153265744], [-1.0755831834915242]]",7.1406988311980056e-06,0.0029139792423091768
3,"[[0.9999868536456403], [1.0000000000000069]]",1.0000495049538045,"[[0.0026555635828533486], [0.00268211921867767]]",1.745548994605545e-08,7.12324334125195e-06
